             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6701119        0.030000          430.67          316.22         0.02605            3.89    1.000+0.000j
      4.6701119        0.040000          418.17          303.45         0.02540            4.01    1.000+0.000j
      4.6701119        0.050000          405.79          290.72         0.02472            4.15    1.000+0.000j
      4.6701119        0.060000          393.52          278.03         0.02402            4.29    1.000+0.000j
      4.6701119        0.070000          381.41          265.43         0.02327            4.45    1.002+0.000j
      4.6701119        0.080000          369.45          252.95         0.02250            4.62    1.000+0.000j
      4.6701119        0.090000          357.68          240.62         0.02172            4.79    1.004+0.000j
      4.6701119        0.100000          346.12          228.44         0.02096            4.96    9.768+0.000j
      4.6701119        0.110000          334.79          216.55         0.02016            5.14    9.887+0.000j
      4.6701119        0.120000          323.71          204.94         0.01936            5.32    9.996+0.000j
      4.6701119        0.130000          312.91          193.64         0.01854            5.50    9.953+0.000j
      4.6701119        0.140000          302.40          182.72         0.01773            5.68    9.993+0.000j
      4.6701119        0.150000          292.20          172.21         0.01694            5.85    9.604+0.000j
      4.6701119        0.160000          282.33          162.14         0.01613            6.02    9.789+0.000j
      4.6701119        0.170000          272.80          152.53         0.01533            6.19    9.982+0.000j
      4.6701119        0.180000          263.63          143.41         0.01456            6.35    9.969+0.000j
      4.6701119        0.190000          254.83          134.79         0.01380            6.50    9.891+0.000j
      4.6701119        0.200000          246.39          126.64         0.01306            6.64    9.976+0.000j
      4.6701119        0.210000          238.33          119.00         0.01232            6.78    9.881+0.000j
      4.6701119        0.220000          230.64          111.84         0.01162            6.90    9.948+0.000j
      4.6701119        0.230000          223.33          105.12         0.01089            7.02    9.967+0.000j
      4.6701119        0.240000          216.39           98.87         0.01025            7.12    9.910+0.000j
      4.6701119        0.250000          209.82           93.01         0.00955            7.23    9.996+0.000j
      4.6701119        0.260000          203.62           87.54         0.00883            7.33    9.995+0.000j
      4.6701119        0.270000          197.78           82.45         0.00811            7.43    9.859+0.000j
      4.6701119        0.280000          192.29           77.70         0.00736            7.52    9.880+0.000j
      4.6701119        0.290000          187.15           73.28         0.00661            7.60    9.803+0.000j
      4.6701119        0.300000          182.36           69.15         0.00574            7.69    9.959+0.000j
      4.6701119        0.310000          177.90           65.28         0.00476            7.77    9.680+0.000j
      4.6701119        0.320000          173.77           61.69         0.00349            7.86    9.903+0.000j
      4.6701119        0.330000          169.97           58.34         0.00155            7.94    9.471+0.000j
      4.6701119        0.340000          166.48           55.21         0.00003            7.94    1.404+0.000j
      4.6701119        0.350000          163.31           52.32         0.00008            7.93    3.014+0.000j
      4.6701119        0.360000          160.45           49.60         0.00000            7.91    8.079+0.000j
      4.6701119        0.370000          157.89           47.07         0.00000            7.90    7.087+0.000j
      4.6701119        0.380000          155.62           44.69         0.00000            7.88    8.194+0.000j
      4.6701119        0.390000          153.65           42.47         0.00001            7.87    9.194+0.000j
      4.6701119        0.400000          151.97           40.40         0.00001            7.86    4.234+0.000j
      4.6701119        0.410000          150.57           38.45         0.00001            7.85    1.043+0.000j
      4.6701119        0.420000          149.46           36.62         0.00000            7.84    1.013+0.000j
      4.6701119        0.430000          148.61           34.91         0.00001            7.83    1.022+0.000j
      4.6701119        0.440000          148.04           33.31         0.00001            7.82    1.474+0.000j
      4.6701119        0.450000          147.74           31.80         0.00000            7.81    2.037+0.000j
      4.6701119        0.460000          147.71           30.39         0.00000            7.80    1.071+0.000j
      4.6701119        0.470000          147.93           29.06         0.00000            7.79    2.312+0.000j
      4.6701119        0.480000          148.42           27.82         0.00002            7.79    4.044+0.000j
      4.6701119        0.490000          149.16           26.65         0.00001            7.78    1.524+0.000j
      4.6701119        0.500000          150.16           25.55         0.00000            7.78    9.344+0.000j
      4.6701119        0.510000          151.40           24.52         0.00002            7.78    1.019+0.000j
      4.6701119        0.520000          152.90           23.55         0.00001            7.78    5.339+0.000j
      4.6701119        0.530000          154.63           22.64         0.00000            7.78    1.161+0.000j
      4.6701119        0.540000          156.61           21.79         0.00000            7.78    2.910+0.000j
      4.6701119        0.550000          158.84           20.98             nan            7.78    6.668+0.000j
      4.6701119        0.560000          161.29           20.23         0.00001            7.78    9.916+0.000j
      4.6701119        0.570000          163.99           19.52         0.00000            7.79    9.435+0.000j
      4.6701119        0.580000          166.92           18.86         0.00001            7.79    1.009+0.000j
      4.6701119        0.590000          170.08           18.23         0.00001            7.80    1.010+0.000j
      4.6701119        0.600000          173.46           17.65         0.00000            7.81    2.201+0.000j
      4.6701119        0.610000          177.08           17.09         0.00001            7.82    1.336+0.000j
      4.6701119        0.620000          180.91           16.57         0.00000            7.83    1.070+0.000j
      4.6701119        0.630000          184.97           16.09         0.00000            7.85    2.483+0.000j
      4.6701119        0.640000          189.26           15.63         0.00000            7.86    1.582+0.000j
      4.6701119        0.650000          193.75           15.21         0.00001            7.87    2.240+0.000j
      4.6701119        0.660000          198.47           14.80         0.00000            7.89    7.188+0.000j
      4.6701119        0.670000          203.39           14.43         0.00000            7.91    6.324+0.000j
      4.6701119        0.680000          208.53           14.08         0.00001            7.93    1.842+0.000j
      4.6701119        0.690000          213.88           13.75         0.00000            7.95    1.422+0.000j
      4.6701119        0.700000          219.44           13.44         0.00000            7.98    2.234+0.000j
      4.6701119        0.710000          225.20           13.15         0.00001            8.00    8.391+0.000j
      4.6701119        0.720000          231.16           12.89         0.00000            8.03    9.951+0.000j
      4.6701119        0.730000          237.32           12.64         0.00000            8.06    4.596+0.000j
      4.6701119        0.740000          243.68           12.40         0.00001            8.09    1.108+0.000j
      4.6701119        0.750000          250.24           12.19         0.00001            8.12    2.108+0.000j
      4.6701119        0.760000          256.99           11.99         0.00000            8.15    2.393+0.000j
      4.6701119        0.770000          263.93           11.80         0.00000            8.18    9.859+0.000j
      4.6701119        0.780000          271.06           11.64         0.00001            8.22    8.235+0.000j
      4.6701119        0.790000          278.38           11.48         0.00000            8.26    1.017+0.000j
      4.6701119        0.800000          285.89           11.34         0.00001            8.30    1.573+0.000j
      4.6701119        0.810000          293.57           11.21         0.00001            8.34    1.522+0.000j
      4.6701119        0.820000          301.44           11.09         0.00000            8.39    2.909+0.000j
      4.6701119        0.830000          309.48           10.98         0.00001            8.43    2.219+0.000j
      4.6701119        0.840000          317.70           10.89         0.00000            8.47    1.033+0.000j
      4.6701119        0.850000          326.10           10.81         0.00001            8.52    1.085+0.000j
      4.6701119        0.860000          334.66           10.73         0.00001            8.57    1.659+0.000j
      4.6701119        0.870000          343.39           10.67         0.00000            8.62    1.919+0.000j
      4.6701119        0.880000          352.29           10.62         0.00000            8.67    6.742+0.000j
      4.6701119        0.890000          361.35           10.57         0.00000            8.73    5.618+0.000j
      4.6701119        0.900000          370.57           10.54         0.00000            8.78    1.181+0.000j
      4.6701119        0.910000          379.95           10.51         0.00000            8.84    1.437+0.000j
      4.6701119        0.920000          389.49           10.50         0.00000            8.90    4.210+0.000j
      4.6701119        0.930000          399.18           10.49         0.00002            8.97    9.911+0.000j
      4.6701119        0.940000          409.02           10.49         0.00000            9.02    8.012+0.000j
      4.6701119        0.950000          419.01           10.50         0.00000            9.09    1.042+0.000j
      4.6701119        0.960000          429.15           10.51         0.00000            9.15    3.452+0.000j
      4.6701119        0.970000          439.43           10.54             nan            9.22    5.902+0.000j
      4.6701119        0.980000          449.85           10.57         0.00001            9.29    1.033+0.000j
      4.6701119        0.990000          460.41           10.61         0.00000            9.36    9.994+0.000j
      4.6701139        0.000000          464.31          354.52         0.02829            3.49    1.000+0.000j
      4.6701139        0.010000          451.36          341.53         0.02769            3.60    1.000+0.000j
      4.6701139        0.020000          438.46          328.50         0.02709            3.70    1.000+0.000j
      4.6701139        0.030000          425.64          315.47         0.02647            3.81    1.000+0.000j
      4.6701139        0.040000          412.90          302.44         0.02579            3.94    1.000+0.000j
      4.6701139        0.050000          400.26          289.43         0.02510            4.08    1.000+0.000j
      4.6701139        0.060000          387.75          276.48         0.02437            4.22    1.000+0.000j
      4.6701139        0.070000          375.38          263.60         0.02364            4.38    1.000+0.000j
      4.6701139        0.080000          363.18          250.84         0.02282            4.56    1.000+0.000j
      4.6701139        0.090000          351.17          238.25         0.02204            4.73    1.005+0.000j
      4.6701139        0.100000          339.38          225.80         0.02124            4.91    8.727+0.000j
      4.6701139        0.110000          327.82          213.64         0.02043            5.08    9.967+0.000j
      4.6701139        0.120000          316.52          201.80         0.01961            5.27    9.670+0.000j
      4.6701139        0.130000          305.51          190.29         0.01879            5.45    9.948+0.000j
      4.6701139        0.140000          294.80          179.17         0.01799            5.62    9.989+0.000j
      4.6701139        0.150000          284.42          168.49         0.01716            5.80    9.861+0.000j
      4.6701139        0.160000          274.38          158.30         0.01634            5.98    9.764+0.000j
      4.6701139        0.170000          264.71          148.60         0.01556            6.15    9.798+0.000j
      4.6701139        0.180000          255.40          139.41         0.01478            6.31    9.932+0.000j
      4.6701139        0.190000          246.47          130.75         0.01405            6.45    9.861+0.000j
      4.6701139        0.200000          237.92          122.61         0.01334            6.59    9.747+0.000j
      4.6701139        0.210000          229.76          114.98         0.01261            6.73    9.952+0.000j
      4.6701139        0.220000          221.99          107.87         0.01194            6.85    9.994+0.000j
      4.6701139        0.230000          214.61          101.22         0.01129            6.96    9.681+0.000j
      4.6701139        0.240000          207.61           95.00         0.01062            7.07    9.817+0.000j
      4.6701139        0.250000          201.00           89.25         0.01001            7.16    8.890+0.000j
      4.6701139        0.260000          194.75           83.86         0.00934            7.26    9.901+0.000j
      4.6701139        0.270000          188.88           78.84         0.00864            7.36    9.914+0.000j
      4.6701139        0.280000          183.37           74.21         0.00800            7.44    9.846+0.000j
      4.6701139        0.290000          178.21           69.89         0.00731            7.53    9.910+0.000j
      4.6701139        0.300000          173.40           65.86         0.00653            7.61    9.828+0.000j
      4.6701139        0.310000          168.94           62.10         0.00576            7.69    9.925+0.000j
      4.6701139        0.320000          164.81           58.60         0.00482            7.77    9.842+0.000j
      4.6701139        0.330000          161.01           55.34         0.00375            7.84    9.986+0.000j
      4.6701139        0.340000          157.53           52.29         0.00202            7.92   10.000+0.000j
      4.6701139        0.350000          154.37           49.47         0.00008            7.95    1.658+0.000j
      4.6701139        0.360000          151.52           46.85         0.00001            7.93    9.177+0.000j
      4.6701139        0.370000          148.97           44.40         0.00000            7.91    7.702+0.000j
      4.6701139        0.380000          146.73           42.11             nan            7.90    7.916+0.000j
      4.6701139        0.390000          144.78           39.97         0.00003            7.88    1.683+0.000j
      4.6701139        0.400000          143.13           37.97         0.00000            7.87    1.249+0.000j
      4.6701139        0.410000          141.76           36.10         0.00003            7.86    9.829+0.000j
      4.6701139        0.420000          140.67           34.35         0.00000            7.85    1.193+0.000j
      4.6701139        0.430000          139.87           32.71         0.00001            7.83    1.281+0.000j
      4.6701139        0.440000          139.33           31.17             nan            7.82    6.160+0.000j
      4.6701139        0.450000          139.07           29.73         0.00001            7.81    1.221+0.000j
      4.6701139        0.460000          139.08           28.38         0.00006            7.81    9.818+0.000j
      4.6701139        0.470000          139.35           27.11         0.00000            7.80    2.381+0.000j
      4.6701139        0.480000          139.88           25.93         0.00000            7.79    1.141+0.000j
      4.6701139        0.490000          140.67           24.81         0.00001            7.78    1.153+0.000j
      4.6701139        0.500000          141.72           23.77         0.00000            7.78   10.000+0.000j
      4.6701139        0.510000          143.02           22.79         0.00000            7.78    1.016+0.000j
      4.6701139        0.520000          144.57           21.87         0.00000            7.77    1.274+0.000j
      4.6701139        0.530000          146.37           21.01         0.00000            7.77    1.064+0.000j
      4.6701139        0.540000          148.41           20.20         0.00001            7.77    1.273+0.000j
      4.6701139        0.550000          150.70           19.44         0.00000            7.77    1.233+0.000j
      4.6701139        0.560000          153.22           18.72         0.00000            7.77    9.661+0.000j
      4.6701139        0.570000          155.98           18.06         0.00001            7.78    6.581+0.000j
      4.6701139        0.580000          158.98           17.43         0.00002            7.78    1.044+0.000j
      4.6701139        0.590000          162.21           16.84         0.00000            7.79    3.473+0.000j
      4.6701139        0.600000          165.68           16.29         0.00001            7.80    2.143+0.000j
      4.6701139        0.610000          169.37           15.77         0.00001            7.80    1.012+0.000j
      4.6701139        0.620000          173.29           15.28         0.00000            7.81    9.872+0.000j
      4.6701139        0.630000          177.43           14.83         0.00000            7.83    1.734+0.000j
      4.6701139        0.640000          181.80           14.40         0.00000            7.84    5.552+0.000j
      4.6701139        0.650000          186.38           14.00         0.00000            7.85    9.397+0.000j
      4.6701139        0.660000          191.18           13.62         0.00001            7.87    9.704+0.000j
      4.6701139        0.670000          196.20           13.27         0.00000            7.89    1.147+0.000j
      4.6701139        0.680000          201.44           12.94         0.00000            7.91    1.497+0.000j
      4.6701139        0.690000          206.88           12.64         0.00000            7.93    4.402+0.000j
      4.6701139        0.700000          212.53           12.35         0.00000            7.95    1.153+0.000j
      4.6701139        0.710000          218.39           12.09         0.00001            7.97    9.751+0.000j
      4.6701139        0.720000          224.46           11.84         0.00001            8.00    4.587+0.000j
      4.6701139        0.730000          230.73           11.61         0.00000            8.03    1.802+0.000j
      4.6701139        0.740000          237.19           11.39             nan            8.05    9.950+0.000j
      4.6701139        0.750000          243.86           11.20         0.00000            8.08    8.101+0.000j
      4.6701139        0.760000          250.72           11.01         0.00000            8.12    6.002+0.000j
      4.6701139        0.770000          257.78           10.84         0.00000            8.15    1.075+0.000j
      4.6701139        0.780000          265.02           10.69         0.00000            8.19    1.617+0.000j
      4.6701139        0.790000          272.46           10.55         0.00000            8.22    5.345+0.000j
      4.6701139        0.800000          280.08           10.42         0.00000            8.26    9.994+0.000j
      4.6701139        0.810000          287.89           10.30         0.00000            8.30    4.567+0.000j
      4.6701139        0.820000          295.88           10.20         0.00000            8.35    9.777+0.000j
      4.6701139        0.830000          304.05           10.10         0.00000            8.39    1.039+0.000j
      4.6701139        0.840000          312.39           10.02         0.00000            8.43    1.140+0.000j
      4.6701139        0.850000          320.91            9.94         0.00000            8.48    1.159+0.000j
      4.6701139        0.860000          329.61            9.88             nan            8.53    9.753+0.000j
      4.6701139        0.870000          338.47            9.83         0.00000            8.58    1.030+0.000j
      4.6701139        0.880000          347.50            9.78         0.00000            8.63    9.886+0.000j
      4.6701139        0.890000          356.70            9.75         0.00000            8.68    9.969+0.000j
      4.6701139        0.900000          366.06            9.72         0.00001            8.74    7.536+0.000j
      4.6701139        0.910000          375.57            9.70         0.00001            8.80    8.900+0.000j
      4.6701139        0.920000          385.25            9.69         0.00000            8.86    9.980+0.000j
      4.6701139        0.930000          395.08            9.69             nan            8.92    9.863+0.000j
      4.6701139        0.940000          405.07            9.70         0.00000            8.97    6.863+0.000j
      4.6701139        0.950000          415.20            9.71         0.00001            9.04    4.333+0.000j
      4.6701139        0.960000          425.48            9.73         0.00000            9.11    1.533+0.000j
      4.6701139        0.970000          435.91            9.76         0.00000            9.17    9.998+0.000j
      4.6701139        0.980000          446.47            9.80         0.00000            9.24    5.265+0.000j
      4.6701139        0.990000          457.18            9.84         0.00000            9.31    1.607+0.000j
      4.6701158        0.000000          460.33          354.52         0.02872            3.44    1.000+0.000j
      4.6701158        0.010000          447.14          341.28         0.02805            3.56    1.000+0.000j
      4.6701158        0.020000          434.00          328.01         0.02752            3.63    1.000+0.000j
      4.6701158        0.030000          420.92          314.71         0.02686            3.75    1.000+0.000j
      4.6701158        0.040000          407.93          301.41         0.02617            3.88    1.000+0.000j
      4.6701158        0.050000          395.04          288.13         0.02547            4.01    1.000+0.000j
      4.6701158        0.060000          382.27          274.90         0.02477            4.14    1.000+0.000j
      4.6701158        0.070000          369.65          261.74         0.02397            4.32    1.000+0.000j
      4.6701158        0.080000          357.21          248.70         0.02315            4.49    1.001+0.000j
      4.6701158        0.090000          344.95          235.83         0.02237            4.65    1.001+0.000j
      4.6701158        0.100000          332.92          223.13         0.02149            4.86    1.001+0.000j
      4.6701158        0.110000          321.13          210.68         0.02068            5.04    9.780+0.000j
      4.6701158        0.120000          309.61          198.58         0.01983            5.22    9.934+0.000j
      4.6701158        0.130000          298.39          186.86         0.01902            5.40    9.851+0.000j
      4.6701158        0.140000          287.48          175.56         0.01819            5.59    9.128+0.000j
      4.6701158        0.150000          276.92          164.71         0.01735            5.77    9.544+0.000j
      4.6701158        0.160000          266.72          154.39         0.01655            5.94    9.912+0.000j
      4.6701158        0.170000          256.88          144.60         0.01577            6.11    9.877+0.000j
      4.6701158        0.180000          247.44          135.34         0.01501            6.26    9.949+0.000j
      4.6701158        0.190000          238.39          126.68         0.01427            6.42    9.972+0.000j
      4.6701158        0.200000          229.74          118.55         0.01358            6.55    9.895+0.000j
      4.6701158        0.210000          221.49          110.96         0.01290            6.68    9.978+0.000j
      4.6701158        0.220000          213.64          103.90         0.01226            6.79    9.930+0.000j
      4.6701158        0.230000          206.19           97.31         0.01162            6.90    9.807+0.000j
      4.6701158        0.240000          199.14           91.19         0.01100            7.01    9.927+0.000j
      4.6701158        0.250000          192.48           85.50         0.01039            7.11    9.657+0.000j
      4.6701158        0.260000          186.20           80.25         0.00982            7.19    9.966+0.000j
      4.6701158        0.270000          180.29           75.34         0.00921            7.29    9.866+0.000j
      4.6701158        0.280000          174.76           70.79         0.00861            7.36    9.822+0.000j
      4.6701158        0.290000          169.59           66.57         0.00798            7.45    9.919+0.000j
      4.6701158        0.300000          164.77           62.64         0.00731            7.53    9.879+0.000j
      4.6701158        0.310000          160.30           58.99         0.00665            7.60    9.932+0.000j
      4.6701158        0.320000          156.17           55.59         0.00588            7.68    9.915+0.000j
      4.6701158        0.330000          152.38           52.42         0.00501            7.75    9.772+0.000j
      4.6701158        0.340000          148.91           49.47         0.00395            7.83    9.453+0.000j
      4.6701158        0.350000          145.76           46.73         0.00255            7.90    9.522+0.000j
      4.6701158        0.360000          142.92           44.18         0.00008            7.95    9.929+0.000j
      4.6701158        0.370000          140.40           41.81         0.00000            7.93    1.058+0.000j
      4.6701158        0.380000          138.18           39.61             nan            7.92    1.013+0.000j
      4.6701158        0.390000          136.26           37.55         0.00001            7.90    9.576+0.000j
      4.6701158        0.400000          134.63           35.63         0.00001            7.89    1.066+0.000j
      4.6701158        0.410000          133.29           33.84         0.00000            7.87    1.014+0.000j
      4.6701158        0.420000          132.24           32.16         0.00002            7.86    1.127+0.000j
      4.6701158        0.430000          131.46           30.59         0.00001            7.85    1.480+0.000j
      4.6701158        0.440000          130.97           29.11         0.00000            7.83    1.153+0.000j
      4.6701158        0.450000          130.75           27.74         0.00000            7.82    7.979+0.000j
      4.6701158        0.460000          130.80           26.45         0.00000            7.81    5.179+0.000j
      4.6701158        0.470000          131.11           25.25         0.00000            7.80    1.961+0.000j
      4.6701158        0.480000          131.69           24.12         0.00000            7.79    1.186+0.000j
      4.6701158        0.490000          132.53           23.06         0.00001            7.79    1.115+0.000j
      4.6701158        0.500000          133.63           22.07         0.00000            7.78    1.784+0.000j
      4.6701158        0.510000          134.99           21.14         0.00003            7.78    3.528+0.000j
      4.6701158        0.520000          136.59           20.26         0.00000            7.77    1.007+0.000j
      4.6701158        0.530000          138.45           19.45         0.00001            7.77    1.399+0.000j
      4.6701158        0.540000          140.55           18.68         0.00001            7.77    1.311+0.000j
      4.6701158        0.550000          142.90           17.97         0.00000            7.77    9.499+0.000j
      4.6701158        0.560000          145.50           17.29         0.00001            7.77    9.001+0.000j
      4.6701158        0.570000          148.33           16.66         0.00000            7.77    9.776+0.000j
      4.6701158        0.580000          151.40           16.07             nan            7.77    6.164+0.000j
      4.6701158        0.590000          154.70           15.52         0.00000            7.78    6.388+0.000j
      4.6701158        0.600000          158.24           15.00         0.00001            7.78    2.082+0.000j
      4.6701158        0.610000          162.01           14.51         0.00000            7.79    9.986+0.000j
      4.6701158        0.620000          166.01           14.05         0.00000            7.80    1.441+0.000j
      4.6701158        0.630000          170.23           13.63         0.00000            7.81    4.698+0.000j
      4.6701158        0.640000          174.68           13.23         0.00000            7.82    4.254+0.000j
      4.6701158        0.650000          179.36           12.85         0.00000            7.83    1.010+0.000j
      4.6701158        0.660000          184.25           12.51         0.00001            7.85    1.547+0.000j
      4.6701158        0.670000          189.36           12.18         0.00001            7.86    1.885+0.000j
      4.6701158        0.680000          194.69           11.87         0.00000            7.88    9.889+0.000j
      4.6701158        0.690000          200.23           11.59         0.00001            7.90    1.011+0.000j
      4.6701158        0.700000          205.98           11.32         0.00000            7.92    7.752+0.000j
      4.6701158        0.710000          211.94           11.08         0.00000            7.95    4.846+0.000j
      4.6701158        0.720000          218.11           10.85         0.00000            7.97    9.996+0.000j
      4.6701158        0.730000          224.48           10.64         0.00001            8.00    1.591+0.000j
      4.6701158        0.740000          231.05           10.44         0.00000            8.02    3.101+0.000j
      4.6701158        0.750000          237.83           10.26         0.00000            8.05    5.893+0.000j
      4.6701158        0.760000          244.80           10.09         0.00002            8.08    9.956+0.000j
      4.6701158        0.770000          251.97            9.94         0.00000            8.12    3.815+0.000j
      4.6701158        0.780000          259.33            9.80             nan            8.15    3.995+0.000j
      4.6701158        0.790000          266.88            9.67         0.00000            8.19    1.320+0.000j
      4.6701158        0.800000          274.62            9.55         0.00000            8.23    4.346+0.000j
      4.6701158        0.810000          282.55            9.45         0.00000            8.27    2.090+0.000j
      4.6701158        0.820000          290.66            9.35         0.00000            8.31    5.473+0.000j
      4.6701158        0.830000          298.95            9.27         0.00002            8.35    6.503+0.000j
      4.6701158        0.840000          307.43            9.19         0.00000            8.40    5.707+0.000j
      4.6701158        0.850000          316.07            9.13         0.00000            8.44    3.106+0.000j
      4.6701158        0.860000          324.90            9.08         0.00001            8.49    1.290+0.000j
      4.6701158        0.870000          333.89            9.03         0.00000            8.54    1.889+0.000j
      4.6701158        0.880000          343.05            8.99         0.00001            8.59    1.772+0.000j
      4.6701158        0.890000          352.38            8.97         0.00001            8.65    9.850+0.000j
      4.6701158        0.900000          361.88            8.95         0.00000            8.70    9.943+0.000j
      4.6701158        0.910000          371.53            8.93         0.00000            8.75    9.657+0.000j
      4.6701158        0.920000          381.35            8.93         0.00001            8.81    8.284+0.000j
      4.6701158        0.930000          391.32            8.93         0.00001            8.87    1.413+0.000j
      4.6701158        0.940000          401.45            8.95         0.00000            8.93    9.997+0.000j
      4.6701158        0.950000          411.72            8.97         0.00001            9.00    7.992+0.000j
      4.6701158        0.960000          422.15            8.99         0.00000            9.06    7.135+0.000j
      4.6701158        0.970000          432.72            9.02         0.00000            9.13    2.758+0.000j
      4.6701158        0.980000          443.44            9.06         0.00000            9.20    4.332+0.000j
      4.6701158        0.990000          454.29            9.11         0.00000            9.27    9.577+0.000j
      4.6701178        0.000000          456.66          354.52         0.02914            3.38    1.000+0.000j
      4.6701178        0.010000          443.23          341.03         0.02854            3.47    1.000+0.000j
      4.6701178        0.020000          429.83          327.50         0.02790            3.58    1.000+0.000j
      4.6701178        0.030000          416.50          313.94         0.02725            3.68    1.000+0.000j
      4.6701178        0.040000          403.26          300.36         0.02654            3.81    1.000+0.000j
      4.6701178        0.050000          390.11          286.80         0.02581            3.96    1.000+0.000j
      4.6701178        0.060000          377.09          273.28         0.02505            4.10    1.000+0.000j
      4.6701178        0.070000          364.21          259.83         0.02428            4.26    1.000+0.000j
      4.6701178        0.080000          351.51          246.50         0.02345            4.45    1.000+0.000j
      4.6701178        0.090000          339.01          233.32         0.02261            4.62    1.000+0.000j
      4.6701178        0.100000          326.73          220.36         0.02174            4.81    1.015+0.000j
      4.6701178        0.110000          314.71          207.62         0.02091            4.99    9.930+0.000j
      4.6701178        0.120000          302.97          195.30         0.02006            5.18    9.872+0.000j
      4.6701178        0.130000          291.53          183.33         0.01919            5.37    9.506+0.000j
      4.6701178        0.140000          280.43          171.84         0.01837            5.55    9.986+0.000j
      4.6701178        0.150000          269.68          160.85         0.01753            5.74    9.952+0.000j
      4.6701178        0.160000          259.31          150.41         0.01673            5.91    9.922+0.000j
      4.6701178        0.170000          249.33          140.53         0.01596            6.07    9.887+0.000j
      4.6701178        0.180000          239.75          131.27         0.01521            6.23    9.969+0.000j
      4.6701178        0.190000          230.59          122.57         0.01450            6.37    9.941+0.000j
      4.6701178        0.200000          221.83          114.46         0.01382            6.51    9.927+0.000j
      4.6701178        0.210000          213.50          106.92         0.01316            6.63    9.840+0.000j
      4.6701178        0.220000          205.58           99.92         0.01254            6.75    9.929+0.000j
      4.6701178        0.230000          198.06           93.43         0.01193            6.85    9.983+0.000j
      4.6701178        0.240000          190.96           87.40         0.01138            6.95    9.968+0.000j
      4.6701178        0.250000          184.26           81.82         0.01084            7.04    9.920+0.000j
      4.6701178        0.260000          177.94           76.64         0.01024            7.13    9.970+0.000j
      4.6701178        0.270000          172.02           71.85         0.00974            7.21    9.994+0.000j
      4.6701178        0.280000          166.46           67.43         0.00918            7.29    9.976+0.000j
      4.6701178        0.290000          161.28           63.31         0.00859            7.37    9.899+0.000j
      4.6701178        0.300000          156.46           59.49         0.00801            7.45    9.839+0.000j
      4.6701178        0.310000          151.99           55.95         0.00741            7.52    9.935+0.000j
      4.6701178        0.320000          147.86           52.65         0.00674            7.59    9.962+0.000j
      4.6701178        0.330000          144.07           49.59         0.00603            7.66    9.874+0.000j
      4.6701178        0.340000          140.61           46.74         0.00520            7.74    9.952+0.000j
      4.6701178        0.350000          137.48           44.10         0.00429            7.81    9.959+0.000j
      4.6701178        0.360000          134.66           41.62         0.00300            7.88    9.986+0.000j
      4.6701178        0.370000          132.16           39.32         0.00000            7.95    7.004+0.000j
      4.6701178        0.380000          129.96           37.20         0.00005            7.94    9.994+0.000j
      4.6701178        0.390000          128.06           35.22         0.00005            7.92    1.478+0.000j
      4.6701178        0.400000          126.46           33.38         0.00002            7.90    8.622+0.000j
      4.6701178        0.410000          125.16           31.66         0.00001            7.89    2.382+0.000j
      4.6701178        0.420000          124.14           30.05         0.00000            7.87    1.319+0.000j
      4.6701178        0.430000          123.40           28.55         0.00000            7.86    7.744+0.000j
      4.6701178        0.440000          122.94           27.14         0.00001            7.85    1.205+0.000j
      4.6701178        0.450000          122.76           25.83         0.00001            7.83    5.910+0.000j
      4.6701178        0.460000          122.85           24.60         0.00000            7.82    4.356+0.000j
      4.6701178        0.470000          123.22           23.46         0.00001            7.81    1.948+0.000j
      4.6701178        0.480000          123.84           22.38         0.00001            7.80    9.501+0.000j
      4.6701178        0.490000          124.73           21.38         0.00000            7.79    6.081+0.000j
      4.6701178        0.500000          125.89           20.44         0.00001            7.78    1.306+0.000j
      4.6701178        0.510000          127.29           19.56         0.00002            7.78    9.993+0.000j
      4.6701178        0.520000          128.96           18.74         0.00000            7.77    9.912+0.000j
      4.6701178        0.530000          130.87           17.96         0.00001            7.77    4.149+0.000j
      4.6701178        0.540000          133.04           17.24             nan            7.76    7.862+0.000j
      4.6701178        0.550000          135.45           16.56         0.00001            7.76    9.795+0.000j
      4.6701178        0.560000          138.11           15.93         0.00000            7.76    1.324+0.000j
      4.6701178        0.570000          141.01           15.34         0.00000            7.76    1.256+0.000j
      4.6701178        0.580000          144.15           14.78         0.00002            7.76    4.043+0.000j
      4.6701178        0.590000          147.53           14.26         0.00000            7.77    8.799+0.000j
      4.6701178        0.600000          151.14           13.77             nan            7.77    1.099+0.000j
      4.6701178        0.610000          154.99           13.32         0.00000            7.78    9.757+0.000j
      4.6701178        0.620000          159.07           12.89         0.00001            7.78    1.207+0.000j
      4.6701178        0.630000          163.38           12.49         0.00000            7.79    1.301+0.000j
      4.6701178        0.640000          167.91           12.12         0.00002            7.80    1.660+0.000j
      4.6701178        0.650000          172.67           11.77         0.00000            7.81    6.023+0.000j
      4.6701178        0.660000          177.65           11.44         0.00001            7.83    9.519+0.000j
      4.6701178        0.670000          182.86           11.14         0.00000            7.84    1.152+0.000j
      4.6701178        0.680000          188.28           10.86         0.00001            7.86    9.867+0.000j
      4.6701178        0.690000          193.91           10.60         0.00001            7.88    9.382+0.000j
