             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6701733        0.040000          330.85            4.87         0.04337            4.60    1.000+0.000j
      4.6701733        0.050000          310.82            8.16         0.04311            4.02    1.010+0.000j
      4.6701733        0.060000          290.95           12.59         0.04281            3.35    1.003+0.000j
      4.6701733        0.070000          271.31           18.20         0.04244            2.65    1.001+0.000j
      4.6701733        0.080000          252.04           24.66         0.04201            1.95    1.003+0.000j
      4.6701733        0.090000          233.37           30.76         0.04156            1.32    1.069+0.000j
      4.6701733        0.100000          215.55           34.72         0.04114            0.86    1.012+0.000j
      4.6701733        0.110000          198.81           35.97         0.04078            0.57    1.002+0.000j
      4.6701733        0.120000          183.19           35.20         0.04049            0.40    1.001+0.000j
      4.6701733        0.130000          168.65           33.35         0.04025            0.29    1.055+0.000j
      4.6701733        0.140000          155.12           30.88         0.04009            0.23    1.005+0.000j
      4.6701733        0.150000          142.51           28.28         0.03997            0.20    1.006+0.000j
      4.6701733        0.160000          130.75           25.66         0.03982            0.18    1.001+0.000j
      4.6701733        0.170000          119.75           23.13         0.03972            0.17    1.091+0.000j
      4.6701733        0.180000          109.46           20.74         0.03965            0.17    1.005+0.000j
      4.6701733        0.190000           99.83           18.52         0.03958            0.17    1.000+0.000j
      4.6701733        0.200000           90.81           16.45         0.03952            0.17    1.063+0.000j
      4.6701733        0.210000           82.36           14.59         0.03949            0.17    1.000+0.000j
      4.6701733        0.220000           74.45           12.90         0.03945            0.18    1.008+0.000j
      4.6701733        0.230000           67.05           11.34         0.03944            0.18    1.000+0.000j
      4.6701733        0.240000           60.13            9.95         0.03944            0.18    1.001+0.000j
      4.6701733        0.250000           53.68            8.70         0.03943            0.18    1.028+0.000j
      4.6701733        0.260000           47.67            7.58         0.03944            0.18    1.130+0.000j
      4.6701733        0.270000           42.09            6.58         0.03946            0.17    1.010+0.000j
      4.6701733        0.280000           36.92            5.69         0.03948            0.17    1.001+0.000j
      4.6701733        0.290000           32.16            4.90         0.03950            0.17    1.010+0.000j
      4.6701733        0.300000           27.79            4.21         0.03954            0.17    1.698+0.000j
      4.6701733        0.310000           23.81            3.60         0.03957            0.17    1.005+0.000j
      4.6701733        0.320000           20.20            3.06         0.03962            0.16    1.002+0.000j
      4.6701733        0.330000           16.97            2.58         0.03966            0.16    1.000+0.000j
      4.6701733        0.340000           14.10            2.17         0.03973            0.16    1.046+0.000j
      4.6701733        0.350000           11.59            1.81         0.03977            0.17    1.099+0.000j
      4.6701733        0.360000            9.43            1.51         0.03982            0.17    1.001+0.000j
      4.6701733        0.370000            7.63            1.24         0.03989            0.17    1.019+0.000j
      4.6701733        0.380000            6.18            1.01         0.03997            0.18    1.010+0.000j
      4.6701733        0.390000            5.06            0.82         0.04000            0.19    1.001+0.000j
      4.6701733        0.400000            4.30            0.65         0.04008            0.21    1.004+0.000j
      4.6701733        0.410000            3.87            0.51         0.04015            0.22    1.000+0.000j
      4.6701733        0.420000            3.77            0.40         0.04022            0.24    1.000+0.000j
      4.6701733        0.430000            4.01            0.30         0.04032            0.26    1.012+0.000j
      4.6701733        0.440000            4.59            0.23         0.04037            0.28    1.004+0.000j
      4.6701733        0.450000            5.49            0.16         0.04043            0.31    1.007+0.000j
      4.6701733        0.460000            6.72            0.11         0.04053            0.34    1.001+0.000j
      4.6701733        0.470000            8.28            0.08         0.04061            0.38    1.004+0.000j
      4.6701733        0.480000           10.16            0.05         0.04070            0.41    1.002+0.000j
      4.6701733        0.490000           12.37            0.03         0.04078            0.46    1.005+0.000j
      4.6701733        0.500000           14.89            0.01         0.04084            0.50    1.175+0.000j
      4.6701733        0.510000           17.73            0.00         0.04095            0.55    1.000+0.000j
      4.6701733        0.520000           20.89            0.00         0.04103            0.60    1.006+0.000j
      4.6701733        0.530000           24.36            0.00         0.04112            0.66    1.050+0.000j
      4.6701733        0.540000           28.15            0.00         0.04123            0.72    1.002+0.000j
      4.6701733        0.550000           32.24            0.01         0.04132            0.79    1.077+0.000j
      4.6701733        0.560000           36.65            0.02         0.04139            0.85    1.002+0.000j
      4.6701733        0.570000           41.36            0.02         0.04153            0.94    1.002+0.000j
      4.6701733        0.580000           46.37            0.03         0.04159            1.01    1.000+0.000j
      4.6701733        0.590000           51.68            0.04         0.04168            1.09    1.002+0.000j
      4.6701733        0.600000           57.29            0.05         0.04177            1.18    1.008+0.000j
      4.6701733        0.610000           63.20            0.06         0.04184            1.28    1.001+0.000j
      4.6701733        0.620000           69.40            0.07         0.04196            1.37    1.059+0.000j
      4.6701733        0.630000           75.90            0.08         0.04207            1.47    1.006+0.000j
      4.6701733        0.640000           82.68            0.08         0.04216            1.58    1.113+0.000j
      4.6701733        0.650000           89.75            0.09         0.04227            1.69    1.001+0.000j
      4.6701733        0.660000           97.10            0.09         0.04236            1.81    1.007+0.000j
      4.6701733        0.670000          104.73            0.10         0.04246            1.93    1.000+0.000j
      4.6701733        0.680000          112.64            0.10         0.04256            2.05    1.002+0.000j
      4.6701733        0.690000          120.82            0.10         0.04267            2.19    1.001+0.000j
      4.6701733        0.700000          129.28            0.10         0.04277            2.32    1.000+0.000j
      4.6701733        0.710000          138.00            0.10         0.04287            2.47    1.076+0.000j
      4.6701733        0.720000          146.99            0.10         0.04297            2.61    1.005+0.000j
      4.6701733        0.730000          156.25            0.10         0.04308            2.76    1.006+0.000j
      4.6701733        0.740000          165.76            0.09         0.04317            2.92    1.000+0.000j
      4.6701733        0.750000          175.53            0.09         0.04327            3.08    1.056+0.000j
      4.6701733        0.760000          185.55            0.09         0.04337            3.24    1.029+0.000j
      4.6701733        0.770000          195.83            0.08         0.04349            3.42    1.079+0.000j
      4.6701733        0.780000          206.35            0.07         0.04359            3.60    1.059+0.000j
      4.6701733        0.790000          217.11            0.07         0.04370            3.78    1.002+0.000j
      4.6701733        0.800000          228.12            0.06         0.04381            3.97    1.000+0.000j
      4.6701733        0.810000          239.36            0.05         0.04391            4.16    1.022+0.000j
      4.6701733        0.820000          250.83            0.05         0.04400            4.36    1.003+0.000j
      4.6701733        0.830000          262.54            0.04         0.04412            4.55    1.000+0.000j
      4.6701733        0.840000          274.47            0.03         0.04422            4.77    1.001+0.000j
      4.6701733        0.850000          286.62            0.02         0.04433            4.98    1.117+0.000j
      4.6701733        0.860000          299.00            0.02         0.04445            5.22    1.003+0.000j
      4.6701733        0.870000          311.59            0.01         0.04455            5.44    1.001+0.000j
      4.6701733        0.880000          324.39            0.01         0.04465            5.66    1.000+0.000j
      4.6701733        0.890000          337.40            0.00         0.04476            5.89    1.002+0.000j
      4.6701733        0.900000          350.62            0.00         0.04486            6.13    1.002+0.000j
      4.6701733        0.910000          364.04            0.00         0.04497            6.37    1.026+0.000j
      4.6701733        0.920000          377.66            0.00         0.04507            6.63    1.004+0.000j
      4.6701733        0.930000          391.47            0.00         0.04518            6.88    1.053+0.000j
      4.6701733        0.940000          405.47            0.00         0.04528            7.14    1.001+0.000j
      4.6701733        0.950000          419.66            0.01         0.04539            7.40    1.006+0.000j
      4.6701733        0.960000          434.03            0.01         0.04549            7.66    1.025+0.000j
      4.6701733        0.970000          448.58            0.02         0.04560            7.93    1.002+0.000j
      4.6701733        0.980000          463.30            0.03         0.04571            8.21    1.000+0.000j
      4.6701733        0.990000          478.20            0.04         0.04580            8.49    1.006+0.000j
      4.6701752        0.000000          467.45          354.52         0.03396            8.90    1.007+0.000j
      4.6701752        0.010000          387.23            0.24         0.04379            5.60    1.080+0.000j
      4.6701752        0.020000          366.92            1.02         0.04362            5.18    1.002+0.000j
      4.6701752        0.030000          346.73            2.44         0.04343            4.71    1.008+0.000j
      4.6701752        0.040000          326.68            4.63         0.04319            4.19    1.014+0.000j
      4.6701752        0.050000          306.79            7.73         0.04295            3.62    1.004+0.000j
      4.6701752        0.060000          287.11           11.76         0.04264            3.01    1.012+0.000j
      4.6701752        0.070000          267.72           16.75         0.04227            2.37    1.013+0.000j
      4.6701752        0.080000          248.75           22.35         0.04188            1.74    1.004+0.000j
      4.6701752        0.090000          230.40           27.51         0.04144            1.17    1.025+0.000j
      4.6701752        0.100000          212.90           30.85         0.04105            0.79    1.027+0.000j
      4.6701752        0.110000          196.43           32.10         0.04072            0.53    1.004+0.000j
      4.6701752        0.120000          181.02           31.53         0.04043            0.36    1.001+0.000j
      4.6701752        0.130000          166.66           29.98         0.04020            0.27    1.001+0.000j
      4.6701752        0.140000          153.27           27.88         0.04001            0.21    1.001+0.000j
      4.6701752        0.150000          140.79           25.54         0.03986            0.19    1.029+0.000j
      4.6701752        0.160000          129.12           23.17         0.03971            0.17    1.106+0.000j
      4.6701752        0.170000          118.21           20.85         0.03963            0.17    1.033+0.000j
      4.6701752        0.180000          107.99           18.68         0.03951            0.17    1.002+0.000j
      4.6701752        0.190000           98.42           16.63         0.03949            0.17    1.005+0.000j
      4.6701752        0.200000           89.46           14.73         0.03943            0.18    1.261+0.000j
      4.6701752        0.210000           81.06           13.02         0.03941            0.18    1.002+0.000j
      4.6701752        0.220000           73.19           11.42         0.03937            0.19    1.012+0.000j
      4.6701752        0.230000           65.82           10.00         0.03935            0.19    1.001+0.000j
      4.6701752        0.240000           58.93            8.72         0.03936            0.19    1.018+0.000j
      4.6701752        0.250000           52.51            7.57         0.03935            0.19    1.002+0.000j
      4.6701752        0.260000           46.52            6.55         0.03936            0.19    1.000+0.000j
      4.6701752        0.270000           40.97            5.64         0.03937            0.18    1.001+0.000j
      4.6701752        0.280000           35.82            4.83         0.03940            0.18    1.103+0.000j
      4.6701752        0.290000           31.08            4.13         0.03942            0.18    1.005+0.000j
      4.6701752        0.300000           26.73            3.50         0.03945            0.17    1.020+0.000j
      4.6701752        0.310000           22.77            2.95         0.03949            0.17    1.111+0.000j
      4.6701752        0.320000           19.18            2.47         0.03953            0.17    1.024+0.000j
      4.6701752        0.330000           15.96            2.06         0.03960            0.16    1.000+0.000j
      4.6701752        0.340000           13.11            1.70         0.03963            0.16    1.001+0.000j
      4.6701752        0.350000           10.62            1.39         0.03969            0.16    1.004+0.000j
      4.6701752        0.360000            8.49            1.13         0.03975            0.16    1.206+0.000j
      4.6701752        0.370000            6.71            0.90         0.03981            0.17    1.036+0.000j
      4.6701752        0.380000            5.28            0.72         0.03987            0.17    1.013+0.000j
      4.6701752        0.390000            4.19            0.56         0.03993            0.18    1.002+0.000j
      4.6701752        0.400000            3.45            0.42         0.03999            0.19    1.033+0.000j
      4.6701752        0.410000            3.04            0.32         0.04008            0.20    1.009+0.000j
      4.6701752        0.420000            2.98            0.23         0.04015            0.22    1.065+0.000j
      4.6701752        0.430000            3.25            0.16         0.04022            0.24    1.000+0.000j
      4.6701752        0.440000            3.86            0.11         0.04031            0.26    1.000+0.000j
      4.6701752        0.450000            4.80            0.07         0.04039            0.28    1.002+0.000j
      4.6701752        0.460000            6.07            0.04         0.04047            0.31    1.081+0.000j
      4.6701752        0.470000            7.67            0.02         0.04055            0.34    1.001+0.000j
      4.6701752        0.480000            9.59            0.01         0.04064            0.38    1.002+0.000j
      4.6701752        0.490000           11.84            0.00         0.04072            0.42    1.089+0.000j
      4.6701752        0.500000           14.41            0.00         0.04081            0.46    1.027+0.000j
      4.6701752        0.510000           17.30            0.00         0.04089            0.51    1.002+0.000j
      4.6701752        0.520000           20.51            0.01         0.04098            0.56    1.002+0.000j
      4.6701752        0.530000           24.04            0.02         0.04107            0.62    1.000+0.000j
      4.6701752        0.540000           27.88            0.04         0.04117            0.66    1.059+0.000j
      4.6701752        0.550000           32.04            0.05         0.04125            0.73    1.008+0.000j
      4.6701752        0.560000           36.51            0.06         0.04134            0.80    1.007+0.000j
      4.6701752        0.570000           41.28            0.08         0.04145            0.87    1.036+0.000j
      4.6701752        0.580000           46.36            0.09         0.04154            0.95    1.001+0.000j
      4.6701752        0.590000           51.74            0.11         0.04163            1.03    1.002+0.000j
      4.6701752        0.600000           57.42            0.12         0.04172            1.12    1.003+0.000j
      4.6701752        0.610000           63.41            0.13         0.04182            1.21    1.007+0.000j
      4.6701752        0.620000           69.68            0.15         0.04192            1.30    1.001+0.000j
      4.6701752        0.630000           76.26            0.16         0.04202            1.41    1.002+0.000j
      4.6701752        0.640000           83.12            0.16         0.04211            1.51    1.001+0.000j
      4.6701752        0.650000           90.27            0.17         0.04221            1.62    1.050+0.000j
      4.6701752        0.660000           97.70            0.18         0.04232            1.73    1.000+0.000j
      4.6701752        0.670000          105.42            0.18         0.04242            1.85    1.000+0.000j
      4.6701752        0.680000          113.42            0.18         0.04252            1.98    1.001+0.000j
      4.6701752        0.690000          121.70            0.18         0.04262            2.11    1.003+0.000j
      4.6701752        0.700000          130.25            0.18         0.04272            2.24    1.012+0.000j
      4.6701752        0.710000          139.07            0.18         0.04283            2.39    1.045+0.000j
      4.6701752        0.720000          148.15            0.18         0.04293            2.53    1.007+0.000j
      4.6701752        0.730000          157.51            0.18         0.04302            2.68    1.007+0.000j
      4.6701752        0.740000          167.12            0.17         0.04314            2.83    1.000+0.000j
      4.6701752        0.750000          176.99            0.16         0.04324            2.99    1.002+0.000j
      4.6701752        0.760000          187.12            0.16         0.04335            3.16    1.002+0.000j
      4.6701752        0.770000          197.50            0.15         0.04346            3.34    1.003+0.000j
      4.6701752        0.780000          208.13            0.14         0.04356            3.51    1.012+0.000j
      4.6701752        0.790000          219.00            0.13         0.04366            3.68    1.043+0.000j
      4.6701752        0.800000          230.12            0.12         0.04377            3.88    1.055+0.000j
      4.6701752        0.810000          241.48            0.11         0.04389            4.07    1.127+0.000j
      4.6701752        0.820000          253.07            0.10         0.04399            4.27    1.015+0.000j
      4.6701752        0.830000          264.89            0.08         0.04408            4.46    1.203+0.000j
      4.6701752        0.840000          276.94            0.07         0.04420            4.68    1.003+0.000j
      4.6701752        0.850000          289.21            0.06         0.04430            4.88    1.032+0.000j
      4.6701752        0.860000          301.71            0.05         0.04442            5.11    1.176+0.000j
      4.6701752        0.870000          314.42            0.04         0.04451            5.33    1.022+0.000j
      4.6701752        0.880000          327.35            0.03         0.04463            5.57    1.000+0.000j
      4.6701752        0.890000          340.48            0.02         0.04473            5.80    1.002+0.000j
      4.6701752        0.900000          353.83            0.02         0.04484            6.04    1.020+0.000j
      4.6701752        0.910000          367.37            0.01         0.04495            6.29    1.016+0.000j
      4.6701752        0.920000          381.12            0.01         0.04506            6.52    1.007+0.000j
      4.6701752        0.930000          395.06            0.00         0.04517            6.80    1.009+0.000j
      4.6701752        0.940000          409.19            0.00         0.04527            7.04    1.011+0.000j
      4.6701752        0.950000          423.51            0.00         0.04538            7.31    1.064+0.000j
      4.6701752        0.960000          438.02            0.00         0.04547            7.56    1.043+0.000j
      4.6701752        0.970000          452.70            0.00         0.04559            7.85    1.004+0.000j
      4.6701752        0.980000          467.56            0.01         0.04569            8.12    1.084+0.000j
      4.6701752        0.990000          482.60            0.02         0.04579            8.40    1.019+0.000j
      4.6701772        0.000000          470.88          354.52         0.03382            9.26    1.000+0.000j
      4.6701772        0.010000          383.14            0.23         0.04362            5.14    1.000+0.000j
      4.6701772        0.020000          362.87            0.98         0.04345            4.73    1.004+0.000j
      4.6701772        0.030000          342.77            2.33         0.04328            4.29    1.014+0.000j
      4.6701772        0.040000          322.83            4.40         0.04303            3.79    1.000+0.000j
      4.6701772        0.050000          303.08            7.26         0.04277            3.25    1.042+0.000j
      4.6701772        0.060000          283.59           10.99         0.04247            2.68    1.000+0.000j
      4.6701772        0.070000          264.43           15.45         0.04211            2.09    1.004+0.000j
      4.6701772        0.080000          245.74           20.33         0.04175            1.54    1.001+0.000j
      4.6701772        0.090000          227.69           24.67         0.04134            1.06    1.018+0.000j
      4.6701772        0.100000          210.48           27.58         0.04096            0.70    1.002+0.000j
      4.6701772        0.110000          194.26           28.67         0.04061            0.46    1.032+0.000j
      4.6701772        0.120000          179.07           28.31         0.04035            0.32    1.092+0.000j
      4.6701772        0.130000          164.88           26.93         0.04011            0.24    1.002+0.000j
      4.6701772        0.140000          151.64           25.11         0.03992            0.20    1.007+0.000j
      4.6701772        0.150000          139.27           23.03         0.03977            0.18    1.008+0.000j
      4.6701772        0.160000          127.70           20.87         0.03965            0.17    1.004+0.000j
      4.6701772        0.170000          116.87           18.76         0.03954            0.17    1.099+0.000j
      4.6701772        0.180000          106.73           16.75         0.03946            0.18    1.007+0.000j
      4.6701772        0.190000           97.22           14.86         0.03939            0.18    1.082+0.000j
      4.6701772        0.200000           88.31           13.12         0.03934            0.19    1.003+0.000j
      4.6701772        0.210000           79.96           11.53         0.03931            0.20    1.002+0.000j
      4.6701772        0.220000           72.13           10.07         0.03928            0.20    1.000+0.000j
      4.6701772        0.230000           64.79            8.77         0.03926            0.21    1.000+0.000j
      4.6701772        0.240000           57.94            7.59         0.03925            0.21    1.001+0.000j
      4.6701772        0.250000           51.54            6.55         0.03924            0.21    1.000+0.000j
      4.6701772        0.260000           45.58            5.61         0.03925            0.21    1.003+0.000j
      4.6701772        0.270000           40.04            4.78         0.03927            0.20    1.002+0.000j
      4.6701772        0.280000           34.92            4.06         0.03931            0.20    1.001+0.000j
      4.6701772        0.290000           30.20            3.42         0.03934            0.19    1.003+0.000j
      4.6701772        0.300000           25.87            2.86         0.03937            0.18    1.001+0.000j
      4.6701772        0.310000           21.92            2.38         0.03941            0.18    1.000+0.000j
      4.6701772        0.320000           18.35            1.96         0.03945            0.17    1.408+0.000j
      4.6701772        0.330000           15.15            1.60         0.03951            0.17    1.001+0.000j
      4.6701772        0.340000           12.32            1.29         0.03956            0.17    1.017+0.000j
      4.6701772        0.350000            9.85            1.02         0.03962            0.16    1.103+0.000j
      4.6701772        0.360000            7.74            0.81         0.03968            0.16    1.000+0.000j
      4.6701772        0.370000            5.97            0.62         0.03974            0.16    1.002+0.000j
      4.6701772        0.380000            4.56            0.47         0.03981            0.16    1.011+0.000j
      4.6701772        0.390000            3.50            0.35         0.03988            0.17    1.102+0.000j
      4.6701772        0.400000            2.78            0.25         0.03994            0.18    1.000+0.000j
      4.6701772        0.410000            2.41            0.17         0.04001            0.19    1.024+0.000j
      4.6701772        0.420000            2.38            0.11         0.04009            0.20    1.000+0.000j
      4.6701772        0.430000            2.68            0.06         0.04016            0.22    1.071+0.000j
      4.6701772        0.440000            3.32            0.03         0.04025            0.23    1.051+0.000j
      4.6701772        0.450000            4.29            0.01         0.04033            0.26    1.003+0.000j
      4.6701772        0.460000            5.60            0.00         0.04041            0.28    1.139+0.000j
      4.6701772        0.470000            7.24            0.00         0.04049            0.31    1.042+0.000j
      4.6701772        0.480000            9.21            0.00         0.04058            0.35    1.133+0.000j
      4.6701772        0.490000           11.50            0.01         0.04067            0.39    1.002+0.000j
      4.6701772        0.500000           14.12            0.03         0.04074            0.42    1.037+0.000j
      4.6701772        0.510000           17.06            0.04         0.04083            0.47    1.001+0.000j
      4.6701772        0.520000           20.33            0.06         0.04092            0.51    1.329+0.000j
      4.6701772        0.530000           23.91            0.08         0.04101            0.57    1.001+0.000j
      4.6701772        0.540000           27.81            0.10         0.04111            0.62    1.058+0.000j
      4.6701772        0.550000           32.02            0.12         0.04120            0.69    1.067+0.000j
      4.6701772        0.560000           36.55            0.15         0.04129            0.75    1.014+0.000j
      4.6701772        0.570000           41.39            0.17         0.04139            0.82    1.002+0.000j
      4.6701772        0.580000           46.53            0.19         0.04148            0.90    1.000+0.000j
      4.6701772        0.590000           51.99            0.20         0.04158            0.97    1.000+0.000j
      4.6701772        0.600000           57.74            0.22         0.04167            1.06    1.010+0.000j
      4.6701772        0.610000           63.80            0.24         0.04176            1.14    1.020+0.000j
      4.6701772        0.620000           70.15            0.25         0.04187            1.23    1.135+0.000j
      4.6701772        0.630000           76.80            0.26         0.04197            1.34    1.005+0.000j
      4.6701772        0.640000           83.74            0.27         0.04208            1.44    1.000+0.000j
      4.6701772        0.650000           90.98            0.28         0.04217            1.55    1.000+0.000j
      4.6701772        0.660000           98.50            0.29         0.04228            1.66    1.000+0.000j
      4.6701772        0.670000          106.30            0.29         0.04238            1.78    1.001+0.000j
      4.6701772        0.680000          114.39            0.29         0.04247            1.90    1.001+0.000j
      4.6701772        0.690000          122.75            0.29         0.04258            2.03    1.002+0.000j
      4.6701772        0.700000          131.40            0.29         0.04269            2.17    1.021+0.000j
      4.6701772        0.710000          140.31            0.29         0.04279            2.31    1.014+0.000j
      4.6701772        0.720000          149.50            0.28         0.04290            2.45    1.000+0.000j
      4.6701772        0.730000          158.95            0.27         0.04300            2.60    1.002+0.000j
      4.6701772        0.740000          168.66            0.27         0.04311            2.75    1.001+0.000j
      4.6701772        0.750000          178.64            0.26         0.04323            2.91    1.041+0.000j
      4.6701772        0.760000          188.87            0.24         0.04332            3.08    1.002+0.000j
      4.6701772        0.770000          199.36            0.23         0.04343            3.25    1.004+0.000j
      4.6701772        0.780000          210.10            0.22         0.04354            3.44    1.001+0.000j
      4.6701772        0.790000          221.08            0.21         0.04364            3.60    1.000+0.000j
      4.6701772        0.800000          232.31            0.19         0.04374            3.79    1.003+0.000j
      4.6701772        0.810000          243.78            0.18         0.04385            3.98    1.000+0.000j
      4.6701772        0.820000          255.48            0.16         0.04396            4.18    1.002+0.000j
      4.6701772        0.830000          267.42            0.15         0.04407            4.38    1.006+0.000j
      4.6701772        0.840000          279.59            0.13         0.04417            4.59    1.004+0.000j
      4.6701772        0.850000          291.98            0.12         0.04428            4.80    1.009+0.000j
      4.6701772        0.860000          304.60            0.10         0.04439            5.02    1.072+0.000j
      4.6701772        0.870000          317.43            0.09         0.04450            5.25    1.002+0.000j
      4.6701772        0.880000          330.48            0.07         0.04461            5.47    1.093+0.000j
      4.6701772        0.890000          343.74            0.06         0.04471            5.71    1.008+0.000j
      4.6701772        0.900000          357.21            0.05         0.04482            5.95    1.004+0.000j
      4.6701772        0.910000          370.89            0.04         0.04493            6.19    1.007+0.000j
      4.6701772        0.920000          384.76            0.03         0.04504            6.44    1.012+0.000j
      4.6701772        0.930000          398.83            0.02         0.04516            6.70    1.000+0.000j
      4.6701772        0.940000          413.10            0.01         0.04525            6.96    1.013+0.000j
      4.6701772        0.950000          427.55            0.01         0.04536            7.22    1.005+0.000j
      4.6701772        0.960000          442.19            0.00         0.04547            7.49    1.000+0.000j
      4.6701772        0.970000          457.01            0.00         0.04558            7.76    1.038+0.000j
      4.6701772        0.980000          472.01            0.00         0.04568            8.04    1.006+0.000j
      4.6701772        0.990000          487.18            0.00         0.04578            8.31    1.051+0.000j
      4.6701792        0.000000          474.48          354.52         0.03370            9.64    1.008+0.000j
      4.6701792        0.010000          379.36            0.22         0.04346            4.69    1.044+0.000j
      4.6701792        0.020000          359.15            0.94         0.04329            4.29    1.008+0.000j
      4.6701792        0.030000          339.12            2.23         0.04308            3.88    1.048+0.000j
      4.6701792        0.040000          319.29            4.16         0.04285            3.41    1.011+0.000j
      4.6701792        0.050000          299.69            6.85         0.04259            2.89    1.003+0.000j
      4.6701792        0.060000          280.38           10.26         0.04231            2.37    1.009+0.000j
      4.6701792        0.070000          261.44           14.27         0.04197            1.85    1.183+0.000j
      4.6701792        0.080000          243.00           18.50         0.04160            1.35    1.043+0.000j
      4.6701792        0.090000          225.24           22.24         0.04121            0.92    1.006+0.000j
      4.6701792        0.100000          208.30           24.72         0.04084            0.61    1.003+0.000j
      4.6701792        0.110000          192.32           25.70         0.04052            0.40    1.022+0.000j
      4.6701792        0.120000          177.33           25.39         0.04025            0.28    1.001+0.000j
      4.6701792        0.130000          163.31           24.22         0.04002            0.21    1.072+0.000j
      4.6701792        0.140000          150.21           22.58         0.03984            0.18    1.053+0.000j
      4.6701792        0.150000          137.96           20.70         0.03967            0.17    1.013+0.000j
      4.6701792        0.160000          126.49           18.74         0.03956            0.17    1.032+0.000j
      4.6701792        0.170000          115.75           16.80         0.03946            0.18    1.532+0.000j
      4.6701792        0.180000          105.67           14.96         0.03937            0.19    1.004+0.000j
      4.6701792        0.190000           96.23           13.23         0.03933            0.20    1.011+0.000j
      4.6701792        0.200000           87.37           11.61         0.03925            0.21    1.010+0.000j
      4.6701792        0.210000           79.06           10.15         0.03922            0.22    1.052+0.000j
      4.6701792        0.220000           71.27            8.82         0.03918            0.22    1.000+0.000j
      4.6701792        0.230000           63.97            7.62         0.03917            0.23    1.009+0.000j
      4.6701792        0.240000           57.14            6.55         0.03916            0.23    1.007+0.000j
      4.6701792        0.250000           50.77            5.59         0.03917            0.23    1.001+0.000j
      4.6701792        0.260000           44.83            4.75         0.03919            0.22    1.091+0.000j
      4.6701792        0.270000           39.32            4.00         0.03920            0.22    1.044+0.000j
      4.6701792        0.280000           34.21            3.35         0.03922            0.21    1.039+0.000j
      4.6701792        0.290000           29.51            2.78         0.03925            0.21    1.000+0.000j
      4.6701792        0.300000           25.20            2.29         0.03928            0.20    1.392+0.000j
      4.6701792        0.310000           21.27            1.86         0.03933            0.19    1.000+0.000j
      4.6701792        0.320000           17.71            1.50         0.03937            0.18    1.000+0.000j
      4.6701792        0.330000           14.53            1.19         0.03941            0.18    1.009+0.000j
      4.6701792        0.340000           11.72            0.94         0.03947            0.17    1.002+0.000j
      4.6701792        0.350000            9.26            0.72         0.03954            0.17    1.006+0.000j
      4.6701792        0.360000            7.17            0.54         0.03960            0.16    1.184+0.000j
      4.6701792        0.370000            5.43            0.39         0.03967            0.16    1.119+0.000j
      4.6701792        0.380000            4.04            0.28         0.03973            0.16    1.036+0.000j
      4.6701792        0.390000            3.00            0.19         0.03980            0.16    1.032+0.000j
      4.6701792        0.400000            2.31            0.12         0.03986            0.17    1.004+0.000j
      4.6701792        0.410000            1.96            0.07         0.03995            0.18    1.001+0.000j
      4.6701792        0.420000            1.95            0.03         0.04002            0.19    1.001+0.000j
      4.6701792        0.430000            2.29            0.01         0.04009            0.20    1.016+0.000j
      4.6701792        0.440000            2.96            0.00         0.04018            0.22    1.001+0.000j
      4.6701792        0.450000            3.97            0.00         0.04027            0.23    1.007+0.000j
      4.6701792        0.460000            5.32            0.01         0.04034            0.26    1.001+0.000j
      4.6701792        0.470000            6.99            0.02         0.04042            0.29    1.000+0.000j
      4.6701792        0.480000            9.00            0.04         0.04050            0.31    1.209+0.000j
      4.6701792        0.490000           11.34            0.06         0.04059            0.35    1.129+0.000j
      4.6701792        0.500000           14.01            0.09         0.04068            0.39    1.001+0.000j
      4.6701792        0.510000           17.00            0.12         0.04078            0.43    1.005+0.000j
      4.6701792        0.520000           20.32            0.15         0.04086            0.47    1.001+0.000j
      4.6701792        0.530000           23.96            0.17         0.04096            0.52    1.001+0.000j
      4.6701792        0.540000           27.91            0.20         0.04105            0.58    1.022+0.000j
      4.6701792        0.550000           32.19            0.23         0.04114            0.64    1.036+0.000j
      4.6701792        0.560000           36.78            0.26         0.04125            0.70    1.024+0.000j
      4.6701792        0.570000           41.68            0.28         0.04133            0.77    1.003+0.000j
      4.6701792        0.580000           46.89            0.31         0.04143            0.84    1.003+0.000j
      4.6701792        0.590000           52.41            0.33         0.04153            0.92    1.439+0.000j
      4.6701792        0.600000           58.24            0.35         0.04164            1.00    1.041+0.000j
      4.6701792        0.610000           64.37            0.37         0.04172            1.09    1.003+0.000j
      4.6701792        0.620000           70.80            0.38         0.04183            1.18    1.005+0.000j
      4.6701792        0.630000           77.53            0.39         0.04193            1.28    1.023+0.000j
      4.6701792        0.640000           84.55            0.40         0.04202            1.37    1.048+0.000j
      4.6701792        0.650000           91.86            0.41         0.04213            1.48    1.001+0.000j
      4.6701792        0.660000           99.47            0.42         0.04223            1.59    1.041+0.000j
      4.6701792        0.670000          107.36            0.42         0.04234            1.71    1.000+0.000j
      4.6701792        0.680000          115.54            0.42         0.04243            1.83    1.055+0.000j
      4.6701792        0.690000          123.99            0.42         0.04254            1.96    1.013+0.000j
      4.6701792        0.700000          132.73            0.41         0.04265            2.09    1.061+0.000j
