             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
      4.6701000        0.870000          396.44           16.90         0.00003            8.94           1.964           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.859           0.000           0.000           6.514           0.026         164.820
      4.6701000        0.880000          404.56           16.78         0.00007            8.99           5.053           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.885           0.000           0.000           6.544           0.030         171.376
      4.6701000        0.890000          412.83           16.68         0.00000            9.06           8.792           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.910           0.000           0.000           6.579           0.035         178.096
      4.6701000        0.900000          421.25           16.57         0.00001            9.11           1.207           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.936           0.000           0.000           6.607           0.039         184.799
      4.6701000        0.910000          429.82           16.49         0.00005            9.17           2.367           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.962           0.000           0.000           6.635           0.043         191.678
      4.6701000        0.920000          438.54           16.49         0.00000            9.25           3.935           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           3.986           0.000           0.000           6.673           0.050         198.997
      4.6701000        0.930000          447.43           16.71         0.00028            9.37           1.016           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.001           0.000           0.000           6.731           0.060         207.747
      4.6701000        0.940000          456.75           16.76         0.00624            9.22           2.639           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.019           0.000           0.000           6.532           0.084         215.560
      4.6701000        0.950000          465.86           17.03         0.00481            9.45           7.899           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.033           0.000           0.000           6.690           0.090         224.718
      4.6701000        0.960000          475.23           17.39         0.00339            9.74           9.964           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           4.047           0.000           0.000           6.859           0.106         234.636
      4.6701000        0.970000          485.59           16.84         0.00003            9.70           1.970           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.255           4.098           0.000           0.000           6.882           0.091         238.747
