             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4792079        6.120000          134.26            2.77         0.01949            7.28    1.010+0.000j
     93.4792079        6.125000          139.27            3.03         0.01953            7.21    1.004+0.000j
     93.4792079        6.130000          144.42            3.29         0.01959            7.14    1.000+0.000j
     93.4792079        6.135000          149.70            3.55         0.01965            7.05    1.003+0.000j
     93.4792079        6.140000          155.12            3.82         0.01970            6.97    1.009+0.000j
     93.4792079        6.145000          160.67            4.07         0.01978            6.87    1.000+0.000j
     93.4792079        6.150000          166.38            4.31         0.01986            6.76    1.005+0.000j
     93.4792079        6.155000          172.23            4.53         0.01992            6.66    1.000+0.000j
     93.4792079        6.160000          178.24            4.74         0.02002            6.54    1.005+0.000j
     93.4792079        6.165000          184.41            4.91         0.02011            6.42    1.000+0.000j
     93.4792079        6.170000          190.75            5.05         0.02020            6.29    1.001+0.000j
     93.4792079        6.175000          197.25            5.15         0.02031            6.16    1.003+0.000j
     93.4792079        6.180000          203.93            5.21         0.02042            6.01    1.001+0.000j
     93.4792079        6.185000          210.79            5.21         0.02054            5.87    1.001+0.000j
     93.4792079        6.190000          217.82            5.16         0.02066            5.72    1.004+0.000j
     93.4792079        6.195000          225.04            5.06         0.02078            5.57    1.003+0.000j
     93.4802970        5.700000           53.69            0.01         0.02285            3.71    1.000+0.000j
     93.4802970        5.705000           50.88            0.01         0.02279            3.72    1.001+0.000j
     93.4802970        5.710000           48.15            0.00         0.02273            3.74    1.001+0.000j
     93.4802970        5.715000           45.51            0.00         0.02267            3.76    1.006+0.000j
     93.4802970        5.720000           42.96            0.00         0.02261            3.78    1.000+0.000j
     93.4802970        5.725000           40.49            0.00         0.02260            3.79    1.023+0.000j
     93.4802970        5.730000           38.11            0.01         0.02248            3.83    1.002+0.000j
     93.4802970        5.735000           35.82            0.01         0.02242            3.86    1.006+0.000j
     93.4802970        5.740000           33.62            0.02         0.02236            3.89    1.003+0.000j
     93.4802970        5.745000           31.50            0.03         0.02232            3.91    1.005+0.000j
     93.4802970        5.750000           29.47            0.04         0.02224            3.95    1.001+0.000j
     93.4802970        5.755000           27.53            0.05         0.02217            3.99    1.014+0.000j
     93.4802970        5.760000           25.68            0.06         0.02212            4.03    1.000+0.000j
     93.4802970        5.765000           23.92            0.08         0.02206            4.07    1.014+0.000j
     93.4802970        5.770000           22.25            0.09         0.02199            4.12    1.011+0.000j
     93.4802970        5.775000           20.66            0.11         0.02194            4.16    1.003+0.000j
     93.4802970        5.780000           19.17            0.12         0.02189            4.21    1.005+0.000j
     93.4802970        5.785000           17.77            0.14         0.02182            4.25    1.002+0.000j
     93.4802970        5.790000           16.45            0.15         0.02177            4.30    1.001+0.000j
     93.4802970        5.795000           15.23            0.17         0.02171            4.36    1.000+0.000j
     93.4802970        5.800000           14.10            0.19         0.02165            4.41    1.001+0.000j
     93.4802970        5.805000           13.05            0.20         0.02159            4.46    1.001+0.000j
     93.4802970        5.810000           12.10            0.22         0.02154            4.52    1.007+0.000j
     93.4802970        5.815000           11.24            0.23         0.02147            4.58    1.004+0.000j
     93.4802970        5.820000           10.47            0.24         0.02142            4.64    1.005+0.000j
     93.4802970        5.825000            9.79            0.26         0.02136            4.70    1.001+0.000j
     93.4802970        5.830000            9.20            0.27         0.02131            4.76    1.000+0.000j
     93.4802970        5.835000            8.70            0.28         0.02126            4.82    1.001+0.000j
     93.4802970        5.840000            8.29            0.29         0.02120            4.88    1.000+0.000j
     93.4802970        5.845000            7.98            0.29         0.02112            4.96    1.014+0.000j
     93.4802970        5.850000            7.75            0.30         0.02109            5.01    1.000+0.000j
     93.4802970        5.855000            7.62            0.31         0.02104            5.07    1.001+0.000j
     93.4802970        5.860000            7.57            0.31         0.02099            5.14    1.002+0.000j
     93.4802970        5.865000            7.62            0.31         0.02094            5.21    1.002+0.000j
     93.4802970        5.870000            7.76            0.31         0.02088            5.28    1.007+0.000j
     93.4802970        5.875000            7.99            0.30         0.02082            5.35    1.003+0.000j
     93.4802970        5.880000            8.31            0.30         0.02079            5.41    1.003+0.000j
     93.4802970        5.885000            8.73            0.29         0.02076            5.47    1.000+0.000j
     93.4802970        5.890000            9.23            0.29         0.02069            5.55    1.001+0.000j
     93.4802970        5.895000            9.82            0.28         0.02064            5.62    1.003+0.000j
     93.4802970        5.900000           10.51            0.27         0.02059            5.68    1.000+0.000j
     93.4802970        5.905000           11.28            0.26         0.02054            5.75    1.002+0.000j
     93.4802970        5.910000           12.15            0.24         0.02049            5.82    1.001+0.000j
     93.4802970        5.915000           13.10            0.23         0.02042            5.90    1.001+0.000j
     93.4802970        5.920000           14.15            0.21         0.02043            5.94    1.005+0.000j
     93.4802970        5.925000           15.29            0.19         0.02036            6.02    1.000+0.000j
     93.4802970        5.930000           16.51            0.17         0.02032            6.09    1.004+0.000j
     93.4802970        5.935000           17.83            0.15         0.02028            6.16    1.003+0.000j
     93.4802970        5.940000           19.24            0.13         0.02025            6.23    1.006+0.000j
     93.4802970        5.945000           20.73            0.11         0.02019            6.29    1.003+0.000j
     93.4802970        5.950000           22.32            0.09         0.02016            6.35    1.012+0.000j
     93.4802970        5.955000           23.99            0.08         0.02012            6.41    1.001+0.000j
     93.4802970        5.960000           25.76            0.06         0.02009            6.47    1.000+0.000j
     93.4802970        5.965000           27.62            0.04         0.02004            6.54    1.002+0.000j
     93.4802970        5.970000           29.56            0.03         0.02001            6.59    1.002+0.000j
     93.4802970        5.975000           31.60            0.02         0.01998            6.64    1.003+0.000j
     93.4802970        5.980000           33.72            0.01         0.01995            6.70    1.030+0.000j
     93.4802970        5.985000           35.94            0.00         0.01992            6.75    1.004+0.000j
     93.4802970        5.990000           38.24            0.00         0.01989            6.80    1.001+0.000j
     93.4802970        5.995000           40.63            0.00         0.01982            6.88    1.007+0.000j
     93.4802970        6.000000           43.12            0.01         0.01987            6.89    1.003+0.000j
     93.4802970        6.005000           45.69            0.03         0.01981            6.95    1.002+0.000j
     93.4802970        6.010000           48.36            0.05         0.01978            6.99    1.000+0.000j
     93.4802970        6.015000           51.11            0.08         0.01977            7.03    1.000+0.000j
     93.4802970        6.020000           53.96            0.11         0.01974            7.07    1.001+0.000j
     93.4802970        6.025000           56.90            0.16         0.01972            7.11    1.003+0.000j
     93.4802970        6.030000           59.93            0.22         0.01971            7.14    1.002+0.000j
     93.4802970        6.035000           63.05            0.28         0.01969            7.17    1.007+0.000j
     93.4802970        6.040000           66.27            0.36         0.01970            7.17    1.009+0.000j
     93.4802970        6.045000           69.58            0.45         0.01967            7.21    1.002+0.000j
     93.4802970        6.050000           72.98            0.56         0.01966            7.24    1.002+0.000j
     93.4802970        6.055000           76.48            0.67         0.01969            7.23    1.000+0.000j
     93.4802970        6.060000           80.08            0.80         0.01966            7.25    1.002+0.000j
     93.4802970        6.065000           83.78            0.95         0.01966            7.26    1.000+0.000j
     93.4802970        6.070000           87.58            1.11         0.01966            7.26    1.008+0.000j
     93.4802970        6.075000           91.48            1.28         0.01964            7.26    1.003+0.000j
     93.4802970        6.080000           95.48            1.47         0.01968            7.24    1.004+0.000j
     93.4802970        6.085000           99.60            1.67         0.01971            7.21    1.133+0.000j
     93.4802970        6.090000          103.81            1.89         0.01972            7.20    1.001+0.000j
     93.4802970        6.095000          108.14            2.12         0.01974            7.17    1.013+0.000j
     93.4802970        6.100000          112.59            2.37         0.01977            7.14    1.001+0.000j
     93.4802970        6.105000          117.14            2.63         0.01979            7.10    1.003+0.000j
     93.4802970        6.110000          121.82            2.90         0.01981            7.06    1.000+0.000j
     93.4802970        6.115000          126.62            3.18         0.01990            6.99    1.001+0.000j
     93.4802970        6.120000          131.55            3.46         0.01990            6.95    1.000+0.000j
     93.4802970        6.125000          136.60            3.76         0.01996            6.88    1.007+0.000j
     93.4802970        6.130000          141.79            4.05         0.02001            6.80    1.006+0.000j
     93.4802970        6.135000          147.12            4.34         0.02008            6.72    1.004+0.000j
     93.4802970        6.140000          152.59            4.63         0.02013            6.64    1.001+0.000j
     93.4802970        6.145000          158.21            4.91         0.02020            6.54    1.008+0.000j
     93.4802970        6.150000          163.97            5.17         0.02028            6.44    1.003+0.000j
     93.4802970        6.155000          169.90            5.41         0.02035            6.33    1.003+0.000j
     93.4802970        6.160000          175.98            5.63         0.02044            6.22    1.002+0.000j
     93.4802970        6.165000          182.23            5.80         0.02058            6.11    1.006+0.000j
     93.4802970        6.170000          188.66            5.96         0.02064            5.97    1.006+0.000j
     93.4802970        6.175000          195.26            6.04         0.02075            5.83    1.002+0.000j
     93.4802970        6.180000          202.03            6.08         0.02086            5.70    1.001+0.000j
     93.4802970        6.185000          209.00            6.05         0.02097            5.55    1.002+0.000j
     93.4802970        6.190000          216.14            5.98         0.02110            5.41    1.001+0.000j
     93.4802970        6.195000          223.48            5.84         0.02121            5.27    1.008+0.000j
     93.4813861        5.700000           54.83            0.06         0.02320            3.62    1.007+0.000j
     93.4813861        5.705000           51.95            0.04         0.02314            3.63    1.024+0.000j
     93.4813861        5.710000           49.15            0.03         0.02308            3.64    1.002+0.000j
     93.4813861        5.715000           46.43            0.02         0.02302            3.66    1.000+0.000j
     93.4813861        5.720000           43.80            0.01         0.02295            3.68    1.000+0.000j
     93.4813861        5.725000           41.26            0.01         0.02290            3.69    1.002+0.000j
     93.4813861        5.730000           38.81            0.00         0.02285            3.71    1.004+0.000j
     93.4813861        5.735000           36.45            0.00         0.02279            3.73    1.002+0.000j
     93.4813861        5.740000           34.17            0.00         0.02272            3.76    1.002+0.000j
     93.4813861        5.745000           31.98            0.00         0.02266            3.79    1.003+0.000j
     93.4813861        5.750000           29.88            0.00         0.02260            3.82    1.002+0.000j
     93.4813861        5.755000           27.87            0.01         0.02254            3.85    1.007+0.000j
     93.4813861        5.760000           25.95            0.01         0.02247            3.89    1.004+0.000j
     93.4813861        5.765000           24.12            0.02         0.02242            3.93    1.002+0.000j
     93.4813861        5.770000           22.37            0.03         0.02236            3.96    1.005+0.000j
     93.4813861        5.775000           20.72            0.03         0.02230            4.01    1.009+0.000j
     93.4813861        5.780000           19.16            0.04         0.02224            4.05    1.000+0.000j
     93.4813861        5.785000           17.69            0.05         0.02222            4.08    1.000+0.000j
     93.4813861        5.790000           16.31            0.06         0.02214            4.13    1.006+0.000j
     93.4813861        5.795000           15.02            0.07         0.02207            4.18    1.001+0.000j
     93.4813861        5.800000           13.82            0.08         0.02202            4.23    1.025+0.000j
     93.4813861        5.805000           12.71            0.09         0.02196            4.28    1.006+0.000j
     93.4813861        5.810000           11.69            0.10         0.02189            4.34    1.003+0.000j
     93.4813861        5.815000           10.77            0.11         0.02184            4.39    1.003+0.000j
     93.4813861        5.820000            9.93            0.12         0.02179            4.44    1.001+0.000j
     93.4813861        5.825000            9.19            0.13         0.02174            4.50    1.003+0.000j
     93.4813861        5.830000            8.54            0.13         0.02168            4.56    1.001+0.000j
     93.4813861        5.835000            7.98            0.14         0.02163            4.62    1.005+0.000j
     93.4813861        5.840000            7.51            0.15         0.02159            4.67    1.118+0.000j
     93.4813861        5.845000            7.14            0.15         0.02152            4.73    1.000+0.000j
     93.4813861        5.850000            6.85            0.15         0.02146            4.80    1.000+0.000j
     93.4813861        5.855000            6.66            0.16         0.02141            4.86    1.000+0.000j
     93.4813861        5.860000            6.56            0.16         0.02136            4.92    1.001+0.000j
     93.4813861        5.865000            6.55            0.16         0.02131            4.98    1.001+0.000j
     93.4813861        5.870000            6.63            0.16         0.02125            5.04    1.004+0.000j
     93.4813861        5.875000            6.81            0.15         0.02121            5.11    1.000+0.000j
     93.4813861        5.880000            7.07            0.15         0.02116            5.18    1.001+0.000j
     93.4813861        5.885000            7.43            0.15         0.02113            5.23    1.001+0.000j
     93.4813861        5.890000            7.88            0.14         0.02104            5.32    1.000+0.000j
     93.4813861        5.895000            8.42            0.13         0.02102            5.37    1.002+0.000j
     93.4813861        5.900000            9.05            0.13         0.02099            5.43    1.101+0.000j
     93.4813861        5.905000            9.78            0.12         0.02096            5.49    1.017+0.000j
     93.4813861        5.910000           10.60            0.11         0.02084            5.58    1.003+0.000j
     93.4813861        5.915000           11.50            0.10         0.02083            5.63    1.000+0.000j
     93.4813861        5.920000           12.50            0.08         0.02074            5.73    1.158+0.000j
     93.4813861        5.925000           13.59            0.07         0.02075            5.76    1.001+0.000j
     93.4813861        5.930000           14.77            0.06         0.02071            5.83    1.013+0.000j
     93.4813861        5.935000           16.04            0.05         0.02066            5.89    1.011+0.000j
     93.4813861        5.940000           17.41            0.04         0.02063            5.95    1.000+0.000j
     93.4813861        5.945000           18.86            0.03         0.02058            6.01    1.001+0.000j
     93.4813861        5.950000           20.41            0.02         0.02051            6.10    1.013+0.000j
     93.4813861        5.955000           22.04            0.01         0.02050            6.14    1.004+0.000j
     93.4813861        5.960000           23.77            0.00         0.02049            6.19    1.020+0.000j
     93.4813861        5.965000           25.59            0.00         0.02044            6.25    1.001+0.000j
     93.4813861        5.970000           27.50            0.00         0.02041            6.30    1.003+0.000j
     93.4813861        5.975000           29.50            0.00         0.02038            6.36    1.004+0.000j
     93.4813861        5.980000           31.59            0.01         0.02034            6.41    1.002+0.000j
     93.4813861        5.985000           33.77            0.02         0.02032            6.46    1.000+0.000j
     93.4813861        5.990000           36.04            0.04         0.02028            6.52    1.000+0.000j
     93.4813861        5.995000           38.41            0.06         0.02025            6.57    1.003+0.000j
     93.4813861        6.000000           40.86            0.08         0.02023            6.61    1.002+0.000j
     93.4813861        6.005000           43.41            0.12         0.02020            6.66    1.002+0.000j
     93.4813861        6.010000           46.05            0.16         0.02018            6.70    1.001+0.000j
     93.4813861        6.015000           48.78            0.22         0.02016            6.74    1.010+0.000j
     93.4813861        6.020000           51.60            0.27         0.02016            6.76    1.002+0.000j
     93.4813861        6.025000           54.52            0.35         0.02012            6.81    1.006+0.000j
     93.4813861        6.030000           57.53            0.43         0.02011            6.84    1.000+0.000j
     93.4813861        6.035000           60.64            0.52         0.02010            6.86    1.002+0.000j
     93.4813861        6.040000           63.84            0.63         0.02008            6.89    1.014+0.000j
     93.4813861        6.045000           67.14            0.74         0.02007            6.91    1.004+0.000j
     93.4813861        6.050000           70.54            0.88         0.02006            6.92    1.007+0.000j
     93.4813861        6.055000           74.03            1.02         0.02005            6.93    1.013+0.000j
     93.4813861        6.060000           77.62            1.18         0.02006            6.94    1.003+0.000j
     93.4813861        6.065000           81.32            1.36         0.02007            6.95    1.002+0.000j
     93.4813861        6.070000           85.12            1.55         0.02010            6.94    1.200+0.000j
     93.4813861        6.075000           89.02            1.75         0.02008            6.94    1.005+0.000j
     93.4813861        6.080000           93.03            1.97         0.02013            6.91    1.000+0.000j
     93.4813861        6.085000           97.15            2.21         0.02011            6.91    1.000+0.000j
     93.4813861        6.090000          101.38            2.47         0.02013            6.88    1.000+0.000j
     93.4813861        6.095000          105.73            2.73         0.02015            6.86    1.000+0.000j
     93.4813861        6.100000          110.19            3.02         0.02017            6.82    1.003+0.000j
     93.4813861        6.105000          114.77            3.31         0.02020            6.78    1.002+0.000j
     93.4813861        6.110000          119.48            3.61         0.02024            6.74    1.005+0.000j
     93.4813861        6.115000          124.31            3.93         0.02028            6.68    1.006+0.000j
     93.4813861        6.120000          129.27            4.25         0.02033            6.62    1.027+0.000j
     93.4813861        6.125000          134.37            4.55         0.02037            6.57    1.006+0.000j
     93.4813861        6.130000          139.60            4.90         0.02042            6.49    1.000+0.000j
     93.4813861        6.135000          144.97            5.22         0.02049            6.41    1.072+0.000j
     93.4813861        6.140000          150.50            5.54         0.02058            6.31    1.001+0.000j
     93.4813861        6.145000          156.17            5.84         0.02062            6.23    1.003+0.000j
     93.4813861        6.150000          162.01            6.13         0.02065            6.15    1.016+0.000j
     93.4813861        6.155000          168.00            6.38         0.02077            6.02    1.004+0.000j
     93.4813861        6.160000          174.16            6.61         0.02086            5.91    1.032+0.000j
     93.4813861        6.165000          180.50            6.79         0.02094            5.79    1.003+0.000j
     93.4813861        6.170000          187.01            6.93         0.02107            5.66    1.007+0.000j
     93.4813861        6.175000          193.71            7.02         0.02118            5.53    1.004+0.000j
     93.4813861        6.180000          200.59            7.04         0.02128            5.40    1.005+0.000j
     93.4813861        6.185000          207.66            7.00         0.02141            5.25    1.001+0.000j
     93.4813861        6.190000          214.92            6.90         0.02153            5.12    1.002+0.000j
     93.4813861        6.195000          222.39            6.70         0.02166            4.97    1.003+0.000j
     93.4824752        5.700000           56.35            0.13         0.02354            3.55    1.000+0.000j
     93.4824752        5.705000           53.38            0.11         0.02349            3.55    1.002+0.000j
     93.4824752        5.710000           50.51            0.09         0.02341            3.57    1.002+0.000j
     93.4824752        5.715000           47.72            0.07         0.02335            3.57    1.008+0.000j
     93.4824752        5.720000           45.02            0.05         0.02331            3.58    1.001+0.000j
     93.4824752        5.725000           42.41            0.04         0.02325            3.59    1.000+0.000j
     93.4824752        5.730000           39.88            0.03         0.02318            3.61    1.009+0.000j
     93.4824752        5.735000           37.44            0.02         0.02314            3.63    1.061+0.000j
     93.4824752        5.740000           35.10            0.01         0.02307            3.65    1.000+0.000j
     93.4824752        5.745000           32.84            0.01         0.02301            3.67    1.000+0.000j
     93.4824752        5.750000           30.67            0.00         0.02295            3.70    1.013+0.000j
     93.4824752        5.755000           28.58            0.00         0.02289            3.73    1.002+0.000j
     93.4824752        5.760000           26.59            0.00         0.02282            3.76    1.002+0.000j
     93.4824752        5.765000           24.69            0.00         0.02277            3.79    1.001+0.000j
     93.4824752        5.770000           22.88            0.00         0.02272            3.82    1.001+0.000j
     93.4824752        5.775000           21.16            0.00         0.02266            3.86    1.009+0.000j
     93.4824752        5.780000           19.53            0.00         0.02260            3.90    1.001+0.000j
     93.4824752        5.785000           17.99            0.01         0.02254            3.94    1.005+0.000j
     93.4824752        5.790000           16.55            0.01         0.02250            3.97    1.001+0.000j
     93.4824752        5.795000           15.19            0.02         0.02244            4.02    1.000+0.000j
     93.4824752        5.800000           13.92            0.02         0.02238            4.07    1.004+0.000j
     93.4824752        5.805000           12.75            0.02         0.02232            4.11    1.001+0.000j
     93.4824752        5.810000           11.67            0.03         0.02227            4.17    1.007+0.000j
     93.4824752        5.815000           10.68            0.03         0.02221            4.21    1.000+0.000j
     93.4824752        5.820000            9.78            0.04         0.02213            4.27    1.011+0.000j
     93.4824752        5.825000            8.98            0.04         0.02209            4.32    1.003+0.000j
     93.4824752        5.830000            8.27            0.05         0.02205            4.37    1.008+0.000j
     93.4824752        5.835000            7.65            0.05         0.02199            4.42    1.001+0.000j
     93.4824752        5.840000            7.12            0.05         0.02194            4.48    1.003+0.000j
     93.4824752        5.845000            6.68            0.06         0.02188            4.53    1.042+0.000j
     93.4824752        5.850000            6.34            0.06         0.02186            4.59    1.003+0.000j
     93.4824752        5.855000            6.09            0.06         0.02178            4.65    1.003+0.000j
     93.4824752        5.860000            5.93            0.06         0.02176            4.70    1.030+0.000j
     93.4824752        5.865000            5.86            0.06         0.02167            4.78    1.004+0.000j
     93.4824752        5.870000            5.89            0.06         0.02163            4.83    1.001+0.000j
     93.4824752        5.875000            6.01            0.06         0.02158            4.89    1.001+0.000j
     93.4824752        5.880000            6.22            0.05         0.02153            4.95    1.007+0.000j
     93.4824752        5.885000            6.53            0.05         0.02148            5.03    1.004+0.000j
     93.4824752        5.890000            6.92            0.05         0.02148            5.06    1.017+0.000j
     93.4824752        5.895000            7.41            0.04         0.02139            5.14    1.015+0.000j
     93.4824752        5.900000            8.00            0.04         0.02135            5.20    1.001+0.000j
     93.4824752        5.905000            8.67            0.03         0.02129            5.27    1.017+0.000j
     93.4824752        5.910000            9.44            0.03         0.02126            5.33    1.001+0.000j
     93.4824752        5.915000           10.30            0.02         0.02121            5.39    1.001+0.000j
     93.4824752        5.920000           11.25            0.02         0.02117            5.45    1.002+0.000j
     93.4824752        5.925000           12.29            0.01         0.02113            5.51    1.001+0.000j
     93.4824752        5.930000           13.43            0.01         0.02113            5.55    1.010+0.000j
     93.4824752        5.935000           14.66            0.00         0.02105            5.63    1.030+0.000j
     93.4824752        5.940000           15.98            0.00         0.02101            5.69    1.001+0.000j
     93.4824752        5.945000           17.39            0.00         0.02097            5.75    1.000+0.000j
     93.4824752        5.950000           18.90            0.00         0.02094            5.81    1.037+0.000j
     93.4824752        5.955000           20.49            0.00         0.02089            5.87    1.005+0.000j
     93.4824752        5.960000           22.18            0.01         0.02086            5.93    1.002+0.000j
     93.4824752        5.965000           23.96            0.02         0.02081            5.99    1.014+0.000j
     93.4824752        5.970000           25.83            0.03         0.02079            6.04    1.005+0.000j
     93.4824752        5.975000           27.80            0.05         0.02075            6.09    1.014+0.000j
     93.4824752        5.980000           29.86            0.07         0.02077            6.12    1.004+0.000j
     93.4824752        5.985000           32.00            0.10         0.02069            6.19    1.002+0.000j
     93.4824752        5.990000           34.25            0.13         0.02067            6.24    1.025+0.000j
     93.4824752        5.995000           36.58            0.17         0.02064            6.29    1.004+0.000j
     93.4824752        6.000000           39.01            0.22         0.02061            6.33    1.001+0.000j
     93.4824752        6.005000           41.53            0.28         0.02058            6.38    1.014+0.000j
     93.4824752        6.010000           44.14            0.34         0.02058            6.41    1.012+0.000j
     93.4824752        6.015000           46.85            0.42         0.02054            6.46    1.002+0.000j
     93.4824752        6.020000           49.65            0.50         0.02053            6.49    1.003+0.000j
     93.4824752        6.025000           52.55            0.60         0.02052            6.52    1.003+0.000j
     93.4824752        6.030000           55.54            0.71         0.02049            6.55    1.004+0.000j
     93.4824752        6.035000           58.64            0.82         0.02049            6.57    1.000+0.000j
     93.4824752        6.040000           61.82            0.96         0.02047            6.60    1.002+0.000j
     93.4824752        6.045000           65.11            1.10         0.02047            6.62    1.024+0.000j
     93.4824752        6.050000           68.50            1.26         0.02046            6.63    1.000+0.000j
     93.4824752        6.055000           71.98            1.44         0.02046            6.64    1.003+0.000j
     93.4824752        6.060000           75.57            1.63         0.02046            6.64    1.002+0.000j
     93.4824752        6.065000           79.27            1.84         0.02048            6.64    1.007+0.000j
     93.4824752        6.070000           83.07            2.06         0.02047            6.64    1.006+0.000j
     93.4824752        6.075000           86.98            2.30         0.02048            6.64    1.007+0.000j
     93.4824752        6.080000           90.99            2.56         0.02049            6.62    1.002+0.000j
     93.4824752        6.085000           95.12            2.83         0.02051            6.61    1.002+0.000j
     93.4824752        6.090000           99.37            3.12         0.02056            6.57    1.027+0.000j
     93.4824752        6.095000          103.73            3.43         0.02055            6.56    1.002+0.000j
     93.4824752        6.100000          108.21            3.74         0.02058            6.52    1.001+0.000j
     93.4824752        6.105000          112.82            4.07         0.02061            6.48    1.003+0.000j
     93.4824752        6.110000          117.55            4.41         0.02063            6.44    1.006+0.000j
     93.4824752        6.115000          122.41            4.76         0.02068            6.38    1.003+0.000j
     93.4824752        6.120000          127.41            5.12         0.02071            6.33    1.005+0.000j
     93.4824752        6.125000          132.54            5.48         0.02078            6.25    1.007+0.000j
     93.4824752        6.130000          137.82            5.84         0.02083            6.19    1.004+0.000j
     93.4824752        6.135000          143.25            6.21         0.02091            6.10    1.001+0.000j
     93.4824752        6.140000          148.83            6.54         0.02095            6.02    1.004+0.000j
     93.4824752        6.145000          154.56            6.87         0.02103            5.93    1.025+0.000j
     93.4824752        6.150000          160.46            7.18         0.02110            5.83    1.004+0.000j
     93.4824752        6.155000          166.53            7.45         0.02119            5.72    1.002+0.000j
     93.4824752        6.160000          172.77            7.70         0.02127            5.61    1.006+0.000j
     93.4824752        6.165000          179.19            7.89         0.02137            5.49    1.004+0.000j
     93.4824752        6.170000          185.80            8.03         0.02147            5.37    1.003+0.000j
     93.4824752        6.175000          192.59            8.10         0.02158            5.24    1.003+0.000j
     93.4824752        6.180000          199.58            8.10         0.02172            5.10    1.000+0.000j
     93.4824752        6.185000          206.76            8.02         0.02180            4.98    1.006+0.000j
     93.4824752        6.190000          214.15            7.88         0.02195            4.84    1.000+0.000j
     93.4824752        6.195000          221.73            7.64         0.02209            4.70    1.004+0.000j
     93.4835644        5.700000           58.22            0.23         0.02389            3.49    1.002+0.000j
     93.4835644        5.705000           55.18            0.20         0.02383            3.49    1.000+0.000j
     93.4835644        5.710000           52.23            0.17         0.02377            3.49    1.011+0.000j
     93.4835644        5.715000           49.37            0.15         0.02368            3.50    1.077+0.000j
     93.4835644        5.720000           46.60            0.13         0.02366            3.50    1.011+0.000j
     93.4835644        5.725000           43.91            0.11         0.02359            3.51    1.002+0.000j
     93.4835644        5.730000           41.31            0.09         0.02353            3.52    1.001+0.000j
     93.4835644        5.735000           38.81            0.08         0.02347            3.53    1.019+0.000j
     93.4835644        5.740000           36.39            0.06         0.02341            3.55    1.002+0.000j
     93.4835644        5.745000           34.06            0.05         0.02335            3.57    1.078+0.000j
     93.4835644        5.750000           31.82            0.04         0.02330            3.59    1.002+0.000j
     93.4835644        5.755000           29.67            0.03         0.02324            3.61    1.020+0.000j
     93.4835644        5.760000           27.61            0.02         0.02318            3.64    1.010+0.000j
     93.4835644        5.765000           25.64            0.02         0.02313            3.66    1.007+0.000j
     93.4835644        5.770000           23.76            0.01         0.02315            3.67    1.017+0.000j
     93.4835644        5.775000           21.97            0.01         0.02303            3.72    1.041+0.000j
     93.4835644        5.780000           20.27            0.00         0.02296            3.76    1.000+0.000j
     93.4835644        5.785000           18.67            0.00         0.02290            3.79    1.005+0.000j
     93.4835644        5.790000           17.15            0.00         0.02283            3.84    1.006+0.000j
     93.4835644        5.795000           15.73            0.00         0.02278            3.87    1.006+0.000j
     93.4835644        5.800000           14.40            0.00         0.02274            3.91    1.002+0.000j
     93.4835644        5.805000           13.17            0.00         0.02268            3.95    1.021+0.000j
     93.4835644        5.810000           12.02            0.00         0.02262            4.00    1.013+0.000j
     93.4835644        5.815000           10.97            0.00         0.02258            4.04    1.005+0.000j
     93.4835644        5.820000           10.01            0.00         0.02251            4.09    1.001+0.000j
     93.4835644        5.825000            9.14            0.00         0.02246            4.14    1.002+0.000j
     93.4835644        5.830000            8.37            0.00         0.02240            4.19    1.001+0.000j
     93.4835644        5.835000            7.69            0.01         0.02236            4.24    1.007+0.000j
     93.4835644        5.840000            7.10            0.01         0.02227            4.30    1.015+0.000j
     93.4835644        5.845000            6.61            0.01         0.02225            4.34    1.007+0.000j
     93.4835644        5.850000            6.20            0.01         0.02222            4.39    1.002+0.000j
     93.4835644        5.855000            5.90            0.01         0.02217            4.43    1.019+0.000j
     93.4835644        5.860000            5.68            0.01         0.02210            4.51    1.005+0.000j
     93.4835644        5.865000            5.56            0.01         0.02205            4.57    1.018+0.000j
     93.4835644        5.870000            5.53            0.01         0.02198            4.63    1.003+0.000j
     93.4835644        5.875000            5.60            0.01         0.02195            4.68    1.003+0.000j
     93.4835644        5.880000            5.76            0.01         0.02190            4.74    1.001+0.000j
     93.4835644        5.885000            6.01            0.00         0.02185            4.80    1.003+0.000j
     93.4835644        5.890000            6.35            0.00         0.02180            4.86    1.003+0.000j
     93.4835644        5.895000            6.79            0.00         0.02176            4.92    1.000+0.000j
     93.4835644        5.900000            7.32            0.00         0.02171            4.97    1.003+0.000j
     93.4835644        5.905000            7.95            0.00         0.02167            5.03    1.002+0.000j
     93.4835644        5.910000            8.67            0.00         0.02161            5.09    1.118+0.000j
     93.4835644        5.915000            9.48            0.00         0.02158            5.15    1.001+0.000j
     93.4835644        5.920000           10.39            0.00         0.02154            5.21    1.006+0.000j
     93.4835644        5.925000           11.38            0.00         0.02150            5.27    1.002+0.000j
     93.4835644        5.930000           12.48            0.01         0.02145            5.33    1.006+0.000j
     93.4835644        5.935000           13.66            0.01         0.02142            5.39    1.002+0.000j
     93.4835644        5.940000           14.94            0.02         0.02139            5.44    1.004+0.000j
     93.4835644        5.945000           16.31            0.03         0.02134            5.51    1.003+0.000j
     93.4835644        5.950000           17.77            0.04         0.02130            5.56    1.004+0.000j
