             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.5086139        5.785000          117.72            6.56         0.04373            4.04    1.000+0.000j
     93.5086139        5.790000          114.79            6.55         0.04366            3.87    1.001+0.000j
     93.5086139        5.795000          111.97            6.58         0.04358            3.71    1.000+0.000j
     93.5086139        5.800000          109.25            6.60         0.04351            3.55    1.000+0.000j
     93.5086139        5.805000          106.64            6.62         0.04343            3.40    1.000+0.000j
     93.5086139        5.810000          104.14            6.65         0.04337            3.25    1.000+0.000j
     93.5086139        5.815000          101.74            6.69         0.04329            3.11    1.000+0.000j
     93.5086139        5.820000           99.45            6.74         0.04322            2.97    1.000+0.000j
     93.5086139        5.825000           97.27            6.79         0.04315            2.84    1.001+0.000j
     93.5086139        5.830000           95.20            6.85         0.04308            2.71    1.000+0.000j
     93.5086139        5.835000           93.23            6.92         0.04301            2.59    1.000+0.000j
     93.5086139        5.840000           91.37            6.99         0.04294            2.47    1.000+0.000j
     93.5086139        5.845000           89.62            7.07         0.04287            2.35    1.000+0.000j
     93.5086139        5.850000           87.98            7.17         0.04280            2.24    1.000+0.000j
     93.5086139        5.855000           86.45            7.27         0.04273            2.14    1.000+0.000j
     93.5086139        5.860000           85.03            7.38         0.04267            2.04    1.000+0.000j
     93.5086139        5.865000           83.72            7.50         0.04261            1.94    1.000+0.000j
     93.5086139        5.870000           82.52            7.64         0.04253            1.84    1.000+0.000j
     93.5086139        5.875000           81.43            7.78         0.04248            1.75    1.000+0.000j
     93.5086139        5.880000           80.45            7.93         0.04241            1.66    1.000+0.000j
     93.5086139        5.885000           79.58            8.11         0.04234            1.58    1.000+0.000j
     93.5086139        5.890000           78.82            8.28         0.04229            1.50    1.000+0.000j
     93.5086139        5.895000           78.18            8.47         0.04223            1.43    1.000+0.000j
     93.5086139        5.900000           77.65            8.68         0.04217            1.35    1.000+0.000j
     93.5086139        5.905000           77.23            8.90         0.04211            1.29    1.000+0.000j
     93.5086139        5.910000           76.92            9.13         0.04206            1.22    1.000+0.000j
     93.5086139        5.915000           76.73            9.38         0.04200            1.16    1.001+0.000j
     93.5086139        5.920000           76.65            9.65         0.04194            1.10    1.001+0.000j
     93.5086139        5.925000           76.68            9.94         0.04189            1.04    1.000+0.000j
     93.5086139        5.930000           76.83           10.24         0.04183            0.99    1.000+0.000j
     93.5086139        5.935000           77.09           10.57         0.04178            0.94    1.000+0.000j
     93.5086139        5.940000           77.47           10.91         0.04173            0.89    1.000+0.000j
     93.5086139        5.945000           77.96           11.27         0.04168            0.84    1.000+0.000j
     93.5086139        5.950000           78.58           11.66         0.04163            0.80    1.001+0.000j
     93.5086139        5.955000           79.30           12.07         0.04159            0.76    1.000+0.000j
     93.5086139        5.960000           80.15           12.51         0.04154            0.72    1.000+0.000j
     93.5086139        5.965000           81.11           12.97         0.04149            0.68    1.000+0.000j
     93.5086139        5.970000           82.20           13.46         0.04145            0.65    1.000+0.000j
     93.5086139        5.975000           83.40           13.98         0.04141            0.62    1.000+0.000j
     93.5086139        5.980000           84.73           14.52         0.04137            0.59    1.000+0.000j
     93.5086139        5.985000           86.18           15.11         0.04133            0.56    1.000+0.000j
     93.5086139        5.990000           87.75           15.72         0.04129            0.53    1.001+0.000j
     93.5086139        5.995000           89.44           16.37         0.04126            0.51    1.000+0.000j
     93.5086139        6.000000           91.26           17.06         0.04122            0.49    1.001+0.000j
     93.5086139        6.005000           93.21           17.80         0.04118            0.47    1.000+0.000j
     93.5086139        6.010000           95.28           18.57         0.04115            0.45    1.001+0.000j
     93.5086139        6.015000           97.49           19.38         0.04112            0.43    1.000+0.000j
     93.5086139        6.020000           99.82           20.25         0.04109            0.41    1.001+0.000j
     93.5086139        6.025000          102.29           21.16         0.04106            0.40    1.000+0.000j
     93.5086139        6.030000          104.89           22.13         0.04104            0.38    1.000+0.000j
     93.5086139        6.035000          107.63           23.15         0.04102            0.37    1.000+0.000j
     93.5086139        6.040000          110.51           24.23         0.04100            0.36    1.000+0.000j
     93.5086139        6.045000          113.53           25.39         0.04098            0.35    1.000+0.000j
     93.5086139        6.050000          116.70           26.59         0.04095            0.34    1.000+0.000j
     93.5086139        6.055000          120.01           27.87         0.04094            0.33    1.001+0.000j
     93.5086139        6.060000          123.47           29.23         0.04092            0.32    1.000+0.000j
     93.5086139        6.065000          127.09           30.67         0.04091            0.31    1.000+0.000j
     93.5086139        6.070000          130.86           32.20         0.04088            0.30    1.000+0.000j
     93.5086139        6.075000          134.80           33.81         0.04090            0.30    1.000+0.000j
     93.5086139        6.080000          138.90           35.52         0.04090            0.30    1.000+0.000j
     93.5086139        6.085000          143.17           37.35         0.04087            0.29    1.000+0.000j
     93.5086139        6.090000          147.61           39.29         0.04087            0.29    1.000+0.000j
     93.5086139        6.095000          152.24           41.35         0.04087            0.29    1.000+0.000j
     93.5086139        6.100000          157.05           43.55         0.04086            0.29    1.001+0.000j
     93.5086139        6.105000          162.05           45.88         0.04086            0.28    1.001+0.000j
     93.5086139        6.110000          167.25           48.39         0.04089            0.28    1.000+0.000j
     93.5086139        6.115000          172.66           51.11         0.04086            0.28    1.000+0.000j
     93.5086139        6.120000          178.28           54.01         0.04086            0.28    1.000+0.000j
     93.5086139        6.125000          184.12           57.14         0.04085            0.28    1.000+0.000j
     93.5086139        6.130000          190.19           60.54         0.04085            0.27    1.000+0.000j
     93.5086139        6.135000          196.50           64.21         0.04084            0.27    1.000+0.000j
     93.5086139        6.140000          203.07           68.27         0.04085            0.27    1.000+0.000j
     93.5086139        6.145000          209.88           72.72         0.04080            0.26    1.001+0.000j
     93.5086139        6.150000          216.97           77.68         0.04078            0.25    1.000+0.000j
     93.5086139        6.155000          224.34           83.22         0.04074            0.24    1.000+0.000j
     93.5086139        6.160000          231.98           89.58         0.04067            0.23    1.000+0.000j
     93.5086139        6.165000          239.92           96.81         0.04059            0.21    1.000+0.000j
     93.5086139        6.170000          248.14          105.20         0.04047            0.19    1.002+0.000j
     93.5086139        6.175000          256.63          114.95         0.04029            0.17    1.000+0.000j
     93.5086139        6.180000          265.37          126.18         0.04007            0.15    1.000+0.000j
     93.5086139        6.185000          274.31          138.69         0.03980            0.16    1.000+0.000j
     93.5086139        6.190000          283.40          152.21         0.03950            0.20    1.000+0.000j
     93.5086139        6.195000          292.58          166.20         0.03916            0.27    1.017+0.000j
     93.5097030        5.700000          192.17            7.76         0.04520            8.22    1.001+0.000j
     93.5097030        5.705000          187.44            7.68         0.04514            7.94    1.001+0.000j
     93.5097030        5.710000          182.81            7.60         0.04505            7.66    1.000+0.000j
     93.5097030        5.715000          178.27            7.54         0.04496            7.40    1.001+0.000j
     93.5097030        5.720000          173.84            7.46         0.04489            7.13    1.000+0.000j
     93.5097030        5.725000          169.51            7.40         0.04481            6.87    1.001+0.000j
     93.5097030        5.730000          165.27            7.34         0.04473            6.63    1.001+0.000j
     93.5097030        5.735000          161.14            7.28         0.04465            6.37    1.001+0.000j
     93.5097030        5.740000          157.11            7.23         0.04456            6.14    1.000+0.000j
     93.5097030        5.745000          153.19            7.19         0.04448            5.91    1.000+0.000j
     93.5097030        5.750000          149.36            7.15         0.04440            5.69    1.000+0.000j
     93.5097030        5.755000          145.64            7.12         0.04432            5.47    1.001+0.000j
     93.5097030        5.760000          142.02            7.09         0.04424            5.26    1.001+0.000j
     93.5097030        5.765000          138.51            7.07         0.04417            5.06    1.000+0.000j
     93.5097030        5.770000          135.10            7.06         0.04409            4.85    1.000+0.000j
     93.5097030        5.775000          131.79            7.04         0.04401            4.66    1.001+0.000j
     93.5097030        5.780000          128.59            7.04         0.04394            4.48    1.000+0.000j
     93.5097030        5.785000          125.50            7.04         0.04386            4.29    1.000+0.000j
     93.5097030        5.790000          122.51            7.05         0.04378            4.12    1.000+0.000j
     93.5097030        5.795000          119.62            7.07         0.04371            3.95    1.000+0.000j
     93.5097030        5.800000          116.85            7.09         0.04363            3.78    1.000+0.000j
     93.5097030        5.805000          114.18            7.12         0.04356            3.63    1.000+0.000j
     93.5097030        5.810000          111.62            7.15         0.04348            3.47    1.000+0.000j
     93.5097030        5.815000          109.16            7.20         0.04341            3.33    1.000+0.000j
     93.5097030        5.820000          106.82            7.24         0.04334            3.18    1.000+0.000j
     93.5097030        5.825000          104.58            7.30         0.04327            3.04    1.000+0.000j
     93.5097030        5.830000          102.45            7.37         0.04320            2.90    1.000+0.000j
     93.5097030        5.835000          100.42            7.44         0.04313            2.78    1.001+0.000j
     93.5097030        5.840000           98.51            7.52         0.04306            2.65    1.000+0.000j
     93.5097030        5.845000           96.71            7.61         0.04299            2.53    1.000+0.000j
     93.5097030        5.850000           95.02            7.71         0.04293            2.41    1.000+0.000j
     93.5097030        5.855000           93.43            7.83         0.04285            2.30    1.000+0.000j
     93.5097030        5.860000           91.96            7.94         0.04279            2.19    1.000+0.000j
     93.5097030        5.865000           90.60            8.08         0.04272            2.09    1.000+0.000j
     93.5097030        5.870000           89.35            8.22         0.04266            1.99    1.000+0.000j
     93.5097030        5.875000           88.21            8.37         0.04259            1.90    1.000+0.000j
     93.5097030        5.880000           87.18            8.54         0.04253            1.81    1.000+0.000j
     93.5097030        5.885000           86.26            8.71         0.04247            1.72    1.000+0.000j
     93.5097030        5.890000           85.46            8.91         0.04241            1.63    1.000+0.000j
     93.5097030        5.895000           84.77            9.11         0.04234            1.56    1.000+0.000j
     93.5097030        5.900000           84.19            9.33         0.04229            1.48    1.000+0.000j
     93.5097030        5.905000           83.72            9.56         0.04223            1.40    1.000+0.000j
     93.5097030        5.910000           83.37            9.81         0.04217            1.34    1.000+0.000j
     93.5097030        5.915000           83.14           10.08         0.04211            1.27    1.000+0.000j
     93.5097030        5.920000           83.01           10.36         0.04206            1.20    1.000+0.000j
     93.5097030        5.925000           83.00           10.66         0.04201            1.15    1.000+0.000j
     93.5097030        5.930000           83.11           10.98         0.04195            1.09    1.000+0.000j
     93.5097030        5.935000           83.34           11.32         0.04190            1.03    1.000+0.000j
     93.5097030        5.940000           83.67           11.69         0.04184            0.98    1.000+0.000j
     93.5097030        5.945000           84.13           12.07         0.04179            0.93    1.000+0.000j
     93.5097030        5.950000           84.71           12.48         0.04174            0.88    1.000+0.000j
     93.5097030        5.955000           85.40           12.91         0.04170            0.84    1.000+0.000j
     93.5097030        5.960000           86.21           13.37         0.04165            0.80    1.000+0.000j
     93.5097030        5.965000           87.14           13.86         0.04160            0.76    1.000+0.000j
     93.5097030        5.970000           88.19           14.37         0.04156            0.72    1.000+0.000j
     93.5097030        5.975000           89.36           14.91         0.04152            0.69    1.000+0.000j
     93.5097030        5.980000           90.66           15.51         0.04148            0.66    1.000+0.000j
     93.5097030        5.985000           92.07           16.10         0.04144            0.63    1.000+0.000j
     93.5097030        5.990000           93.61           16.75         0.04139            0.60    1.000+0.000j
     93.5097030        5.995000           95.28           17.43         0.04136            0.57    1.000+0.000j
     93.5097030        6.000000           97.07           18.16         0.04132            0.54    1.000+0.000j
     93.5097030        6.005000           98.99           18.92         0.04129            0.52    1.000+0.000j
     93.5097030        6.010000          101.04           19.73         0.04126            0.50    1.000+0.000j
     93.5097030        6.015000          103.22           20.58         0.04122            0.48    1.000+0.000j
     93.5097030        6.020000          105.53           21.49         0.04120            0.46    1.000+0.000j
     93.5097030        6.025000          107.98           22.44         0.04117            0.44    1.000+0.000j
     93.5097030        6.030000          110.56           23.46         0.04114            0.43    1.000+0.000j
     93.5097030        6.035000          113.28           24.53         0.04112            0.41    1.000+0.000j
     93.5097030        6.040000          116.14           25.67         0.04109            0.40    1.000+0.000j
     93.5097030        6.045000          119.15           26.86         0.04107            0.39    1.000+0.000j
     93.5097030        6.050000          122.30           28.14         0.04105            0.38    1.000+0.000j
     93.5097030        6.055000          125.59           29.48         0.04104            0.37    1.004+0.000j
     93.5097030        6.060000          129.04           30.92         0.04100            0.35    1.000+0.000j
     93.5097030        6.065000          132.65           32.41         0.04100            0.35    1.000+0.000j
     93.5097030        6.070000          136.41           34.01         0.04098            0.34    1.000+0.000j
     93.5097030        6.075000          140.33           35.72         0.04097            0.33    1.000+0.000j
     93.5097030        6.080000          144.42           37.51         0.04095            0.33    1.000+0.000j
     93.5097030        6.085000          148.68           39.45         0.04096            0.32    1.000+0.000j
     93.5097030        6.090000          153.12           41.46         0.04095            0.32    1.000+0.000j
     93.5097030        6.095000          157.74           43.65         0.04094            0.31    1.000+0.000j
     93.5097030        6.100000          162.54           45.97         0.04091            0.31    1.001+0.000j
     93.5097030        6.105000          167.54           48.44         0.04092            0.30    1.000+0.000j
     93.5097030        6.110000          172.74           51.10         0.04091            0.30    1.000+0.000j
     93.5097030        6.115000          178.14           53.96         0.04091            0.30    1.000+0.000j
     93.5097030        6.120000          183.76           57.03         0.04090            0.29    1.001+0.000j
     93.5097030        6.125000          189.59           60.36         0.04089            0.29    1.001+0.000j
     93.5097030        6.130000          195.66           63.98         0.04087            0.29    1.000+0.000j
     93.5097030        6.135000          201.96           67.91         0.04086            0.28    1.000+0.000j
     93.5097030        6.140000          208.51           72.24         0.04084            0.27    1.001+0.000j
     93.5097030        6.145000          215.31           77.02         0.04081            0.26    1.000+0.000j
     93.5097030        6.150000          222.38           82.31         0.04077            0.25    1.000+0.000j
     93.5097030        6.155000          229.71           88.31         0.04071            0.23    1.000+0.000j
     93.5097030        6.160000          237.31           95.05         0.04062            0.22    1.001+0.000j
     93.5097030        6.165000          245.19          102.73         0.04053            0.20    1.000+0.000j
     93.5097030        6.170000          253.33          111.47         0.04038            0.17    1.000+0.000j
     93.5097030        6.175000          261.72          121.48         0.04021            0.16    1.001+0.000j
     93.5097030        6.180000          270.32          132.72         0.03995            0.15    1.000+0.000j
     93.5097030        6.185000          279.11          144.90         0.03969            0.17    1.004+0.000j
     93.5097030        6.190000          288.02          157.85         0.03939            0.21    1.007+0.000j
     93.5097030        6.195000          297.02          171.07         0.03910            0.28    1.003+0.000j
     93.5107921        5.700000          201.30            8.22         0.04536            8.62    1.000+0.000j
     93.5107921        5.705000          196.50            8.13         0.04527            8.33    1.001+0.000j
     93.5107921        5.710000          191.80            8.05         0.04520            8.07    1.000+0.000j
     93.5107921        5.715000          187.19            7.98         0.04510            7.77    1.001+0.000j
     93.5107921        5.720000          182.69            7.91         0.04503            7.50    1.009+0.000j
     93.5107921        5.725000          178.29            7.85         0.04495            7.23    1.000+0.000j
     93.5107921        5.730000          173.99            7.79         0.04486            6.97    1.000+0.000j
     93.5107921        5.735000          169.79            7.74         0.04478            6.73    1.000+0.000j
     93.5107921        5.740000          165.70            7.69         0.04470            6.47    1.001+0.000j
     93.5107921        5.745000          161.70            7.65         0.04462            6.24    1.000+0.000j
     93.5107921        5.750000          157.81            7.62         0.04453            6.00    1.002+0.000j
     93.5107921        5.755000          154.03            7.59         0.04445            5.78    1.000+0.000j
     93.5107921        5.760000          150.35            7.56         0.04437            5.56    1.000+0.000j
     93.5107921        5.765000          146.77            7.54         0.04429            5.35    1.000+0.000j
     93.5107921        5.770000          143.29            7.53         0.04422            5.14    1.000+0.000j
     93.5107921        5.775000          139.93            7.52         0.04414            4.94    1.000+0.000j
     93.5107921        5.780000          136.66            7.52         0.04406            4.75    1.000+0.000j
     93.5107921        5.785000          133.51            7.53         0.04399            4.56    1.001+0.000j
     93.5107921        5.790000          130.46            7.53         0.04391            4.38    1.000+0.000j
     93.5107921        5.795000          127.52            7.56         0.04383            4.20    1.000+0.000j
     93.5107921        5.800000          124.68            7.58         0.04376            4.03    1.000+0.000j
     93.5107921        5.805000          121.95            7.62         0.04368            3.85    1.000+0.000j
     93.5107921        5.810000          119.33            7.66         0.04361            3.70    1.000+0.000j
     93.5107921        5.815000          116.82            7.70         0.04356            3.55    1.000+0.000j
     93.5107921        5.820000          114.42            7.76         0.04347            3.39    1.001+0.000j
     93.5107921        5.825000          112.12            7.82         0.04339            3.25    1.000+0.000j
     93.5107921        5.830000          109.93            7.90         0.04332            3.11    1.000+0.000j
     93.5107921        5.835000          107.86            7.98         0.04325            2.97    1.000+0.000j
     93.5107921        5.840000          105.89            8.07         0.04318            2.85    1.000+0.000j
     93.5107921        5.845000          104.03            8.16         0.04312            2.71    1.000+0.000j
     93.5107921        5.850000          102.29            8.27         0.04305            2.59    1.000+0.000j
     93.5107921        5.855000          100.65            8.39         0.04298            2.48    1.001+0.000j
     93.5107921        5.860000           99.13            8.52         0.04291            2.36    1.000+0.000j
     93.5107921        5.865000           97.72            8.66         0.04284            2.25    1.000+0.000j
     93.5107921        5.870000           96.41            8.81         0.04278            2.15    1.000+0.000j
     93.5107921        5.875000           95.23            8.98         0.04271            2.05    1.000+0.000j
     93.5107921        5.880000           94.15            9.15         0.04265            1.95    1.000+0.000j
     93.5107921        5.885000           93.18            9.34         0.04258            1.86    1.000+0.000j
     93.5107921        5.890000           92.33            9.54         0.04251            1.75    1.000+0.000j
     93.5107921        5.895000           91.59            9.76         0.04247            1.69    1.000+0.000j
     93.5107921        5.900000           90.97           10.00         0.04240            1.61    1.000+0.000j
     93.5107921        5.905000           90.46           10.24         0.04235            1.53    1.002+0.000j
     93.5107921        5.910000           90.06           10.50         0.04228            1.45    1.000+0.000j
     93.5107921        5.915000           89.78           10.78         0.04223            1.39    1.000+0.000j
     93.5107921        5.920000           89.62           11.08         0.04217            1.32    1.000+0.000j
     93.5107921        5.925000           89.57           11.40         0.04212            1.25    1.000+0.000j
     93.5107921        5.930000           89.64           11.74         0.04207            1.19    1.000+0.000j
     93.5107921        5.935000           89.82           12.09         0.04200            1.13    1.000+0.000j
     93.5107921        5.940000           90.12           12.48         0.04196            1.08    1.000+0.000j
     93.5107921        5.945000           90.54           12.88         0.04191            1.02    1.001+0.000j
     93.5107921        5.950000           91.07           13.31         0.04187            0.98    1.000+0.000j
     93.5107921        5.955000           91.73           13.77         0.04181            0.93    1.000+0.000j
     93.5107921        5.960000           92.50           14.25         0.04177            0.88    1.000+0.000j
     93.5107921        5.965000           93.40           14.76         0.04172            0.84    1.000+0.000j
     93.5107921        5.970000           94.42           15.30         0.04167            0.80    1.000+0.000j
     93.5107921        5.975000           95.56           15.87         0.04163            0.76    1.000+0.000j
     93.5107921        5.980000           96.82           16.47         0.04158            0.73    1.000+0.000j
     93.5107921        5.985000           98.21           17.11         0.04154            0.69    1.000+0.000j
     93.5107921        5.990000           99.72           17.78         0.04153            0.67    1.001+0.000j
     93.5107921        5.995000          101.35           18.50         0.04147            0.63    1.000+0.000j
     93.5107921        6.000000          103.12           19.26         0.04143            0.61    1.000+0.000j
     93.5107921        6.005000          105.01           20.06         0.04139            0.58    1.001+0.000j
     93.5107921        6.010000          107.04           20.91         0.04136            0.56    1.000+0.000j
     93.5107921        6.015000          109.19           21.80         0.04133            0.53    1.000+0.000j
     93.5107921        6.020000          111.48           22.75         0.04129            0.51    1.000+0.000j
     93.5107921        6.025000          113.90           23.75         0.04126            0.49    1.000+0.000j
     93.5107921        6.030000          116.46           24.81         0.04125            0.48    1.000+0.000j
     93.5107921        6.035000          119.17           25.93         0.04121            0.46    1.000+0.000j
     93.5107921        6.040000          122.01           27.12         0.04120            0.45    1.000+0.000j
     93.5107921        6.045000          124.99           28.36         0.04116            0.43    1.000+0.000j
     93.5107921        6.050000          128.12           29.69         0.04114            0.42    1.000+0.000j
     93.5107921        6.055000          131.41           31.09         0.04112            0.41    1.000+0.000j
     93.5107921        6.060000          134.84           32.59         0.04110            0.39    1.000+0.000j
     93.5107921        6.065000          138.43           34.17         0.04108            0.38    1.000+0.000j
     93.5107921        6.070000          142.18           35.84         0.04107            0.37    1.000+0.000j
     93.5107921        6.075000          146.09           37.63         0.04105            0.37    1.000+0.000j
     93.5107921        6.080000          150.17           39.51         0.04104            0.36    1.000+0.000j
     93.5107921        6.085000          154.42           41.51         0.04104            0.35    1.000+0.000j
     93.5107921        6.090000          158.85           43.66         0.04101            0.34    1.000+0.000j
     93.5107921        6.095000          163.46           45.94         0.04101            0.34    1.000+0.000j
     93.5107921        6.100000          168.26           48.37         0.04100            0.33    1.000+0.000j
     93.5107921        6.105000          173.25           51.00         0.04098            0.33    1.000+0.000j
     93.5107921        6.110000          178.43           53.80         0.04098            0.32    1.000+0.000j
     93.5107921        6.115000          183.83           56.83         0.04096            0.32    1.000+0.000j
     93.5107921        6.120000          189.43           60.06         0.04094            0.31    1.000+0.000j
     93.5107921        6.125000          195.26           63.59         0.04093            0.30    1.000+0.000j
     93.5107921        6.130000          201.31           67.42         0.04092            0.30    1.000+0.000j
     93.5107921        6.135000          207.60           71.60         0.04088            0.29    1.000+0.000j
     93.5107921        6.140000          214.13           76.19         0.04086            0.27    1.000+0.000j
     93.5107921        6.145000          220.91           81.27         0.04081            0.26    1.000+0.000j
     93.5107921        6.150000          227.95           86.90         0.04075            0.25    1.000+0.000j
     93.5107921        6.155000          235.24           93.21         0.04067            0.23    1.000+0.000j
     93.5107921        6.160000          242.79          100.31         0.04058            0.21    1.000+0.000j
     93.5107921        6.165000          250.60          108.31         0.04046            0.19    1.000+0.000j
     93.5107921        6.170000          258.65          117.31         0.04030            0.17    1.001+0.000j
     93.5107921        6.175000          266.93          127.41         0.04012            0.15    1.000+0.000j
     93.5107921        6.180000          275.41          138.46         0.03989            0.15    1.001+0.000j
     93.5107921        6.185000          284.04          150.30         0.03962            0.17    1.000+0.000j
     93.5107921        6.190000          292.80          162.71         0.03935            0.22    1.000+0.000j
     93.5107921        6.195000          301.63          175.32         0.03905            0.29    1.006+0.000j
     93.5118812        5.700000          210.66            8.67         0.04550            9.05    1.000+0.000j
     93.5118812        5.705000          205.79            8.59         0.04541            8.74    1.000+0.000j
     93.5118812        5.710000          201.02            8.51         0.04532            8.43    1.000+0.000j
     93.5118812        5.715000          196.35            8.44         0.04523            8.14    1.000+0.000j
     93.5118812        5.720000          191.78            8.37         0.04515            7.87    1.000+0.000j
     93.5118812        5.725000          187.31            8.31         0.04506            7.59    1.000+0.000j
     93.5118812        5.730000          182.94            8.26         0.04499            7.33    1.000+0.000j
     93.5118812        5.735000          178.68            8.21         0.04491            7.07    1.000+0.000j
     93.5118812        5.740000          174.51            8.16         0.04482            6.82    1.000+0.000j
     93.5118812        5.745000          170.46            8.12         0.04474            6.57    1.000+0.000j
     93.5118812        5.750000          166.50            8.09         0.04466            6.33    1.000+0.000j
     93.5118812        5.755000          162.65            8.06         0.04458            6.10    1.000+0.000j
     93.5118812        5.760000          158.90            8.04         0.04450            5.87    1.000+0.000j
     93.5118812        5.765000          155.26            8.02         0.04443            5.65    1.000+0.000j
     93.5118812        5.770000          151.73            8.01         0.04434            5.43    1.000+0.000j
     93.5118812        5.775000          148.30            8.01         0.04427            5.23    1.000+0.000j
     93.5118812        5.780000          144.97            8.01         0.04419            5.03    1.000+0.000j
     93.5118812        5.785000          141.76            8.02         0.04412            4.83    1.000+0.000j
     93.5118812        5.790000          138.65            8.03         0.04403            4.64    1.000+0.000j
     93.5118812        5.795000          135.64            8.06         0.04397            4.46    1.000+0.000j
     93.5118812        5.800000          132.75            8.09         0.04389            4.28    1.000+0.000j
     93.5118812        5.805000          129.96            8.13         0.04381            4.10    1.000+0.000j
     93.5118812        5.810000          127.28            8.17         0.04374            3.93    1.000+0.000j
     93.5118812        5.815000          124.71            8.23         0.04366            3.77    1.000+0.000j
     93.5118812        5.820000          122.25            8.29         0.04359            3.61    1.000+0.000j
     93.5118812        5.825000          119.90            8.36         0.04352            3.46    1.000+0.000j
     93.5118812        5.830000          117.66            8.43         0.04344            3.32    1.000+0.000j
     93.5118812        5.835000          115.53            8.52         0.04337            3.18    1.000+0.000j
     93.5118812        5.840000          113.51            8.62         0.04331            3.05    1.000+0.000j
     93.5118812        5.845000          111.59            8.72         0.04324            2.91    1.000+0.000j
     93.5118812        5.850000          109.80            8.84         0.04317            2.78    1.000+0.000j
     93.5118812        5.855000          108.11            8.97         0.04310            2.66    1.000+0.000j
     93.5118812        5.860000          106.53            9.11         0.04303            2.54    1.000+0.000j
     93.5118812        5.865000          105.07            9.26         0.04296            2.43    1.000+0.000j
     93.5118812        5.870000          103.72            9.42         0.04290            2.31    1.000+0.000j
     93.5118812        5.875000          102.48            9.59         0.04283            2.21    1.000+0.000j
     93.5118812        5.880000          101.35            9.78         0.04277            2.11    1.000+0.000j
     93.5118812        5.885000          100.34            9.98         0.04271            2.01    1.000+0.000j
     93.5118812        5.890000           99.44           10.19         0.04264            1.92    1.000+0.000j
     93.5118812        5.895000           98.66           10.42         0.04258            1.83    1.000+0.000j
     93.5118812        5.900000           97.99           10.67         0.04252            1.74    1.000+0.000j
     93.5118812        5.905000           97.43           10.93         0.04247            1.66    1.000+0.000j
     93.5118812        5.910000           96.99           11.21         0.04241            1.58    1.000+0.000j
     93.5118812        5.915000           96.67           11.50         0.04235            1.51    1.000+0.000j
     93.5118812        5.920000           96.46           11.81         0.04228            1.44    1.000+0.000j
     93.5118812        5.925000           96.37           12.15         0.04224            1.37    1.000+0.000j
     93.5118812        5.930000           96.39           12.51         0.04218            1.30    1.000+0.000j
     93.5118812        5.935000           96.54           12.88         0.04213            1.24    1.000+0.000j
     93.5118812        5.940000           96.80           13.28         0.04207            1.18    1.000+0.000j
     93.5118812        5.945000           97.18           13.71         0.04203            1.13    1.000+0.000j
     93.5118812        5.950000           97.68           14.16         0.04197            1.07    1.000+0.000j
     93.5118812        5.955000           98.30           14.63         0.04192            1.02    1.000+0.000j
     93.5118812        5.960000           99.04           15.14         0.04187            0.97    1.001+0.000j
     93.5118812        5.965000           99.90           15.67         0.04183            0.93    1.000+0.000j
     93.5118812        5.970000          100.88           16.23         0.04176            0.88    1.000+0.000j
     93.5118812        5.975000          101.99           16.84         0.04174            0.84    1.000+0.000j
     93.5118812        5.980000          103.22           17.46         0.04169            0.81    1.000+0.000j
     93.5118812        5.985000          104.57           18.14         0.04165            0.77    1.000+0.000j
     93.5118812        5.990000          106.05           18.83         0.04161            0.74    1.000+0.000j
     93.5118812        5.995000          107.66           19.59         0.04157            0.70    1.000+0.000j
     93.5118812        6.000000          109.40           20.38         0.04154            0.68    1.000+0.000j
     93.5118812        6.005000          111.26           21.22         0.04150            0.64    1.000+0.000j
     93.5118812        6.010000          113.26           22.10         0.04146            0.62    1.000+0.000j
     93.5118812        6.015000          115.39           23.03         0.04143            0.59    1.000+0.000j
     93.5118812        6.020000          117.66           24.00         0.04140            0.57    1.000+0.000j
     93.5118812        6.025000          120.06           25.07         0.04136            0.55    1.000+0.000j
     93.5118812        6.030000          122.60           26.17         0.04133            0.53    1.000+0.000j
     93.5118812        6.035000          125.28           27.34         0.04131            0.51    1.000+0.000j
     93.5118812        6.040000          128.10           28.58         0.04128            0.49    1.000+0.000j
     93.5118812        6.045000          131.06           29.88         0.04126            0.48    1.000+0.000j
     93.5118812        6.050000          134.18           31.28         0.04124            0.46    1.000+0.000j
     93.5118812        6.055000          137.44           32.72         0.04122            0.44    1.000+0.000j
     93.5118812        6.060000          140.86           34.29         0.04120            0.44    1.000+0.000j
     93.5118812        6.065000          144.44           35.95         0.04118            0.42    1.000+0.000j
     93.5118812        6.070000          148.17           37.69         0.04115            0.41    1.001+0.000j
     93.5118812        6.075000          152.07           39.55         0.04113            0.40    1.001+0.000j
     93.5118812        6.080000          156.14           41.53         0.04112            0.39    1.000+0.000j
     93.5118812        6.085000          160.38           43.63         0.04110            0.38    1.000+0.000j
     93.5118812        6.090000          164.79           45.88         0.04109            0.37    1.000+0.000j
     93.5118812        6.095000          169.39           48.26         0.04107            0.37    1.001+0.000j
     93.5118812        6.100000          174.18           50.82         0.04106            0.36    1.000+0.000j
     93.5118812        6.105000          179.16           53.56         0.04105            0.35    1.000+0.000j
     93.5118812        6.110000          184.33           56.50         0.04103            0.34    1.001+0.000j
     93.5118812        6.115000          189.72           59.68         0.04101            0.34    1.001+0.000j
