             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay       chi^2_Vud       chi^2_Vus       chi^2_Vub
     93.4726733        5.840000           39.21            2.89         0.00649            9.92           6.889           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.443           0.000           0.000           3.293           1.094           0.003
     93.4726733        5.845000           39.32            2.96         0.00649           10.00           7.312           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.440           0.000           0.000           3.272           1.117           0.025
     93.4726733        5.850000           39.52            2.99         0.00649           10.09           2.728           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.438           0.000           0.000           3.249           1.142           0.136
     93.4726733        5.855000           39.81            3.02         0.00649           10.18           1.118           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.437           0.000           0.000           3.227           1.166           0.335
     93.4726733        5.860000           40.19            3.06         0.00649           10.26           1.351           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.435           0.000           0.000           3.206           1.189           0.624
     93.4726733        5.865000           40.65            3.09         0.00649           10.34           9.778           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.433           0.000           0.000           3.185           1.213           1.001
     93.4726733        5.870000           41.20            3.11         0.00649           10.43           9.995           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.432           0.000           0.000           3.164           1.237           1.467
     93.4726733        5.875000           41.83            3.15         0.00649           10.51           1.015           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.429           0.000           0.000           3.145           1.259           2.020
     93.4726733        5.880000           42.55            3.10         0.00649           10.60           9.888           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.431           0.000           0.000           3.123           1.285           2.668
     93.4726733        5.885000           43.36            3.14         0.00649           10.68           9.821           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.428           0.000           0.000           3.105           1.306           3.399
     93.4726733        5.890000           44.25            3.13         0.00649           10.76           1.675           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           3.086           1.329           4.221
     93.4726733        5.895000           45.22            3.13         0.00649           10.85           1.452           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           3.065           1.354           5.132
     93.4726733        5.900000           46.28            3.11         0.00649           10.94           1.602           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.426           0.000           0.000           3.046           1.378           6.131
     93.4726733        5.905000           47.43            3.05         0.00649           11.02           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           3.029           1.399           7.223
     93.4726733        5.910000           49.05            4.85         0.00649           11.40           1.993           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.362           0.000           0.000           2.942           1.503           8.239
     93.4726733        5.915000           51.16            3.19         0.00649           11.21           1.846           0.000           0.000           1.166           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.987           1.452           9.649
     93.4726733        5.920000           52.67            3.16         0.00649           11.31           3.546           0.000           0.000           1.276           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.966           1.478          11.001
     93.4726733        5.925000           54.27            3.12         0.00649           11.40           9.804           0.000           0.000           1.394           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.948           1.502          12.443
     93.4726733        5.930000           55.96            3.09         0.00649           11.48           1.299           0.000           0.000           1.518           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.417           0.000           0.000           2.931           1.524          13.972
     93.4726733        5.935000           57.75            3.01         0.00649           11.56           9.823           0.000           0.000           1.653           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.915           1.545          15.590
     93.4726733        5.940000           59.62            2.95         0.00649           11.65           9.753           0.000           0.000           1.794           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.897           1.569          17.295
     93.4726733        5.945000           61.59            2.88         0.00649           11.72           5.633           0.000           0.000           1.945           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.883           1.589          19.087
     93.4726733        5.950000           63.64            2.81         0.00649           11.80           9.831           0.000           0.000           2.104           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.867           1.610          20.965
     93.4726733        5.955000           65.79            2.72         0.00648           11.88           5.439           0.000           0.000           2.273           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.419           0.000           0.000           2.852           1.631          22.930
     93.4726733        5.960000           68.03            2.63         0.00649           11.92           1.149           0.000           0.000           2.453           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.419           0.000           0.000           2.846           1.641          24.982
     93.4726733        5.965000           70.36            2.54         0.00649           12.04           1.605           0.000           0.000           2.642           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.420           0.000           0.000           2.823           1.672          27.116
     93.4726733        5.970000           72.78            2.45         0.00647           12.15           9.203           0.000           0.000           2.842           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.420           0.000           0.000           2.803           1.701          29.336
     93.4726733        5.975000           75.30            2.34         0.00649           12.18           2.210           0.000           0.000           3.054           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.421           0.000           0.000           2.796           1.710          31.643
     93.4726733        5.980000           77.90            2.23         0.00649           12.26           4.385           0.000           0.000           3.277           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.422           0.000           0.000           2.782           1.731          34.033
     93.4726733        5.985000           80.60            2.13         0.00649           12.33           9.980           0.000           0.000           3.512           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.422           0.000           0.000           2.770           1.749          36.508
     93.4726733        5.990000           83.39            2.00         0.00649           12.39           1.001           0.000           0.000           3.762           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.423           0.000           0.000           2.760           1.764          39.064
     93.4726733        5.995000           86.27            1.87         0.00649           12.46           6.819           0.000           0.000           4.024           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.424           0.000           0.000           2.746           1.784          41.702
     93.4726733        6.000000           89.25            1.74         0.00649           12.48           2.598           0.000           0.000           4.301           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000           2.745           1.788          44.423
     93.4726733        6.005000           92.31            1.63         0.00649           12.58           2.826           0.000           0.000           4.588           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000           2.725           1.815          47.229
     93.4726733        6.010000           95.47            1.50         0.00649           12.65           8.973           0.000           0.000           4.892           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000           2.715           1.831          50.114
     93.4726733        6.015000           98.73            1.38         0.00649           12.71           1.177           0.000           0.000           5.212           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.426           0.000           0.000           2.704           1.847          53.081
     93.4726733        6.020000          102.08            1.26         0.00649           12.75           4.399           0.000           0.000           5.546           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.426           0.000           0.000           2.697           1.859          56.131
     93.4726733        6.025000          105.52            1.13         0.00649           12.84           4.011           0.000           0.000           5.899           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           2.683           1.881          59.256
     93.4726733        6.030000          109.06            1.01         0.00649           12.86           1.569           0.000           0.000           6.267           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           2.680           1.886          62.468
     93.4726733        6.035000          112.70            0.89         0.00649           12.98           1.217           0.000           0.000           6.652           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           2.659           1.918          65.754
     93.4726733        6.040000          116.43            0.78         0.00649           12.94           1.525           0.000           0.000           7.056           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           2.667           1.907          69.130
     93.4726733        6.045000          120.26            0.67         0.00649           12.98           9.998           0.000           0.000           7.478           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.427           0.000           0.000           2.661           1.917          72.583
     93.4726733        6.050000          124.19            0.56         0.00649           13.01           4.693           0.000           0.000           7.920           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.426           0.000           0.000           2.656           1.925          76.114
     93.4726733        6.055000          128.22            0.47         0.00649           13.04           9.291           0.000           0.000           8.380           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.426           0.000           0.000           2.653           1.931          79.731
     93.4726733        6.060000          132.36            0.38         0.00647           13.11           5.017           0.000           0.000           8.861           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000           2.643           1.949          83.424
     93.4726733        6.065000          136.59            0.30         0.00649           13.06           1.122           0.000           0.000           9.361           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.423           0.000           0.000           2.651           1.937          87.218
     93.4726733        6.070000          140.93            0.22         0.00649           13.07           1.823           0.000           0.000           9.886           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.423           0.000           0.000           2.650           1.940          91.064
     93.4726733        6.075000          145.37            0.16         0.00649           13.14           3.164           0.000           0.000          10.429           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.421           0.000           0.000           2.638           1.959          95.009
     93.4726733        6.080000          149.92            0.10         0.00649           13.12           6.285           0.000           0.000          10.996           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.420           0.000           0.000           2.644           1.951          99.041
     93.4726733        6.085000          154.58            0.06         0.00647           13.10           9.280           0.000           0.000          11.586           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.418           0.000           0.000           2.648           1.948         103.154
     93.4726733        6.090000          159.34            0.03         0.00649           13.09           1.000           0.000           0.000          12.195           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.415           0.000           0.000           2.651           1.943         107.375
     93.4726733        6.095000          164.22            0.01         0.00649           13.09           1.303           0.000           0.000          12.832           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.412           0.000           0.000           2.652           1.943         111.657
     93.4737624        5.600000          133.52            0.03         0.00648            7.28           6.050           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.699           0.000           0.000           4.748           0.141          98.333
     93.4737624        5.605000          129.57            0.02         0.00646            7.29           1.080           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.689           0.000           0.000           4.718           0.152          94.538
     93.4737624        5.610000          125.69            0.01         0.00646            7.30           6.869           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.678           0.000           0.000           4.681           0.164          90.820
     93.4737624        5.615000          121.89            0.00         0.00648            7.31           1.319           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.668           0.000           0.000           4.645           0.177          87.168
     93.4737624        5.620000          118.17            0.00         0.00648            7.33           3.371           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.658           0.000           0.000           4.611           0.189          83.587
     93.4737624        5.625000          114.52            0.00         0.00648            7.35           1.107           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.648           0.000           0.000           4.574           0.203          80.059
     93.4737624        5.630000          110.95            0.01         0.00648            7.37           3.065           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.638           0.000           0.000           4.539           0.217          76.598
     93.4737624        5.635000          107.46            0.02         0.00648            7.40           3.720           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.628           0.000           0.000           4.488           0.237          73.231
     93.4737624        5.640000          104.05            0.04         0.00648            7.42           1.119           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.619           0.000           0.000           4.468           0.246          69.896
     93.4737624        5.645000          100.71            0.06         0.00648            7.45           1.841           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.610           0.000           0.000           4.431           0.263          66.643
     93.4737624        5.650000           97.46            0.08         0.00648            7.48           9.921           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.601           0.000           0.000           4.395           0.279          63.456
     93.4737624        5.655000           94.28            0.11         0.00648            7.51           8.583           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.593           0.000           0.000           4.364           0.294          60.332
     93.4737624        5.660000           91.18            0.14         0.00648            7.55           9.620           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.584           0.000           0.000           4.333           0.309          57.300
     93.4737624        5.665000           88.17            0.18         0.00648            7.58           1.381           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.575           0.000           0.000           4.300           0.325          54.339
     93.4737624        5.670000           85.23            0.21         0.00648            7.62           2.412           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.567           0.000           0.000           4.266           0.343          51.433
     93.4737624        5.675000           82.37            0.25         0.00648            7.66           2.056           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.559           0.000           0.000           4.235           0.359          48.607
     93.4737624        5.680000           79.60            0.30         0.00648            7.67           1.104           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.551           0.000           0.000           4.227           0.365          45.846
     93.4737624        5.685000           76.91            0.35         0.00648            7.76           1.026           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.543           0.000           0.000           4.161           0.400          43.185
     93.4737624        5.690000           74.30            0.40         0.00648            7.79           9.225           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.535           0.000           0.000           4.140           0.413          40.581
     93.4737624        5.695000           71.77            0.44         0.00648            7.85           1.152           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.530           0.000           0.000           4.102           0.434          38.031
     93.4737624        5.700000           69.32            0.51         0.00648            7.89           9.997           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.520           0.000           0.000           4.078           0.450          35.607
     93.4737624        5.705000           66.96            0.57         0.00648            7.94           3.363           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.513           0.000           0.000           4.045           0.470          33.237
     93.4737624        5.710000           64.68            0.63         0.00648            7.99           6.159           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.506           0.000           0.000           4.016           0.488          30.938
     93.4737624        5.715000           62.48            0.69         0.00648            8.05           7.892           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.500           0.000           0.000           3.985           0.508          28.714
     93.4737624        5.720000           60.37            0.76         0.00648            8.09           1.010           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.492           0.000           0.000           3.963           0.524          26.584
     93.4737624        5.725000           58.34            0.82         0.00648            8.15           2.932           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.486           0.000           0.000           3.928           0.547          24.519
     93.4737624        5.730000           56.40            0.90         0.00648            8.22           9.145           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.479           0.000           0.000           3.895           0.569          22.549
     93.4737624        5.735000           54.54            0.96         0.00649            8.22           7.931           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.474           0.000           0.000           3.901           0.567          20.623
     93.4737624        5.740000           52.77            1.03         0.00649            8.34           1.341           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.467           0.000           0.000           3.836           0.612          18.817
     93.4737624        5.745000           51.08            1.10         0.00649            8.39           9.985           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.461           0.000           0.000           3.816           0.627          17.075
     93.4737624        5.750000           49.48            1.17         0.00649            8.48           9.456           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.456           0.000           0.000           3.777           0.656          15.416
     93.4737624        5.755000           47.96            1.24         0.00649            8.54           9.967           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.451           0.000           0.000           3.751           0.676          13.839
     93.4737624        5.760000           46.53            1.32         0.00649            8.59           1.084           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.445           0.000           0.000           3.731           0.692          12.345
     93.4737624        5.765000           45.19            1.40         0.00649            8.66           8.508           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.440           0.000           0.000           3.703           0.715          10.937
     93.4737624        5.770000           43.93            1.47         0.00649            8.73           9.949           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.434           0.000           0.000           3.675           0.738           9.611
     93.4737624        5.775000           42.75            1.54         0.00649            8.80           1.015           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.429           0.000           0.000           3.651           0.758           8.367
     93.4737624        5.780000           41.67            1.61         0.00649            8.87           1.588           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000           3.625           0.780           7.208
     93.4737624        5.785000           40.67            1.68         0.00648            8.94           9.887           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.420           0.000           0.000           3.598           0.803           6.134
     93.4737624        5.790000           39.76            1.75         0.00649            9.02           4.431           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.416           0.000           0.000           3.569           0.828           5.145
     93.4737624        5.795000           38.93            1.82         0.00649            9.09           1.764           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.412           0.000           0.000           3.548           0.847           4.242
     93.4737624        5.800000           38.20            1.89         0.00649            9.16           1.168           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.408           0.000           0.000           3.523           0.870           3.426
     93.4737624        5.805000           37.55            1.96         0.00649            9.24           6.539           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.404           0.000           0.000           3.497           0.894           2.696
     93.4737624        5.810000           36.98            2.02         0.00649            9.31           2.925           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.400           0.000           0.000           3.474           0.916           2.052
     93.4737624        5.815000           36.51            2.08         0.00649            9.39           4.082           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.397           0.000           0.000           3.450           0.938           1.495
     93.4737624        5.820000           36.12            2.11         0.00649            9.46           1.002           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.395           0.000           0.000           3.428           0.960           1.024
     93.4737624        5.825000           35.82            2.19         0.00649            9.55           5.037           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.390           0.000           0.000           3.402           0.985           0.645
     93.4737624        5.830000           35.61            2.25         0.00649            9.64           7.466           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.387           0.000           0.000           3.373           1.013           0.352
     93.4737624        5.835000           35.48            2.29         0.00649            9.71           3.008           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.385           0.000           0.000           3.356           1.031           0.146
     93.4737624        5.840000           35.44            2.33         0.00649            9.78           4.259           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.382           0.000           0.000           3.334           1.054           0.029
     93.4737624        5.845000           35.49            2.38         0.00649            9.86           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.379           0.000           0.000           3.313           1.076           0.002
     93.4737624        5.850000           35.63            2.41         0.00649            9.91           2.775           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.377           0.000           0.000           3.302           1.089           0.063
     93.4737624        5.855000           35.85            2.44         0.00649           10.02           9.828           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.375           0.000           0.000           3.269           1.122           0.213
     93.4737624        5.860000           36.16            2.47         0.00649           10.11           9.956           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.373           0.000           0.000           3.247           1.147           0.452
     93.4737624        5.865000           36.56            2.49         0.00649           10.20           2.871           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.371           0.000           0.000           3.224           1.171           0.780
     93.4737624        5.870000           37.04            2.53         0.00649           10.26           2.032           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.369           0.000           0.000           3.209           1.189           1.197
     93.4737624        5.875000           37.62            2.51         0.00649           10.35           9.313           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.368           0.000           0.000           3.185           1.215           1.706
     93.4737624        5.880000           38.27            2.52         0.00649           10.44           1.435           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.367           0.000           0.000           3.165           1.238           2.303
     93.4737624        5.885000           39.02            2.52         0.00649           10.52           1.262           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.366           0.000           0.000           3.146           1.261           2.989
     93.4737624        5.890000           39.85            2.52         0.00649           10.60           1.590           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.365           0.000           0.000           3.126           1.284           3.765
     93.4737624        5.895000           40.77            2.51         0.00649           10.68           4.248           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.364           0.000           0.000           3.107           1.306           4.630
     93.4737624        5.900000           41.77            2.48         0.00649           10.72           2.400           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.363           0.000           0.000           3.098           1.318           5.587
     93.4737624        5.905000           42.86            2.47         0.00649           10.82           1.148           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.362           0.000           0.000           3.076           1.345           6.629
     93.4737624        5.910000           44.04            2.44         0.00649           10.93           7.696           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.362           0.000           0.000           3.051           1.374           7.760
     93.4737624        5.915000           45.95            4.44         0.00649           11.15           9.914           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.283           0.000           0.000           2.999           1.436           8.832
     93.4737624        5.920000           47.84            2.51         0.00649           11.13           9.966           0.000           0.000           1.188           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.355           0.000           0.000           3.007           1.429          10.282
     93.4737624        5.925000           49.38            2.48         0.00649           11.21           1.000           0.000           0.000           1.300           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.354           0.000           0.000           2.990           1.451          11.681
     93.4737624        5.930000           51.02            2.44         0.00648           11.28           9.915           0.000           0.000           1.420           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.354           0.000           0.000           2.975           1.470          13.168
     93.4737624        5.935000           52.75            2.39         0.00649           11.34           9.759           0.000           0.000           1.548           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.354           0.000           0.000           2.962           1.487          14.744
     93.4737624        5.940000           54.56            2.35         0.00649           11.45           7.277           0.000           0.000           1.683           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.353           0.000           0.000           2.940           1.515          16.406
     93.4737624        5.945000           56.48            2.29         0.00649           11.55           6.053           0.000           0.000           1.827           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.352           0.000           0.000           2.919           1.542          18.156
     93.4737624        5.950000           58.48            2.19         0.00649           11.61           1.641           0.000           0.000           1.983           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.353           0.000           0.000           2.909           1.557          19.995
