             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7626238        4.780000           55.57            1.43         0.00196           11.56    9.999+0.000j
      4.7626238        4.792000           61.92            1.48         0.00207           12.22   10.000+0.000j
      4.7626238        4.804000           68.73            1.54         0.00218           12.90    9.998+0.000j
      4.7626238        4.816000           75.99            1.61         0.00230           13.61    9.999+0.000j
      4.7626238        4.828000           83.70            1.70         0.00242           14.31   10.000+0.000j
      4.7626238        4.840000           91.86            1.80         0.00254           15.02    9.999+0.000j
      4.7626238        4.852000          100.47            1.92         0.00266           15.71    9.999+0.000j
      4.7626238        4.864000          109.50            2.05         0.00279           16.38   10.000+0.000j
      4.7626238        4.876000          118.97            2.20         0.00291           17.07   10.000+0.000j
      4.7626238        4.888000          128.84            2.37         0.00304           17.66    9.999+0.000j
      4.7626238        4.900000          139.12            2.55         0.00318           18.23   10.000+0.000j
      4.7626238        4.912000          149.78            2.76         0.00331           18.76    9.999+0.000j
      4.7626238        4.924000          160.82            2.99         0.00345           19.26    9.998+0.000j
      4.7626238        4.936000          172.20            3.25         0.00359           19.67   10.000+0.000j
      4.7626238        4.948000          183.93            3.53         0.00373           20.10    9.998+0.000j
      4.7626238        4.960000          195.97            3.83         0.00388           20.41   10.000+0.000j
      4.7626238        4.972000          208.32            4.16         0.00402           20.69    9.999+0.000j
      4.7626238        4.984000          220.94            4.53         0.00417           20.90   10.000+0.000j
      4.7626238        4.996000          233.82            4.92         0.00432           21.08   10.000+0.000j
      4.7626238        5.008000          246.94            5.34         0.00447           21.19   10.000+0.000j
      4.7626238        5.020000          260.28            5.79         0.00462           21.25    9.999+0.000j
      4.7626238        5.032000          273.82            6.28         0.00477           21.28   10.000+0.000j
      4.7626238        5.044000          287.54            6.81         0.00493           21.24   10.000+0.000j
      4.7626238        5.056000          301.42            7.37         0.00508           21.17   10.000+0.000j
      4.7626238        5.068000          315.43            7.96         0.00524           21.05   10.000+0.000j
      4.7626238        5.080000          329.57            8.60         0.00541           20.82   10.000+0.000j
      4.7626238        5.092000          343.81            9.28         0.00555           20.75   10.000+0.000j
      4.7626238        5.104000          358.14            9.99         0.00571           20.52    9.999+0.000j
      4.7626238        5.116000          372.53           10.75         0.00587           20.29    9.999+0.000j
      4.7626238        5.128000          386.98           11.55         0.00602           20.04   10.000+0.000j
      4.7626238        5.140000          401.46           12.39         0.00618           19.77   10.000+0.000j
      4.7626238        5.152000          415.96           13.28         0.00634           19.48   10.000+0.000j
      4.7626238        5.164000          430.47           14.22         0.00650           19.18    9.999+0.000j
      4.7626238        5.176000          444.97           15.20         0.00665           18.85    9.999+0.000j
      4.7626238        5.188000          459.46           16.22         0.00681           18.60   10.000+0.000j
      4.7636139        4.000000          162.25           47.95             nan           29.80    1.498+0.000j
      4.7636139        4.012000          158.23           45.88         0.00000           29.79    1.017+0.000j
      4.7636139        4.024000          154.22           43.88         0.00000           29.73    1.034+0.000j
      4.7636139        4.036000          150.24           41.93         0.00000           29.67    1.269+0.000j
      4.7636139        4.048000          146.27           40.03         0.00000           29.62    6.518+0.000j
      4.7636139        4.060000          142.32           38.19         0.00000           29.54    3.369+0.000j
      4.7636139        4.072000          138.38           36.41         0.00000           29.46    5.432+0.000j
      4.7636139        4.084000          134.47           34.68         0.00000           29.37    1.056+0.000j
      4.7636139        4.096000          130.57           33.01         0.00000           29.26    1.518+0.000j
      4.7636139        4.108000          126.69           31.39             nan           29.16    8.068+0.000j
      4.7636139        4.120000          122.82           29.82         0.00000           29.00    1.670+0.000j
      4.7636139        4.132000          118.98           28.31         0.00000           28.87    1.327+0.000j
      4.7636139        4.144000          115.14           26.84             nan           28.70    7.729+0.000j
      4.7636139        4.156000          111.33           25.43         0.00000           28.53    3.875+0.000j
      4.7636139        4.168000          107.53           24.07         0.00000           28.33    1.873+0.000j
      4.7636139        4.180000          103.76           22.76         0.00000           28.12    1.099+0.000j
      4.7636139        4.192000          100.00           21.50         0.00000           27.89    9.892+0.000j
      4.7636139        4.204000           96.26           20.29         0.00000           27.63    9.766+0.000j
      4.7636139        4.216000           92.54           19.12         0.00000           27.36    1.308+0.000j
      4.7636139        4.228000           88.85           18.00         0.00000           27.06    1.165+0.000j
      4.7636139        4.240000           85.18           16.93         0.00000           26.74    4.155+0.000j
      4.7636139        4.252000           81.53           15.91         0.00000           26.39    7.382+0.000j
      4.7636139        4.264000           77.91           14.93         0.00000           26.03    9.306+0.000j
      4.7636139        4.276000           74.33           13.99         0.00000           25.64    3.066+0.000j
      4.7636139        4.288000           70.77           13.10         0.00000           25.21    1.554+0.000j
      4.7636139        4.300000           67.25           12.25         0.00000           24.76    1.286+0.000j
      4.7636139        4.312000           63.77           11.44             nan           24.29    4.003+0.000j
      4.7636139        4.324000           60.34           10.67         0.00000           23.79    1.040+0.000j
      4.7636139        4.336000           56.95            9.94         0.00000           23.24    1.672+0.000j
      4.7636139        4.348000           53.61            9.25         0.00000           22.70    9.997+0.000j
      4.7636139        4.360000           50.32            8.59         0.00000           22.13    2.140+0.000j
      4.7636139        4.372000           47.10            7.98         0.00000           21.52    6.965+0.000j
      4.7636139        4.384000           43.95            7.39         0.00000           20.89    1.252+0.000j
      4.7636139        4.396000           40.88            6.85         0.00000           20.22    2.523+0.000j
      4.7636139        4.408000           37.88            6.33         0.00000           19.54    1.463+0.000j
      4.7636139        4.420000           34.98            5.85             nan           18.85    1.348+0.000j
      4.7636139        4.432000           32.17            5.40         0.00000           18.14    1.756+0.000j
      4.7636139        4.444000           29.48            4.97         0.00000           17.40    1.475+0.000j
      4.7636139        4.456000           26.90            4.58             nan           16.66    1.155+0.000j
      4.7636139        4.468000           24.46            4.22         0.00000           15.92    1.300+0.000j
      4.7636139        4.480000           22.15            3.88         0.00000           15.16    1.137+0.000j
      4.7636139        4.492000           20.00            3.56         0.00000           14.41    2.341+0.000j
      4.7636139        4.504000           18.01            3.27             nan           13.66    4.427+0.000j
      4.7636139        4.516000           16.21            3.00         0.00000           12.93    9.812+0.000j
      4.7636139        4.528000           14.60            2.76         0.00000           12.22    1.001+0.000j
      4.7636139        4.540000           13.20            2.54         0.00000           11.53    9.039+0.000j
      4.7636139        4.552000           12.04            2.33         0.00001           10.88    2.702+0.000j
      4.7636139        4.564000           11.11            2.15         0.00023           10.31    9.962+0.000j
      4.7636139        4.576000           10.42            1.98         0.00035            9.78    7.679+0.000j
      4.7636139        4.588000           10.00            1.83         0.00044            9.31    8.062+0.000j
      4.7636139        4.600000            9.84            1.69         0.00052            8.90    8.261+0.000j
      4.7636139        4.612000            9.98            1.58         0.00060            8.54    9.945+0.000j
      4.7636139        4.624000           10.42            1.47         0.00069            8.24    9.983+0.000j
      4.7636139        4.636000           11.19            1.38         0.00077            8.01    9.979+0.000j
      4.7636139        4.648000           12.29            1.30         0.00085            7.87    9.992+0.000j
      4.7636139        4.660000           13.74            1.23         0.00093            7.79    9.974+0.000j
      4.7636139        4.672000           15.57            1.17         0.00102            7.80    9.996+0.000j
      4.7636139        4.684000           17.77            1.12         0.00110            7.89    9.993+0.000j
      4.7636139        4.696000           20.37            1.09         0.00119            8.05    9.998+0.000j
      4.7636139        4.708000           23.38            1.06         0.00128            8.30    9.994+0.000j
      4.7636139        4.720000           26.82            1.04         0.00137            8.61    9.988+0.000j
      4.7636139        4.732000           30.68            1.03         0.00147            9.01    9.998+0.000j
      4.7636139        4.744000           34.99            1.04         0.00157            9.47   10.000+0.000j
      4.7636139        4.756000           39.75            1.05         0.00167           10.00   10.000+0.000j
      4.7636139        4.768000           44.98            1.07         0.00177           10.57    9.994+0.000j
      4.7636139        4.780000           50.66            1.10         0.00188           11.20    9.999+0.000j
      4.7636139        4.792000           56.81            1.14         0.00198           11.87   10.000+0.000j
      4.7636139        4.804000           63.43            1.19         0.00210           12.56   10.000+0.000j
      4.7636139        4.816000           70.53            1.26         0.00221           13.28   10.000+0.000j
      4.7636139        4.828000           78.08            1.34         0.00233           14.01   10.000+0.000j
      4.7636139        4.840000           86.11            1.43         0.00245           14.75    9.999+0.000j
      4.7636139        4.852000           94.59            1.53         0.00257           15.48   10.000+0.000j
      4.7636139        4.864000          103.52            1.65         0.00270           16.18   10.000+0.000j
      4.7636139        4.876000          112.89            1.79         0.00283           16.88   10.000+0.000j
      4.7636139        4.888000          122.69            1.94         0.00296           17.53   10.000+0.000j
      4.7636139        4.900000          132.91            2.12         0.00309           18.14    9.999+0.000j
      4.7636139        4.912000          143.52            2.31         0.00323           18.72    9.999+0.000j
      4.7636139        4.924000          154.53            2.52         0.00337           19.24    9.998+0.000j
      4.7636139        4.936000          165.90            2.76         0.00351           19.71   10.000+0.000j
      4.7636139        4.948000          177.63            3.03         0.00366           20.12    9.999+0.000j
      4.7636139        4.960000          189.68            3.31         0.00380           20.49   10.000+0.000j
      4.7636139        4.972000          202.05            3.63         0.00395           20.79    9.999+0.000j
      4.7636139        4.984000          214.71            3.97         0.00410           21.03   10.000+0.000j
      4.7636139        4.996000          227.64            4.35         0.00425           21.22   10.000+0.000j
      4.7636139        5.008000          240.83            4.75         0.00440           21.35   10.000+0.000j
      4.7636139        5.020000          254.24            5.19         0.00455           21.41   10.000+0.000j
      4.7636139        5.032000          267.85            5.66         0.00471           21.47    9.998+0.000j
      4.7636139        5.044000          281.66            6.16         0.00486           21.43   10.000+0.000j
      4.7636139        5.056000          295.63            6.71         0.00502           21.37    9.999+0.000j
      4.7636139        5.068000          309.75            7.29         0.00517           21.26    9.999+0.000j
      4.7636139        5.080000          323.99            7.91         0.00533           21.12   10.000+0.000j
      4.7636139        5.092000          338.34            8.56         0.00549           20.95   10.000+0.000j
      4.7636139        5.104000          352.79            9.26         0.00565           20.74   10.000+0.000j
      4.7636139        5.116000          367.30           10.01         0.00581           20.50    9.999+0.000j
      4.7636139        5.128000          381.86           10.79         0.00597           20.24    9.999+0.000j
      4.7636139        5.140000          396.47           11.62         0.00613           19.97   10.000+0.000j
      4.7636139        5.152000          411.10           12.49         0.00628           19.67   10.000+0.000j
      4.7636139        5.164000          425.73           13.41         0.00644           19.37   10.000+0.000j
      4.7636139        5.176000          440.36           14.38         0.00660           19.06    9.999+0.000j
      4.7636139        5.188000          454.97           15.39         0.00676           18.73   10.000+0.000j
      4.7646040        4.000000          167.21           46.99         0.00000           30.99    1.020+0.000j
      4.7646040        4.012000          163.18           44.94         0.00000           30.98    2.500+0.000j
      4.7646040        4.024000          159.17           42.93         0.00000           30.96    1.489+0.000j
      4.7646040        4.036000          155.17           40.99         0.00000           30.93    1.010+0.000j
      4.7646040        4.048000          151.19           39.10         0.00000           30.89    1.012+0.000j
      4.7646040        4.060000          147.23           37.27         0.00000           30.85    1.774+0.000j
      4.7646040        4.072000          143.29           35.49         0.00000           30.76    6.559+0.000j
      4.7646040        4.084000          139.36           33.77         0.00000           30.73    5.360+0.000j
      4.7646040        4.096000          135.44           32.10         0.00000           30.65    2.904+0.000j
      4.7646040        4.108000          131.54           30.49         0.00000           30.54    1.049+0.000j
      4.7646040        4.120000          127.65           28.93         0.00000           30.44    1.067+0.000j
      4.7646040        4.132000          123.78           27.43         0.00000           30.33    1.477+0.000j
      4.7646040        4.144000          119.92           25.97         0.00000           30.20    1.043+0.000j
      4.7646040        4.156000          116.08           24.57         0.00000           30.04    1.044+0.000j
      4.7646040        4.168000          112.25           23.22         0.00000           29.86    1.108+0.000j
      4.7646040        4.180000          108.44           21.92         0.00000           29.67    1.395+0.000j
      4.7646040        4.192000          104.64           20.67         0.00000           29.46    1.549+0.000j
      4.7646040        4.204000          100.85           19.47         0.00000           29.23    8.667+0.000j
      4.7646040        4.216000           97.09           18.32         0.00000           28.98    4.345+0.000j
      4.7646040        4.228000           93.34           17.21         0.00000           28.70    7.229+0.000j
      4.7646040        4.240000           89.61           16.15         0.00000           28.41    1.496+0.000j
      4.7646040        4.252000           85.90           15.14         0.00000           28.08    8.935+0.000j
      4.7646040        4.264000           82.22           14.18         0.00000           27.73    1.433+0.000j
      4.7646040        4.276000           78.56           13.25         0.00000           27.35    1.706+0.000j
      4.7646040        4.288000           74.93           12.37         0.00000           26.94    1.990+0.000j
      4.7646040        4.300000           71.32           11.54         0.00000           26.50    1.261+0.000j
      4.7646040        4.312000           67.75           10.74         0.00000           26.03    4.549+0.000j
      4.7646040        4.324000           64.21            9.99         0.00000           25.56    1.288+0.000j
      4.7646040        4.336000           60.72            9.27         0.00000           25.02    2.776+0.000j
      4.7646040        4.348000           57.27            8.60         0.00000           24.44    3.174+0.000j
      4.7646040        4.360000           53.87            7.96         0.00000           23.87    3.114+0.000j
      4.7646040        4.372000           50.52            7.36         0.00000           23.25    1.124+0.000j
      4.7646040        4.384000           47.23            6.79         0.00000           22.60    4.491+0.000j
      4.7646040        4.396000           44.01            6.26         0.00000           21.93    9.943+0.000j
      4.7646040        4.408000           40.86            5.76         0.00000           21.23    1.104+0.000j
      4.7646040        4.420000           37.80            5.29         0.00000           20.50    2.298+0.000j
      4.7646040        4.432000           34.82            4.86         0.00000           19.75    7.308+0.000j
      4.7646040        4.444000           31.94            4.45         0.00000           18.98    1.060+0.000j
      4.7646040        4.456000           29.18            4.07         0.00000           18.20    9.964+0.000j
      4.7646040        4.468000           26.53            3.72         0.00000           17.39    2.433+0.000j
      4.7646040        4.480000           24.01            3.40         0.00000           16.58    2.531+0.000j
      4.7646040        4.492000           21.64            3.10         0.00000           15.77    1.028+0.000j
      4.7646040        4.504000           19.42            2.83         0.00000           14.95    1.035+0.000j
      4.7646040        4.516000           17.37            2.58         0.00000           14.15    5.780+0.000j
      4.7646040        4.528000           15.51            2.34         0.00000           13.36    8.248+0.000j
      4.7646040        4.540000           13.85            2.13         0.00000           12.58    2.051+0.000j
      4.7646040        4.552000           12.41            1.94         0.00000           11.83    3.953+0.000j
      4.7646040        4.564000           11.21            1.77         0.00000           11.12    2.910+0.000j
      4.7646040        4.576000           10.26            1.61         0.00015           10.47    8.243+0.000j
      4.7646040        4.588000            9.57            1.48         0.00030            9.91    7.289+0.000j
      4.7646040        4.600000            9.14            1.35         0.00041            9.43    9.504+0.000j
      4.7646040        4.612000            9.00            1.24         0.00049            8.95    9.733+0.000j
      4.7646040        4.624000            9.17            1.15         0.00058            8.55    9.805+0.000j
      4.7646040        4.636000            9.65            1.06         0.00067            8.24    9.910+0.000j
      4.7646040        4.648000           10.47            0.99         0.00075            8.02    9.937+0.000j
      4.7646040        4.660000           11.64            0.93         0.00084            7.86    9.978+0.000j
      4.7646040        4.672000           13.18            0.88         0.00092            7.79    9.994+0.000j
      4.7646040        4.684000           15.10            0.84         0.00101            7.81    9.997+0.000j
      4.7646040        4.696000           17.43            0.80         0.00110            7.91    9.996+0.000j
      4.7646040        4.708000           20.17            0.78         0.00119            8.10    9.968+0.000j
      4.7646040        4.720000           23.33            0.76         0.00128            8.37   10.000+0.000j
      4.7646040        4.732000           26.94            0.75         0.00138            8.72    9.998+0.000j
      4.7646040        4.744000           30.99            0.76         0.00148            9.15    9.999+0.000j
      4.7646040        4.756000           35.51            0.76         0.00158            9.65    9.999+0.000j
      4.7646040        4.768000           40.50            0.78         0.00168           10.21    9.987+0.000j
      4.7646040        4.780000           45.96            0.81         0.00179           10.83    9.998+0.000j
      4.7646040        4.792000           51.90            0.84         0.00190           11.50   10.000+0.000j
      4.7646040        4.804000           58.33            0.89         0.00201           12.20    9.971+0.000j
      4.7646040        4.816000           65.24            0.95         0.00212           12.94   10.000+0.000j
      4.7646040        4.828000           72.63            1.01         0.00224           13.68    9.998+0.000j
      4.7646040        4.840000           80.50            1.09         0.00236           14.45    9.995+0.000j
      4.7646040        4.852000           88.85            1.19         0.00249           15.22    9.999+0.000j
      4.7646040        4.864000           97.66            1.29         0.00261           15.96    9.999+0.000j
      4.7646040        4.876000          106.93            1.42         0.00274           16.68    9.999+0.000j
      4.7646040        4.888000          116.64            1.56         0.00288           17.37    9.998+0.000j
      4.7646040        4.900000          126.79            1.72         0.00301           18.07    9.928+0.000j
      4.7646040        4.912000          137.36            1.89         0.00315           18.64    9.998+0.000j
      4.7646040        4.924000          148.32            2.09         0.00329           19.19   10.000+0.000j
      4.7646040        4.936000          159.68            2.31         0.00343           19.71    9.999+0.000j
      4.7646040        4.948000          171.39            2.56         0.00358           20.15   10.000+0.000j
      4.7646040        4.960000          183.46            2.83         0.00372           20.55   10.000+0.000j
      4.7646040        4.972000          195.85            3.13         0.00387           20.87    9.999+0.000j
      4.7646040        4.984000          208.54            3.45         0.00402           21.16    9.999+0.000j
      4.7646040        4.996000          221.52            3.81         0.00417           21.36    9.999+0.000j
      4.7646040        5.008000          234.76            4.19         0.00433           21.49   10.000+0.000j
      4.7646040        5.020000          248.24            4.61         0.00448           21.64   10.000+0.000j
      4.7646040        5.032000          261.93            5.06         0.00464           21.65    9.999+0.000j
      4.7646040        5.044000          275.82            5.55         0.00479           21.64   10.000+0.000j
      4.7646040        5.056000          289.89            6.07         0.00495           21.59   10.000+0.000j
      4.7646040        5.068000          304.10            6.64         0.00511           21.47   10.000+0.000j
      4.7646040        5.080000          318.45            7.24         0.00527           21.34   10.000+0.000j
      4.7646040        5.092000          332.91            7.88         0.00543           21.16   10.000+0.000j
      4.7646040        5.104000          347.47            8.56         0.00559           20.96   10.000+0.000j
      4.7646040        5.116000          362.10            9.29         0.00575           20.71   10.000+0.000j
      4.7646040        5.128000          376.79           10.05         0.00591           20.45   10.000+0.000j
      4.7646040        5.140000          391.52           10.87         0.00607           20.18   10.000+0.000j
      4.7646040        5.152000          406.27           11.72         0.00623           19.88   10.000+0.000j
      4.7646040        5.164000          421.03           12.63         0.00639           19.58    9.999+0.000j
      4.7646040        5.176000          435.79           13.58         0.00655           19.24   10.000+0.000j
      4.7646040        5.188000          450.53           14.57         0.00671           18.94   10.000+0.000j
      4.7655941        4.000000          172.40           46.05         0.00000           32.20    7.644+0.000j
      4.7655941        4.012000          168.37           44.00         0.00000           32.22    1.149+0.000j
      4.7655941        4.024000          164.35           42.00         0.00000           32.23    1.008+0.000j
      4.7655941        4.036000          160.36           40.06             nan           32.22    9.834+0.000j
      4.7655941        4.048000          156.37           38.18         0.00000           32.21    3.938+0.000j
      4.7655941        4.060000          152.41           36.36         0.00000           32.18    1.001+0.000j
      4.7655941        4.072000          148.45           34.59         0.00000           32.16    1.813+0.000j
      4.7655941        4.084000          144.51           32.87             nan           32.12    2.371+0.000j
      4.7655941        4.096000          140.58           31.21             nan           32.07    4.091+0.000j
      4.7655941        4.108000          136.67           29.61         0.00000           31.98    4.267+0.000j
      4.7655941        4.120000          132.76           28.06             nan           31.93    2.287+0.000j
      4.7655941        4.132000          128.87           26.56         0.00000           31.83    3.554+0.000j
      4.7655941        4.144000          124.99           25.12         0.00000           31.73    1.236+0.000j
      4.7655941        4.156000          121.12           23.73         0.00000           31.61    2.158+0.000j
      4.7655941        4.168000          117.27           22.39         0.00000           31.47    8.609+0.000j
      4.7655941        4.180000          113.42           21.10         0.00000           31.29    4.490+0.000j
      4.7655941        4.192000          109.59           19.86         0.00000           31.11    1.605+0.000j
      4.7655941        4.204000          105.77           18.67         0.00000           30.91    9.986+0.000j
      4.7655941        4.216000          101.96           17.53         0.00000           30.69    1.310+0.000j
      4.7655941        4.228000           98.17           16.44         0.00000           30.44    1.013+0.000j
      4.7655941        4.240000           94.39           15.39         0.00000           30.16    1.507+0.000j
      4.7655941        4.252000           90.62           14.40         0.00000           29.85    2.383+0.000j
      4.7655941        4.264000           86.88           13.44             nan           29.52    1.925+0.000j
      4.7655941        4.276000           83.15           12.53         0.00000           29.17    1.094+0.000j
      4.7655941        4.288000           79.44           11.67         0.00000           28.77    1.758+0.000j
      4.7655941        4.300000           75.76           10.85         0.00000           28.35    5.698+0.000j
      4.7655941        4.312000           72.10           10.07         0.00000           27.91    5.421+0.000j
      4.7655941        4.324000           68.48            9.33         0.00000           27.41    1.017+0.000j
      4.7655941        4.336000           64.88            8.63         0.00000           26.89    8.886+0.000j
      4.7655941        4.348000           61.33            7.97         0.00000           26.33    1.963+0.000j
      4.7655941        4.360000           57.81            7.35         0.00000           25.74    2.685+0.000j
      4.7655941        4.372000           54.34            6.76             nan           25.13    2.486+0.000j
      4.7655941        4.384000           50.92            6.21         0.00000           24.47    1.229+0.000j
      4.7655941        4.396000           47.56            5.70         0.00000           23.73    5.008+0.000j
      4.7655941        4.408000           44.27            5.22         0.00000           23.06    4.215+0.000j
      4.7655941        4.420000           41.04            4.77         0.00000           22.30    2.668+0.000j
      4.7655941        4.432000           37.90            4.35         0.00000           21.53    1.799+0.000j
      4.7655941        4.444000           34.85            3.96         0.00000           20.71    9.818+0.000j
      4.7655941        4.456000           31.89            3.60         0.00000           19.89    5.631+0.000j
      4.7655941        4.468000           29.05            3.26         0.00000           19.04    1.282+0.000j
      4.7655941        4.480000           26.32            2.96         0.00000           18.19    7.559+0.000j
      4.7655941        4.492000           23.73            2.67         0.00000           17.30    1.327+0.000j
      4.7655941        4.504000           21.28            2.41         0.00000           16.42    9.581+0.000j
      4.7655941        4.516000           19.00            2.18             nan           15.54    1.103+0.000j
      4.7655941        4.528000           16.89            1.96         0.00000           14.66    1.118+0.000j
      4.7655941        4.540000           14.96            1.77         0.00000           13.80    1.066+0.000j
      4.7655941        4.552000           13.25            1.59             nan           12.96    1.010+0.000j
      4.7655941        4.564000           11.77            1.43         0.00000           12.15    9.864+0.000j
      4.7655941        4.576000           10.52            1.29         0.00000           11.38    2.178+0.000j
      4.7655941        4.588000            9.55            1.16         0.00000           10.66    1.301+0.000j
      4.7655941        4.600000            8.84            1.05         0.00025           10.03    9.326+0.000j
      4.7655941        4.612000            8.42            0.95         0.00037            9.51    8.943+0.000j
      4.7655941        4.624000            8.30            0.86         0.00047            9.00    9.838+0.000j
      4.7655941        4.636000            8.49            0.79         0.00056            8.60    9.708+0.000j
      4.7655941        4.648000            9.02            0.73         0.00065            8.27    9.501+0.000j
      4.7655941        4.660000            9.90            0.67         0.00074            8.02    9.950+0.000j
      4.7655941        4.672000           11.14            0.63         0.00083            7.86    9.988+0.000j
      4.7655941        4.684000           12.77            0.59         0.00092            7.79    9.988+0.000j
      4.7655941        4.696000           14.81            0.56         0.00101            7.82    9.993+0.000j
      4.7655941        4.708000           17.26            0.54         0.00110            7.93   10.000+0.000j
      4.7655941        4.720000           20.14            0.52         0.00119            8.15    9.997+0.000j
      4.7655941        4.732000           23.47            0.52         0.00129            8.47    8.714+0.000j
      4.7655941        4.744000           27.26            0.52         0.00139            8.83   10.000+0.000j
      4.7655941        4.756000           31.52            0.52         0.00149            9.31   10.000+0.000j
      4.7655941        4.768000           36.26            0.54         0.00159            9.85    9.998+0.000j
      4.7655941        4.780000           41.48            0.56         0.00170           10.46    9.957+0.000j
      4.7655941        4.792000           47.20            0.59         0.00181           11.12    9.998+0.000j
      4.7655941        4.804000           53.42            0.63         0.00192           11.83    9.998+0.000j
      4.7655941        4.816000           60.13            0.68         0.00204           12.58    9.998+0.000j
      4.7655941        4.828000           67.34            0.73         0.00215           13.35   10.000+0.000j
      4.7655941        4.840000           75.05            0.80         0.00228           14.15    9.995+0.000j
      4.7655941        4.852000           83.25            0.88         0.00240           14.93   10.000+0.000j
      4.7655941        4.864000           91.93            0.98         0.00253           15.70    9.994+0.000j
      4.7655941        4.876000          101.08            1.09         0.00266           16.47    9.999+0.000j
      4.7655941        4.888000          110.70            1.21         0.00279           17.20   10.000+0.000j
      4.7655941        4.900000          120.77            1.36         0.00293           17.90   10.000+0.000j
      4.7655941        4.912000          131.27            1.52         0.00307           18.54    9.995+0.000j
      4.7655941        4.924000          142.20            1.70         0.00321           19.15   10.000+0.000j
      4.7655941        4.936000          153.52            1.90         0.00335           19.69   10.000+0.000j
      4.7655941        4.948000          165.23            2.13         0.00350           20.19   10.000+0.000j
      4.7655941        4.960000          177.29            2.38         0.00364           20.61   10.000+0.000j
      4.7655941        4.972000          189.70            2.66         0.00379           20.97   10.000+0.000j
      4.7655941        4.984000          202.42            2.96         0.00394           21.36   10.000+0.000j
      4.7655941        4.996000          215.44            3.30         0.00410           21.51   10.000+0.000j
      4.7655941        5.008000          228.74            3.67         0.00425           21.68    9.999+0.000j
      4.7655941        5.020000          242.28            4.06         0.00441           21.80   10.000+0.000j
      4.7655941        5.032000          256.05            4.50         0.00457           21.86   10.000+0.000j
      4.7655941        5.044000          270.02            4.97         0.00472           21.86   10.000+0.000j
      4.7655941        5.056000          284.18            5.47         0.00488           21.80   10.000+0.000j
      4.7655941        5.068000          298.49            6.01         0.00504           21.70   10.000+0.000j
      4.7655941        5.080000          312.95            6.60         0.00520           21.56    9.999+0.000j
      4.7655941        5.092000          327.52            7.22         0.00536           21.41   10.000+0.000j
      4.7655941        5.104000          342.19            7.88         0.00553           21.19    9.999+0.000j
      4.7655941        5.116000          356.94            8.59         0.00568           20.99    9.999+0.000j
      4.7655941        5.128000          371.75            9.34         0.00585           20.69   10.000+0.000j
      4.7655941        5.140000          386.61           10.14         0.00601           20.40   10.000+0.000j
      4.7655941        5.152000          401.49           10.98         0.00617           20.09   10.000+0.000j
      4.7655941        5.164000          416.38           11.86         0.00633           19.77   10.000+0.000j
      4.7655941        5.176000          431.26           12.80         0.00650           19.43   10.000+0.000j
      4.7655941        5.188000          446.13           13.78         0.00666           19.09   10.000+0.000j
      4.7665842        4.000000          177.82           45.13         0.00000           33.45    2.220+0.000j
      4.7665842        4.012000          173.79           43.08         0.00000           33.49    9.872+0.000j
      4.7665842        4.024000          169.78           41.09         0.00000           33.53    1.234+0.000j
      4.7665842        4.036000          165.78           39.15         0.00000           33.55    9.996+0.000j
      4.7665842        4.048000          161.80           37.28         0.00000           33.56    2.354+0.000j
      4.7665842        4.060000          157.83           35.46         0.00000           33.58    5.221+0.000j
      4.7665842        4.072000          153.87           33.69         0.00000           33.58    1.264+0.000j
      4.7665842        4.084000          149.93           31.99             nan           33.58    1.123+0.000j
      4.7665842        4.096000          145.99           30.34         0.00000           33.56    1.076+0.000j
      4.7665842        4.108000          142.07           28.74         0.00000           33.52    9.997+0.000j
      4.7665842        4.120000          138.15           27.20         0.00000           33.46    5.759+0.000j
      4.7665842        4.132000          134.25           25.71         0.00000           33.41    2.064+0.000j
      4.7665842        4.144000          130.35           24.28         0.00000           33.32    1.109+0.000j
      4.7665842        4.156000          126.46           22.90         0.00000           33.24    1.503+0.000j
      4.7665842        4.168000          122.59           21.57         0.00000           33.14    2.734+0.000j
      4.7665842        4.180000          118.71           20.29         0.00000           33.00    1.271+0.000j
      4.7665842        4.192000          114.85           19.07         0.00000           32.85    2.162+0.000j
      4.7665842        4.204000          111.00           17.89         0.00000           32.67    1.843+0.000j
      4.7665842        4.216000          107.16           16.76         0.00000           32.48    1.005+0.000j
      4.7665842        4.228000          103.32           15.68         0.00000           32.26    4.369+0.000j
      4.7665842        4.240000           99.50           14.65         0.00000           31.99    8.355+0.000j
      4.7665842        4.252000           95.68           13.67         0.00000           31.73    3.194+0.000j
      4.7665842        4.264000           91.88           12.73         0.00000           31.43    1.387+0.000j
      4.7665842        4.276000           88.10           11.83         0.00000           31.09    2.344+0.000j
      4.7665842        4.288000           84.32           10.99             nan           30.72    2.010+0.000j
      4.7665842        4.300000           80.57           10.18         0.00000           30.31    3.607+0.000j
      4.7665842        4.312000           76.84            9.42         0.00000           29.88    1.034+0.000j
      4.7665842        4.324000           73.12            8.69         0.00000           29.40    9.975+0.000j
      4.7665842        4.336000           69.44            8.01         0.00000           28.89    9.569+0.000j
      4.7665842        4.348000           65.78            7.37             nan           28.36    2.641+0.000j
      4.7665842        4.360000           62.16            6.76             nan           27.77    2.561+0.000j
      4.7665842        4.372000           58.57            6.19         0.00000           27.14    3.418+0.000j
      4.7665842        4.384000           55.03            5.66         0.00000           26.49    1.045+0.000j
