             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7754950        4.420000           97.52            0.91         0.02516           41.24    1.674+0.000j
      4.7754950        4.432000           93.09            0.71         0.02533           40.55    2.456+0.000j
      4.7754950        4.444000           88.63            0.53         0.02551           39.70    3.235+0.000j
      4.7754950        4.456000           84.14            0.38         0.02571           38.75    1.049+0.000j
      4.7754950        4.468000           79.64            0.26         0.02595           37.72    1.006+0.000j
      4.7754950        4.480000           75.12            0.17         0.02622           36.53    1.087+0.000j
      4.7754950        4.492000           70.60            0.09         0.02651           35.24    1.234+0.000j
      4.7754950        4.504000           66.08            0.04         0.02684           33.82    8.574+0.000j
      4.7754950        4.516000           61.58            0.01         0.02719           32.28    1.537+0.000j
      4.7754950        4.528000           57.10            0.00         0.02758           30.63    4.718+0.000j
      4.7754950        4.540000           52.65            0.01         0.02800           28.87    2.584+0.000j
      4.7754950        4.552000           48.26            0.03         0.02844           27.03    2.151+0.000j
      4.7754950        4.564000           43.94            0.06         0.02892           25.09    5.993+0.000j
      4.7754950        4.576000           39.70            0.11         0.02943           23.07    1.019+0.000j
      4.7754950        4.588000           35.57            0.17         0.02998           20.99    1.269+0.000j
      4.7754950        4.600000           31.56            0.23         0.03055           18.87    3.652+0.000j
      4.7754950        4.612000           27.70            0.31         0.03114           16.72    5.077+0.000j
      4.7754950        4.624000           24.01            0.39         0.03178           14.56    1.769+0.000j
      4.7754950        4.636000           20.52            0.47         0.03243           12.45    5.631+0.000j
      4.7754950        4.648000           17.25            0.55         0.03311           10.37    3.958+0.000j
      4.7754950        4.660000           14.25            0.63         0.03382            8.39    4.384+0.000j
      4.7754950        4.672000           11.53            0.71         0.03454            6.55    1.093+0.000j
      4.7754950        4.684000            9.14            0.78         0.03529            4.86    3.979+0.000j
      4.7754950        4.696000            7.10            0.85         0.03606            3.37    2.613+0.000j
      4.7754950        4.708000            5.47            0.91         0.03684            2.12    1.778+0.000j
      4.7754950        4.720000            4.27            0.97         0.03763            1.15    2.699+0.000j
      4.7754950        4.732000            3.54            1.01         0.03843            0.49    2.948+0.000j
      4.7754950        4.744000            3.34            1.04         0.03925            0.19    2.901+0.000j
      4.7754950        4.756000            3.69            1.06         0.04006            0.26    1.214+0.000j
      4.7754950        4.768000            4.64            1.08         0.04087            0.75    5.876+0.000j
      4.7754950        4.780000            6.24            1.07         0.04169            1.66    4.064+0.000j
      4.7754950        4.792000            8.52            1.06         0.04250            3.03    7.754+0.000j
      4.7754950        4.804000           11.52            1.03         0.04331            4.85    1.003+0.000j
      4.7754950        4.816000           15.29            0.99         0.04410            7.14    1.744+0.000j
      4.7754950        4.828000           19.87            0.94         0.04489            9.88    5.884+0.000j
      4.7754950        4.840000           25.28            0.88         0.04565           13.07    4.000+0.000j
      4.7754950        4.852000           31.56            0.81         0.04640           16.67    1.001+0.000j
      4.7754950        4.864000           38.74            0.73         0.04714           20.66   10.000+0.000j
      4.7754950        4.876000           46.84            0.64         0.04784           24.99    2.563+0.000j
      4.7754950        4.888000           55.89            0.55         0.04852           29.62    3.252+0.000j
      4.7754950        4.900000           65.91            0.45         0.04917           34.51    1.800+0.000j
      4.7754950        4.912000           76.90            0.36         0.04981           39.54    4.170+0.000j
      4.7754950        4.924000           88.87            0.27         0.05040           44.72    1.007+0.000j
      4.7754950        4.936000          101.83            0.19         0.05097           49.98    4.484+0.000j
      4.7754950        4.948000          115.77            0.12         0.05150           55.23    9.998+0.000j
      4.7754950        4.960000          130.68            0.06         0.05200           60.38    9.438+0.000j
      4.7754950        4.972000          146.55            0.02         0.05247           65.45    1.675+0.000j
      4.7754950        4.984000          163.37            0.00         0.05290           70.35    1.039+0.000j
      4.7754950        4.996000          181.10            0.01         0.05330           74.99    9.719+0.000j
      4.7754950        5.008000          199.72            0.04         0.05366           79.36    1.123+0.000j
      4.7754950        5.020000          219.20            0.09         0.05399           83.42   10.000+0.000j
      4.7754950        5.032000          239.51            0.18         0.05429           87.19    6.412+0.000j
      4.7754950        5.044000          260.59            0.31         0.05457           90.59    1.266+0.000j
      4.7754950        5.056000          282.43            0.47         0.05481           93.63    3.106+0.000j
      4.7754950        5.068000          304.96            0.67         0.05503           96.34    4.311+0.000j
      4.7754950        5.080000          328.16            0.91         0.05521           98.66    1.076+0.000j
      4.7754950        5.092000          351.96            1.20         0.05538          100.64    1.527+0.000j
      4.7754950        5.104000          376.33            1.54         0.05552          102.24    1.926+0.000j
      4.7754950        5.116000          401.23            1.92         0.05564          103.58    5.986+0.000j
      4.7754950        5.128000          426.60            2.36         0.05575          104.46    1.167+0.000j
      4.7754950        5.140000          452.39            2.84         0.05583          105.20    4.906+0.000j
      4.7754950        5.152000          478.57            3.39         0.05590          105.59    1.101+0.000j
      4.7754950        5.164000          505.09            3.98         0.05593          105.71    1.442+0.000j
      4.7754950        5.176000          531.90            4.64         0.05597          105.60    2.174+0.000j
      4.7754950        5.188000          558.96            5.35         0.05598          105.24    9.961+0.000j
      4.7764851        4.000000          242.81           36.24         0.02676           34.95    7.997+0.000j
      4.7764851        4.012000          239.08           34.26         0.02663           35.46    4.254+0.000j
      4.7764851        4.024000          235.35           32.33         0.02652           35.93    9.999+0.000j
      4.7764851        4.036000          231.64           30.48         0.02639           36.47    1.270+0.000j
      4.7764851        4.048000          227.94           28.68         0.02627           36.98    4.414+0.000j
      4.7764851        4.060000          224.24           26.95         0.02615           37.51    1.206+0.000j
      4.7764851        4.072000          220.55           25.28         0.02603           38.05    4.158+0.000j
      4.7764851        4.084000          216.87           23.67         0.02590           38.60    2.995+0.000j
      4.7764851        4.096000          213.18           22.12         0.02577           39.15    8.212+0.000j
      4.7764851        4.108000          209.50           20.63         0.02565           39.69    1.059+0.000j
      4.7764851        4.120000          205.81           19.21         0.02553           40.25    1.182+0.000j
      4.7764851        4.132000          202.12           17.84         0.02540           40.79    1.747+0.000j
      4.7764851        4.144000          198.42           16.53         0.02525           41.36    1.182+0.000j
      4.7764851        4.156000          194.71           15.28         0.02514           41.90    1.000+0.000j
      4.7764851        4.168000          190.99           14.09         0.02500           42.47    6.470+0.000j
      4.7764851        4.180000          187.25           12.95         0.02489           42.98    7.044+0.000j
      4.7764851        4.192000          183.50           11.87         0.02476           43.52    2.384+0.000j
      4.7764851        4.204000          179.73           10.85         0.02464           44.07    2.551+0.000j
      4.7764851        4.216000          175.93            9.88         0.02451           44.60    9.972+0.000j
      4.7764851        4.228000          172.11            8.96         0.02441           45.05    1.732+0.000j
      4.7764851        4.240000          168.27            8.10         0.02431           45.52    2.253+0.000j
      4.7764851        4.252000          164.39            7.28         0.02421           45.96    6.835+0.000j
      4.7764851        4.264000          160.49            6.52         0.02411           46.35    1.592+0.000j
      4.7764851        4.276000          156.55            5.81         0.02402           46.71    8.573+0.000j
      4.7764851        4.288000          152.57            5.15         0.02394           47.07    2.983+0.000j
      4.7764851        4.300000          148.56            4.53         0.02387           47.36    9.618+0.000j
      4.7764851        4.312000          144.50            3.96         0.02382           47.60    5.835+0.000j
      4.7764851        4.324000          140.41            3.44         0.02377           47.77    2.935+0.000j
      4.7764851        4.336000          136.27            2.96         0.02374           47.85    4.032+0.000j
      4.7764851        4.348000          132.08            2.52         0.02372           47.94    3.248+0.000j
      4.7764851        4.360000          127.85            2.12         0.02372           47.92    4.270+0.000j
      4.7764851        4.372000          123.58            1.76         0.02374           47.82    2.864+0.000j
      4.7764851        4.384000          119.26            1.44         0.02378           47.62    2.560+0.000j
      4.7764851        4.396000          114.89            1.16         0.02384           47.32    3.915+0.000j
      4.7764851        4.408000          110.47            0.91         0.02392           46.92    1.617+0.000j
      4.7764851        4.420000          106.01            0.70         0.02402           46.42    2.739+0.000j
      4.7764851        4.432000          101.51            0.52         0.02415           45.80    1.769+0.000j
      4.7764851        4.444000           96.97            0.37         0.02432           45.06    1.953+0.000j
      4.7764851        4.456000           92.39            0.25         0.02451           44.18    5.260+0.000j
      4.7764851        4.468000           87.79            0.15         0.02472           43.18    1.613+0.000j
      4.7764851        4.480000           83.15            0.08         0.02497           42.05    1.155+0.000j
      4.7764851        4.492000           78.50            0.03         0.02526           40.77    1.980+0.000j
      4.7764851        4.504000           73.83            0.01         0.02558           39.33    1.100+0.000j
      4.7764851        4.516000           69.16            0.00         0.02592           37.78    1.220+0.000j
      4.7764851        4.528000           64.50            0.01         0.02630           36.11    9.972+0.000j
      4.7764851        4.540000           59.85            0.05         0.02671           34.30    1.378+0.000j
      4.7764851        4.552000           55.25            0.09         0.02716           32.37    1.439+0.000j
      4.7764851        4.564000           50.69            0.15         0.02764           30.34    8.277+0.000j
      4.7764851        4.576000           46.20            0.23         0.02816           28.14    1.400+0.000j
      4.7764851        4.588000           41.79            0.31         0.02871           25.90    6.948+0.000j
      4.7764851        4.600000           37.48            0.40         0.02930           23.55    2.158+0.000j
      4.7764851        4.612000           33.31            0.50         0.02992           21.16    1.510+0.000j
      4.7764851        4.624000           29.28            0.60         0.03057           18.75    1.004+0.000j
      4.7764851        4.636000           25.43            0.70         0.03125           16.33    1.071+0.000j
      4.7764851        4.648000           21.79            0.80         0.03196           13.94    1.204+0.000j
      4.7764851        4.660000           18.38            0.90         0.03269           11.61    1.000+0.000j
      4.7764851        4.672000           15.25            1.00         0.03345            9.40    2.723+0.000j
      4.7764851        4.684000           12.42            1.09         0.03422            7.32    9.997+0.000j
      4.7764851        4.696000            9.93            1.17         0.03503            5.43    1.959+0.000j
      4.7764851        4.708000            7.82            1.25         0.03584            3.75    1.370+0.000j
      4.7764851        4.720000            6.13            1.32         0.03667            2.36    1.459+0.000j
      4.7764851        4.732000            4.91            1.37         0.03751            1.27    1.001+0.000j
      4.7764851        4.744000            4.19            1.41         0.03836            0.53    1.178+0.000j
      4.7764851        4.756000            4.02            1.44         0.03922            0.19    3.474+0.000j
      4.7764851        4.768000            4.44            1.46         0.04008            0.27    1.473+0.000j
      4.7764851        4.780000            5.50            1.46         0.04094            0.81    3.169+0.000j
      4.7764851        4.792000            7.24            1.44         0.04180            1.82    1.150+0.000j
      4.7764851        4.804000            9.70            1.41         0.04264            3.32    2.683+0.000j
      4.7764851        4.816000           12.93            1.37         0.04348            5.34    1.673+0.000j
      4.7764851        4.828000           16.97            1.31         0.04431            7.84    7.409+0.000j
      4.7764851        4.840000           21.86            1.23         0.04511           10.80    9.905+0.000j
      4.7764851        4.852000           27.63            1.15         0.04592           14.29    5.716+0.000j
      4.7764851        4.864000           34.31            1.05         0.04670           18.20    2.713+0.000j
      4.7764851        4.876000           41.94            0.95         0.04743           22.47    5.383+0.000j
      4.7764851        4.888000           50.53            0.84         0.04815           27.09    1.001+0.000j
      4.7764851        4.900000           60.11            0.72         0.04884           32.01    1.098+0.000j
      4.7764851        4.912000           70.69            0.60         0.04951           37.15    1.932+0.000j
      4.7764851        4.924000           82.28            0.48         0.05013           42.46    1.007+0.000j
      4.7764851        4.936000           94.88            0.37         0.05073           47.89    1.210+0.000j
      4.7764851        4.948000          108.50            0.27         0.05129           53.31    1.059+0.000j
      4.7764851        4.960000          123.12            0.17         0.05182           58.69    2.057+0.000j
      4.7764851        4.972000          138.73            0.10         0.05232           63.97    6.727+0.000j
      4.7764851        4.984000          155.32            0.04         0.05278           69.16    5.180+0.000j
      4.7764851        4.996000          172.86            0.01         0.05320           73.98    3.542+0.000j
      4.7764851        5.008000          191.32            0.00         0.05359           78.63    1.000+0.000j
      4.7764851        5.020000          210.68            0.02         0.05393           82.89    1.081+0.000j
      4.7764851        5.032000          230.89            0.08         0.05425           86.84    4.816+0.000j
      4.7764851        5.044000          251.91            0.17         0.05454           90.46    7.609+0.000j
      4.7764851        5.056000          273.70            0.29         0.05480           93.67    1.193+0.000j
      4.7764851        5.068000          296.23            0.46         0.05502           96.52    1.243+0.000j
      4.7764851        5.080000          319.44            0.67         0.05522           99.00    1.001+0.000j
      4.7764851        5.092000          343.28            0.92         0.05539          101.15    1.286+0.000j
      4.7764851        5.104000          367.71            1.23         0.05554          102.85    6.497+0.000j
      4.7764851        5.116000          392.69            1.58         0.05567          104.25    1.226+0.000j
      4.7764851        5.128000          418.15            1.98         0.05577          105.18    4.020+0.000j
      4.7764851        5.140000          444.06            2.44         0.05585          105.97    2.937+0.000j
      4.7764851        5.152000          470.37            2.95         0.05592          106.42    3.380+0.000j
      4.7764851        5.164000          497.03            3.52         0.05597          106.57    1.039+0.000j
      4.7764851        5.176000          523.99            4.15         0.05601          106.48    7.505+0.000j
      4.7764851        5.188000          551.22            4.83         0.05602          106.14    1.041+0.000j
      4.7774752        4.000000          250.58           35.45         0.02636           36.70    2.073+0.000j
      4.7774752        4.012000          246.90           33.47         0.02623           37.25    5.477+0.000j
      4.7774752        4.024000          243.23           31.56         0.02610           37.82    1.002+0.000j
      4.7774752        4.036000          239.57           29.71         0.02597           38.40    4.449+0.000j
      4.7774752        4.048000          235.92           27.92         0.02583           39.00    9.972+0.000j
      4.7774752        4.060000          232.28           26.20         0.02569           39.61    2.215+0.000j
      4.7774752        4.072000          228.65           24.54         0.02554           40.22    9.997+0.000j
      4.7774752        4.084000          225.02           22.94         0.02541           40.84    2.373+0.000j
      4.7774752        4.096000          221.40           21.40         0.02526           41.48    1.150+0.000j
      4.7774752        4.108000          217.77           19.93         0.02511           42.11    1.326+0.000j
      4.7774752        4.120000          214.14           18.51         0.02497           42.74   10.000+0.000j
      4.7774752        4.132000          210.50           17.16         0.02482           43.40    2.521+0.000j
      4.7774752        4.144000          206.86           15.87         0.02467           44.05    8.521+0.000j
      4.7774752        4.156000          203.21           14.63         0.02453           44.70    4.171+0.000j
      4.7774752        4.168000          199.54           13.45         0.02438           45.35    3.632+0.000j
      4.7774752        4.180000          195.86           12.33         0.02423           46.00    3.132+0.000j
      4.7774752        4.192000          192.16           11.27         0.02408           46.65    3.918+0.000j
      4.7774752        4.204000          188.44           10.26         0.02393           47.29    3.182+0.000j
      4.7774752        4.216000          184.70            9.31         0.02379           47.91    1.002+0.000j
      4.7774752        4.228000          180.93            8.41         0.02366           48.51    1.129+0.000j
      4.7774752        4.240000          177.13            7.57         0.02352           49.12    4.423+0.000j
      4.7774752        4.252000          173.30            6.77         0.02339           49.68    2.391+0.000j
      4.7774752        4.264000          169.43            6.03         0.02327           50.21    3.148+0.000j
      4.7774752        4.276000          165.53            5.34         0.02315           50.71    3.893+0.000j
      4.7774752        4.288000          161.59            4.70         0.02304           51.20    1.056+0.000j
      4.7774752        4.300000          157.60            4.11         0.02294           51.63    9.999+0.000j
      4.7774752        4.312000          153.57            3.56         0.02285           52.01    4.113+0.000j
      4.7774752        4.324000          149.50            3.06         0.02277           52.34    4.740+0.000j
      4.7774752        4.336000          145.37            2.60         0.02270           52.60    3.602+0.000j
      4.7774752        4.348000          141.19            2.18         0.02265           52.80    1.001+0.000j
      4.7774752        4.360000          136.97            1.81         0.02261           52.91    2.083+0.000j
      4.7774752        4.372000          132.68            1.48         0.02262           52.94    5.412+0.000j
      4.7774752        4.384000          128.35            1.18         0.02260           52.94    7.133+0.000j
      4.7774752        4.396000          123.95            0.93         0.02264           52.73    9.928+0.000j
      4.7774752        4.408000          119.51            0.70         0.02270           52.47    2.102+0.000j
      4.7774752        4.420000          115.00            0.52         0.02279           52.07    4.576+0.000j
      4.7774752        4.432000          110.45            0.36         0.02289           51.56    2.777+0.000j
      4.7774752        4.444000          105.84            0.23         0.02302           50.92    1.003+0.000j
      4.7774752        4.456000          101.18            0.14         0.02318           50.14    6.134+0.000j
      4.7774752        4.468000           96.48            0.07         0.02339           49.21    1.487+0.000j
      4.7774752        4.480000           91.74            0.02         0.02361           48.13    6.930+0.000j
      4.7774752        4.492000           86.96            0.00         0.02389           46.91    3.523+0.000j
      4.7774752        4.504000           82.16            0.00         0.02419           45.52    2.164+0.000j
      4.7774752        4.516000           77.34            0.03         0.02453           43.99    1.002+0.000j
      4.7774752        4.528000           72.50            0.07         0.02489           42.32    1.869+0.000j
      4.7774752        4.540000           67.68            0.13         0.02530           40.44    1.463+0.000j
      4.7774752        4.552000           62.86            0.20         0.02576           38.45    1.041+0.000j
      4.7774752        4.564000           58.08            0.29         0.02624           36.29    9.914+0.000j
      4.7774752        4.576000           53.34            0.39         0.02678           33.99    5.571+0.000j
      4.7774752        4.588000           48.66            0.50         0.02734           31.56    2.518+0.000j
      4.7774752        4.600000           44.07            0.62         0.02794           29.03    1.810+0.000j
      4.7774752        4.612000           39.58            0.74         0.02858           26.41    1.211+0.000j
      4.7774752        4.624000           35.22            0.86         0.02925           23.72    1.651+0.000j
      4.7774752        4.636000           31.01            0.98         0.02996           21.00    1.000+0.000j
      4.7774752        4.648000           26.99            1.11         0.03069           18.28    6.317+0.000j
      4.7774752        4.660000           23.19            1.23         0.03146           15.60    1.310+0.000j
      4.7774752        4.672000           19.63            1.34         0.03225           12.98    2.302+0.000j
      4.7774752        4.684000           16.36            1.45         0.03306           10.48    1.491+0.000j
      4.7774752        4.696000           13.41            1.55         0.03391            8.15    6.279+0.000j
      4.7774752        4.708000           10.82            1.64         0.03476            6.03    1.471+0.000j
      4.7774752        4.720000            8.64            1.72         0.03563            4.16    1.093+0.000j
      4.7774752        4.732000            6.90            1.79         0.03651            2.59    1.854+0.000j
      4.7774752        4.744000            5.65            1.84         0.03741            1.38    1.452+0.000j
      4.7774752        4.756000            4.94            1.88         0.03831            0.57    1.366+0.000j
      4.7774752        4.768000            4.81            1.90         0.03921            0.19    1.290+0.000j
      4.7774752        4.780000            5.31            1.90         0.04012            0.29    1.001+0.000j
      4.7774752        4.792000            6.49            1.88         0.04102            0.89    1.231+0.000j
      4.7774752        4.804000            8.39            1.85         0.04192            2.02    7.643+0.000j
      4.7774752        4.816000           11.07            1.80         0.04281            3.69    9.160+0.000j
      4.7774752        4.828000           14.55            1.74         0.04368            5.90    1.376+0.000j
      4.7774752        4.840000           18.88            1.66         0.04454            8.65    5.196+0.000j
      4.7774752        4.852000           24.11            1.56         0.04538           11.92    1.226+0.000j
      4.7774752        4.864000           30.27            1.45         0.04619           15.68    8.434+0.000j
      4.7774752        4.876000           37.39            1.32         0.04699           19.90    2.892+0.000j
      4.7774752        4.888000           45.50            1.19         0.04775           24.47    1.000+0.000j
      4.7774752        4.900000           54.61            1.05         0.04848           29.44    2.224+0.000j
      4.7774752        4.912000           64.75            0.90         0.04919           34.67    1.278+0.000j
      4.7774752        4.924000           75.93            0.76         0.04985           40.09    1.915+0.000j
      4.7774752        4.936000           88.16            0.61         0.05048           45.64    7.842+0.000j
      4.7774752        4.948000          101.43            0.47         0.05108           51.27    2.728+0.000j
      4.7774752        4.960000          115.73            0.34         0.05163           56.83    1.188+0.000j
      4.7774752        4.972000          131.07            0.23         0.05216           62.36    1.753+0.000j
      4.7774752        4.984000          147.41            0.14         0.05264           67.71    1.001+0.000j
      4.7774752        4.996000          164.74            0.06         0.05308           72.85    8.685+0.000j
      4.7774752        5.008000          183.02            0.02         0.05349           77.72    1.146+0.000j
      4.7774752        5.020000          202.24            0.00         0.05387           82.31    1.495+0.000j
      4.7774752        5.032000          222.34            0.02         0.05421           86.49    6.594+0.000j
      4.7774752        5.044000          243.28            0.07         0.05451           90.29    1.008+0.000j
      4.7774752        5.056000          265.03            0.16         0.05479           93.74    1.211+0.000j
      4.7774752        5.068000          287.54            0.29         0.05501           96.72    1.042+0.000j
      4.7774752        5.080000          310.76            0.46         0.05522           99.31    1.622+0.000j
      4.7774752        5.092000          334.63            0.68         0.05541          101.57    1.001+0.000j
      4.7774752        5.104000          359.12            0.95         0.05556          103.41    4.012+0.000j
      4.7774752        5.116000          384.17            1.27         0.05569          104.90    3.027+0.000j
      4.7774752        5.128000          429.40            2.24         0.00001           58.57    1.084+0.000j
      4.7774752        5.140000          435.75            2.06         0.05589          106.81    3.938+0.000j
      4.7774752        5.152000          462.18            2.55         0.05596          107.27    2.180+0.000j
      4.7774752        5.164000          488.98            3.08         0.05601          107.46    4.588+0.000j
      4.7774752        5.176000          516.10            3.68         0.05605          107.39    3.429+0.000j
      4.7774752        5.188000          543.48            4.34         0.05606          107.05    2.105+0.000j
      4.7784653        4.000000          258.53           34.67         0.02596           38.50    4.399+0.000j
      4.7784653        4.012000          254.91           32.70         0.02581           39.12    1.001+0.000j
      4.7784653        4.024000          251.30           30.79         0.02568           39.75    9.981+0.000j
      4.7784653        4.036000          247.70           28.95         0.02553           40.40    2.239+0.000j
      4.7784653        4.048000          244.11           27.17         0.02538           41.07    1.056+0.000j
      4.7784653        4.060000          240.54           25.46         0.02522           41.75    1.592+0.000j
      4.7784653        4.072000          236.97           23.81         0.02506           42.43    9.974+0.000j
      4.7784653        4.084000          233.40           22.22         0.02489           43.12    5.382+0.000j
      4.7784653        4.096000          229.84           20.70         0.02473           43.87    1.279+0.000j
      4.7784653        4.108000          226.27           19.24         0.02457           44.59    1.953+0.000j
      4.7784653        4.120000          222.71           17.84         0.02440           45.33    9.175+0.000j
      4.7784653        4.132000          219.14           16.50         0.02425           46.03    2.995+0.000j
      4.7784653        4.144000          215.56           15.22         0.02406           46.85    9.728+0.000j
      4.7784653        4.156000          211.97           14.00         0.02388           47.58    5.717+0.000j
      4.7784653        4.168000          208.37           12.83         0.02372           48.36    1.357+0.000j
      4.7784653        4.180000          204.75           11.73         0.02354           49.14    4.010+0.000j
      4.7784653        4.192000          201.11           10.69         0.02337           49.92    1.723+0.000j
      4.7784653        4.204000          197.45            9.70         0.02320           50.69    7.289+0.000j
      4.7784653        4.216000          193.77            8.76         0.02302           51.42    1.076+0.000j
      4.7784653        4.228000          190.06            7.88         0.02286           52.17    1.902+0.000j
      4.7784653        4.240000          186.31            7.06         0.02269           52.91    6.470+0.000j
      4.7784653        4.252000          182.54            6.28         0.02253           53.62    1.222+0.000j
      4.7784653        4.264000          178.72            5.56         0.02238           54.29    1.983+0.000j
      4.7784653        4.276000          174.87            4.89         0.02222           54.96    1.065+0.000j
      4.7784653        4.288000          170.97            4.27         0.02207           55.60    1.436+0.000j
      4.7784653        4.300000          167.03            3.70         0.02194           56.19    1.462+0.000j
      4.7784653        4.312000          163.03            3.18         0.02182           56.73    8.351+0.000j
      4.7784653        4.324000          158.99            2.70         0.02171           57.20    1.804+0.000j
      4.7784653        4.336000          154.89            2.26         0.02160           57.64    6.167+0.000j
      4.7784653        4.348000          150.73            1.87         0.02152           57.98    2.299+0.000j
      4.7784653        4.360000          146.52            1.53         0.02145           58.29    1.810+0.000j
      4.7784653        4.372000          142.24            1.22         0.02139           58.48    1.905+0.000j
      4.7784653        4.384000          137.90            0.95         0.02136           58.59    3.203+0.000j
      4.7784653        4.396000          133.50            0.72         0.02137           58.57    7.064+0.000j
      4.7784653        4.408000          129.03            0.52         0.02137           58.49    2.858+0.000j
      4.7784653        4.420000          124.50            0.36         0.02142           58.24    1.000+0.000j
      4.7784653        4.432000          119.90            0.23         0.02148           57.90    2.217+0.000j
      4.7784653        4.444000          115.24            0.13         0.02160           57.37    1.329+0.000j
      4.7784653        4.456000          110.52            0.06         0.02173           56.72    1.002+0.000j
      4.7784653        4.468000          105.74            0.02         0.02193           55.86    1.006+0.000j
      4.7784653        4.480000          100.90            0.00         0.02213           54.90    1.000+0.000j
      4.7784653        4.492000           96.02            0.01         0.02237           53.76    1.501+0.000j
      4.7784653        4.504000           91.09            0.04         0.02265           52.45    1.515+0.000j
      4.7784653        4.516000           86.13            0.09         0.02298           50.95    1.196+0.000j
      4.7784653        4.528000           81.14            0.16         0.02335           49.27    5.405+0.000j
      4.7784653        4.540000           76.14            0.25         0.02376           47.39    3.445+0.000j
      4.7784653        4.552000           71.13            0.35         0.02420           45.36    1.379+0.000j
      4.7784653        4.564000           66.12            0.47         0.02471           43.09    1.114+0.000j
      4.7784653        4.576000           61.14            0.60         0.02524           40.68    1.024+0.000j
      4.7784653        4.588000           56.21            0.73         0.02582           38.11    1.051+0.000j
      4.7784653        4.600000           51.33            0.87         0.02644           35.38    4.819+0.000j
      4.7784653        4.612000           46.53            1.02         0.02710           32.52    1.248+0.000j
      4.7784653        4.624000           41.85            1.17         0.02779           29.61    4.918+0.000j
      4.7784653        4.636000           37.29            1.32         0.02853           26.56    9.186+0.000j
      4.7784653        4.648000           32.89            1.46         0.02930           23.50    4.849+0.000j
      4.7784653        4.660000           28.69            1.60         0.03009           20.46    4.551+0.000j
      4.7784653        4.672000           24.71            1.74         0.03093           17.41    1.005+0.000j
      4.7784653        4.684000           20.99            1.87         0.03178           14.47    1.222+0.000j
      4.7784653        4.696000           17.58            1.99         0.03266           11.66    1.120+0.000j
      4.7784653        4.708000           14.50            2.09         0.03356            9.04    1.966+0.000j
      4.7784653        4.720000           11.81            2.18         0.03448            6.66    1.120+0.000j
      4.7784653        4.732000            9.55            2.26         0.03541            4.57    1.001+0.000j
      4.7784653        4.744000            7.76            2.33         0.03636            2.83    1.001+0.000j
      4.7784653        4.756000            6.49            2.37         0.03731            1.48    1.652+0.000j
      4.7784653        4.768000            5.80            2.40         0.03827            0.59    1.065+0.000j
      4.7784653        4.780000            5.72            2.40         0.03923            0.19    1.726+0.000j
      4.7784653        4.792000            6.32            2.39         0.04018            0.32    3.214+0.000j
      4.7784653        4.804000            7.63            2.36         0.04113            1.00    3.209+0.000j
      4.7784653        4.816000            9.72            2.31         0.04207            2.27    1.254+0.000j
      4.7784653        4.828000           12.62            2.23         0.04300            4.13    2.945+0.000j
      4.7784653        4.840000           16.38            2.14         0.04391            6.58    2.922+0.000j
      4.7784653        4.852000           21.04            2.03         0.04480            9.61    1.021+0.000j
      4.7784653        4.864000           26.64            1.91         0.04566           13.18    6.847+0.000j
      4.7784653        4.876000           33.22            1.76         0.04650           17.27    1.000+0.000j
      4.7784653        4.888000           40.81            1.61         0.04731           21.82    1.086+0.000j
      4.7784653        4.900000           49.44            1.44         0.04809           26.76    1.086+0.000j
      4.7784653        4.912000           59.11            1.27         0.04883           32.03    8.219+0.000j
      4.7784653        4.924000           69.86            1.09         0.04954           37.56    6.134+0.000j
      4.7784653        4.936000           81.68            0.92         0.05020           43.25    1.076+0.000j
      4.7784653        4.948000           94.57            0.74         0.05084           49.05    2.974+0.000j
      4.7784653        4.960000          108.54            0.58         0.05144           54.92    3.459+0.000j
      4.7784653        4.972000          123.57            0.43         0.05198           60.63    3.983+0.000j
      4.7784653        4.984000          139.65            0.29         0.05249           66.24    8.470+0.000j
      4.7784653        4.996000          156.75            0.17         0.05297           71.59    7.571+0.000j
      4.7784653        5.008000          174.84            0.08         0.05340           76.74    1.223+0.000j
      4.7784653        5.020000          193.89            0.03         0.05379           81.59    1.646+0.000j
      4.7784653        5.032000          213.87            0.00         0.05415           86.04    2.475+0.000j
      4.7784653        5.044000          234.73            0.01         0.05447           90.06    8.705+0.000j
      4.7784653        5.056000          256.42            0.06         0.05475           93.65    1.055+0.000j
      4.7784653        5.068000          278.90            0.15         0.05500           96.87    1.860+0.000j
      4.7784653        5.080000          302.11            0.29         0.05523           99.68    1.556+0.000j
      4.7784653        5.092000          326.02            0.47         0.05541          102.02    1.000+0.000j
      4.7784653        5.104000          350.55            0.70         0.05558          103.99    8.401+0.000j
      4.7784653        5.116000          375.67            0.99         0.05572          105.56    3.372+0.000j
      4.7784653        5.128000          401.32            1.32         0.05583          106.75    2.187+0.000j
      4.7784653        5.140000          427.45            1.72         0.05592          107.62    1.034+0.000j
      4.7784653        5.152000          454.01            2.17         0.05599          108.13    1.250+0.000j
      4.7784653        5.164000          480.95            2.67         0.05605          108.36    1.072+0.000j
      4.7784653        5.176000          508.21            3.24         0.05607          108.24    2.857+0.000j
      4.7784653        5.188000          535.76            3.87         0.05610          107.93    1.037+0.000j
      4.7794554        4.000000          266.67           33.90         0.02555           40.34    7.661+0.000j
      4.7794554        4.012000          263.11           31.94         0.02540           41.03    1.214+0.000j
