             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
     93.4676238        6.086000          190.73            1.18         0.00649           14.40           1.326           0.000           0.000          13.256           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.782           0.000           0.000
     93.4676238        6.092000          196.49            1.00         0.00649           14.38           3.010           0.000           0.000          14.026           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.780           0.000           0.000
     93.4676238        6.098000          202.39            0.78         0.00649           14.41           3.824           0.000           0.000          14.837           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.780           0.000           0.000
     93.4676238        6.104000          208.43            0.63         0.00649           14.41           3.147           0.000           0.000          15.672           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.777           0.000           0.000
     93.4676238        6.110000          214.62            0.46         0.00648           14.37           1.832           0.000           0.000          16.545           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.775           0.000           0.000
     93.4676238        6.116000          220.95            0.34         0.00649           14.31           5.250           0.000           0.000          17.446           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.772           0.000           0.000
     93.4676238        6.122000          227.42            0.22         0.00649           14.32           1.146           0.000           0.000          18.383           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.769           0.000           0.000
     93.4676238        6.128000          234.06            0.14         0.00646           14.24           4.919           0.000           0.000          19.349           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.765           0.000           0.000
     93.4676238        6.134000          240.85            0.07         0.00649           14.14           1.292           0.000           0.000          20.348           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.760           0.000           0.000
     93.4676238        6.140000          247.80            0.03         0.00647           14.10           4.370           0.000           0.000          21.379           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.754           0.000           0.000
     93.4676238        6.146000          254.91            0.00         0.00649           13.98           2.459           0.000           0.000          22.443           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.748           0.000           0.000
     93.4676238        6.152000          262.20            0.00         0.00649           13.89           9.920           0.000           0.000          23.533           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.740           0.000           0.000
     93.4676238        6.158000          269.65            0.02         0.00649           13.78           9.195           0.000           0.000          24.665           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.733           0.000           0.000
     93.4676238        6.164000          277.28            0.05         0.00649           13.66           1.051           0.000           0.000          25.822           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.725           0.000           0.000
     93.4676238        6.170000          285.10            0.09         0.00648           13.55           4.490           0.000           0.000          27.008           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.716           0.000           0.000
     93.4676238        6.176000          293.10            0.15         0.00649           13.40           2.306           0.000           0.000          28.222           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.706           0.000           0.000
     93.4676238        6.182000          301.29            0.21         0.00649           13.24           7.834           0.000           0.000          29.462           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.695           0.000           0.000
     93.4676238        6.188000          309.68            0.28         0.00649           13.07           1.254           0.000           0.000          30.727           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.683           0.000           0.000
     93.4676238        6.194000          318.27            0.34         0.00648           12.96           7.496           0.000           0.000          32.014           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.670           0.000           0.000
     93.4686139        5.600000          137.51            0.20         0.00647            7.41           1.445           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.980           0.000           0.000
     93.4686139        5.606000          133.29            0.26         0.00648            7.43           3.113           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.968           0.000           0.000
     93.4686139        5.612000          129.17            0.33         0.00648            7.47           1.083           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.956           0.000           0.000
     93.4686139        5.618000          125.16            0.41         0.00648            7.50           2.233           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.944           0.000           0.000
     93.4686139        5.624000          121.26            0.49         0.00648            7.55           9.838           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.932           0.000           0.000
     93.4686139        5.630000          117.47            0.59         0.00648            7.58           2.130           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.919           0.000           0.000
     93.4686139        5.636000          113.78            0.68         0.00648            7.64           1.004           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.909           0.000           0.000
     93.4686139        5.642000          110.21            0.79         0.00648            7.72           6.323           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.897           0.000           0.000
     93.4686139        5.648000          106.74            0.89         0.00648            7.74           3.678           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.888           0.000           0.000
     93.4686139        5.654000          103.39            1.00         0.00648            7.80           2.802           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.878           0.000           0.000
     93.4686139        5.660000          100.14            1.12         0.00648            7.85           7.593           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.867           0.000           0.000
     93.4686139        5.666000           97.02            1.24         0.00648            7.91           4.590           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.859           0.000           0.000
     93.4686139        5.672000           94.00            1.39         0.00648            7.98           9.865           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.847           0.000           0.000
     93.4686139        5.678000           91.10            1.52         0.00648            8.04           5.089           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.839           0.000           0.000
     93.4686139        5.684000           88.31            1.67         0.00649            8.10           4.371           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.829           0.000           0.000
     93.4686139        5.690000           85.64            1.81         0.00648            8.20           5.436           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.820           0.000           0.000
     93.4686139        5.696000           83.08            1.96         0.00648            8.22           4.507           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.811           0.000           0.000
     93.4686139        5.702000           80.64            2.11         0.00648            8.32           7.146           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.803           0.000           0.000
     93.4686139        5.708000           78.31            2.27         0.00648            8.40           2.010           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.795           0.000           0.000
     93.4686139        5.714000           76.10            2.42         0.00649            8.48           1.008           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.788           0.000           0.000
     93.4686139        5.720000           74.01            2.59         0.00649            8.56           1.034           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.779           0.000           0.000
     93.4686139        5.726000           72.04            2.78         0.00649            8.64           2.975           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.770           0.000           0.000
     93.4686139        5.732000           70.19            2.93         0.00649            8.73           2.019           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.764           0.000           0.000
     93.4686139        5.738000           68.45            3.09         0.00649            8.80           9.325           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.758           0.000           0.000
     93.4686139        5.744000           66.84            3.28         0.00649            8.90           4.067           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.749           0.000           0.000
     93.4686139        5.750000           65.34            3.46         0.00649            8.98           1.006           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.743           0.000           0.000
     93.4686139        5.756000           63.97            3.60         0.00649            9.08           1.157           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.738           0.000           0.000
     93.4686139        5.762000           62.72            3.79         0.00649            9.17           2.060           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.731           0.000           0.000
     93.4686139        5.768000           61.58            3.94         0.00647            9.26           1.695           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.726           0.000           0.000
     93.4686139        5.774000           60.57            4.12         0.00649            9.36           1.405           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.720           0.000           0.000
     93.4686139        5.780000           59.68            4.27         0.00649            9.45           8.444           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.716           0.000           0.000
     93.4686139        5.786000           58.91            4.43         0.00649            9.55           8.314           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.711           0.000           0.000
     93.4686139        5.792000           58.26            4.51         0.00649            9.65           3.386           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.710           0.000           0.000
     93.4686139        5.798000           57.74            4.73         0.00649            9.76           1.063           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.703           0.000           0.000
     93.4686139        5.804000           57.34            4.90         0.00648            9.86           6.940           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.698           0.000           0.000
     93.4686139        5.810000           57.05            5.04         0.00649            9.96           9.713           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.694           0.000           0.000
     93.4686139        5.816000           56.90            5.18         0.00649           10.07           1.529           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.691           0.000           0.000
     93.4686139        5.822000           56.86            5.32         0.00649           10.17           1.198           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.688           0.000           0.000
     93.4686139        5.828000           56.95            5.46         0.00649           10.26           9.509           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.684           0.000           0.000
     93.4686139        5.834000           57.16            5.56         0.00649           10.37           1.615           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.682           0.000           0.000
     93.4686139        5.840000           57.49            5.67         0.00649           10.49           1.168           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.680           0.000           0.000
     93.4686139        5.846000           57.94            5.77         0.00649           10.65           3.533           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.678           0.000           0.000
     93.4686139        5.852000           58.51            5.86         0.00649           10.69           1.051           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.676           0.000           0.000
     93.4686139        5.858000           59.21            5.95         0.00649           10.80           1.006           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.674           0.000           0.000
     93.4686139        5.864000           60.03            6.03         0.00649           10.92           2.200           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.672           0.000           0.000
     93.4686139        5.870000           60.97            6.07         0.00649           11.03           4.937           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.672           0.000           0.000
     93.4686139        5.876000           62.03            6.11         0.00649           11.15           1.646           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.672           0.000           0.000
     93.4686139        5.882000           63.20            6.15         0.00649           11.28           1.106           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.671           0.000           0.000
     93.4686139        5.888000           64.50            6.16         0.00649           11.36           2.193           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.671           0.000           0.000
     93.4686139        5.894000           66.23            8.29         0.00649           11.75           1.901           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.613           0.000           0.000
     93.4686139        5.900000           68.65            6.42         0.00649           11.63           4.841           0.000           0.000           1.184           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.663           0.000           0.000
     93.4686139        5.906000           70.43            6.45         0.00649           11.75           1.707           0.000           0.000           1.313           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.663           0.000           0.000
     93.4686139        5.912000           72.35            6.39         0.00647           11.86           1.372           0.000           0.000           1.454           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.664           0.000           0.000
     93.4686139        5.918000           74.39            6.35         0.00649           11.97           1.142           0.000           0.000           1.604           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.665           0.000           0.000
     93.4686139        5.924000           76.55            6.32         0.00649           12.08           9.953           0.000           0.000           1.765           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.665           0.000           0.000
     93.4686139        5.930000           78.85            6.22         0.00649           12.20           1.019           0.000           0.000           1.939           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.667           0.000           0.000
     93.4686139        5.936000           81.27            6.15         0.00649           12.31           1.845           0.000           0.000           2.124           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.668           0.000           0.000
     93.4686139        5.942000           83.81            6.04         0.00648           12.41           8.979           0.000           0.000           2.323           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.669           0.000           0.000
     93.4686139        5.948000           86.49            5.96         0.00648           12.55           2.101           0.000           0.000           2.533           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.670           0.000           0.000
     93.4686139        5.954000           89.29            5.79         0.00649           12.64           4.243           0.000           0.000           2.762           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.673           0.000           0.000
     93.4686139        5.960000           92.21            5.58         0.00649           12.73           9.820           0.000           0.000           3.007           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.676           0.000           0.000
     93.4686139        5.966000           95.26            5.47         0.00649           12.85           1.007           0.000           0.000           3.262           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.677           0.000           0.000
     93.4686139        5.972000           98.44            5.29         0.00649           12.95           2.612           0.000           0.000           3.536           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.679           0.000           0.000
     93.4686139        5.978000          101.74            5.13         0.00649           13.05           6.339           0.000           0.000           3.825           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.680           0.000           0.000
     93.4686139        5.984000          105.17            4.85         0.00649           13.16           9.374           0.000           0.000           4.140           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.685           0.000           0.000
     93.4686139        5.990000          108.72            4.68         0.00649           13.25           1.001           0.000           0.000           4.465           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.686           0.000           0.000
     93.4686139        5.996000          112.40            4.48         0.00649           13.33           1.725           0.000           0.000           4.811           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.687           0.000           0.000
     93.4686139        6.002000          116.20            4.22         0.00649           13.42           9.446           0.000           0.000           5.182           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.691           0.000           0.000
     93.4686139        6.008000          120.13            3.97         0.00649           13.52           2.440           0.000           0.000           5.572           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.693           0.000           0.000
     93.4686139        6.014000          124.18            3.72         0.00648           13.66           1.061           0.000           0.000           5.983           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.695           0.000           0.000
     93.4686139        6.020000          128.36            3.44         0.00649           13.62           2.712           0.000           0.000           6.420           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.698           0.000           0.000
     93.4686139        6.026000          132.66            3.20         0.00649           13.75           4.832           0.000           0.000           6.877           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.700           0.000           0.000
     93.4686139        6.032000          137.09            2.95         0.00649           13.81           1.110           0.000           0.000           7.359           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.701           0.000           0.000
     93.4686139        6.038000          141.65            2.68         0.00649           13.88           1.573           0.000           0.000           7.867           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.703           0.000           0.000
     93.4686139        6.044000          146.34            2.46         0.00649           13.94           1.742           0.000           0.000           8.399           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.704           0.000           0.000
     93.4686139        6.050000          151.16            2.18         0.00649           13.97           9.983           0.000           0.000           8.963           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.706           0.000           0.000
     93.4686139        6.056000          156.10            1.95         0.00648           14.05           3.151           0.000           0.000           9.549           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.706           0.000           0.000
     93.4686139        6.062000          161.18            1.69         0.00649           14.07           4.674           0.000           0.000          10.169           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.708           0.000           0.000
     93.4686139        6.068000          166.39            1.46         0.00649           14.01           2.311           0.000           0.000          10.816           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.708           0.000           0.000
     93.4686139        6.074000          171.73            1.24         0.00649           14.11           1.001           0.000           0.000          11.492           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.708           0.000           0.000
     93.4686139        6.080000          177.21            1.02         0.00649           14.14           8.376           0.000           0.000          12.202           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.709           0.000           0.000
     93.4686139        6.086000          182.83            0.85         0.00649           14.13           7.045           0.000           0.000          12.936           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.707           0.000           0.000
     93.4686139        6.092000          188.59            0.69         0.00649           14.12           9.909           0.000           0.000          13.702           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.705           0.000           0.000
     93.4686139        6.098000          194.49            0.53         0.00649           14.13           1.421           0.000           0.000          14.504           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.704           0.000           0.000
     93.4686139        6.104000          200.54            0.38         0.00649           14.13           1.640           0.000           0.000          15.339           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.702           0.000           0.000
     93.4686139        6.110000          206.73            0.27         0.00642           14.12           1.399           0.000           0.000          16.207           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.700           0.000           0.000
     93.4686139        6.116000          213.08            0.17         0.00649           14.04           4.515           0.000           0.000          17.105           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.696           0.000           0.000
     93.4686139        6.122000          219.58            0.10         0.00649           13.99           6.043           0.000           0.000          18.037           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.692           0.000           0.000
     93.4686139        6.128000          226.25            0.05         0.00649           13.92           1.496           0.000           0.000          19.002           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.687           0.000           0.000
     93.4686139        6.134000          233.07            0.01         0.00649           13.82           1.000           0.000           0.000          20.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.681           0.000           0.000
     93.4686139        6.140000          240.06            0.00         0.00649           13.78           1.154           0.000           0.000          21.032           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.675           0.000           0.000
     93.4686139        6.146000          247.23            0.01         0.00649           13.70           1.002           0.000           0.000          22.100           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.669           0.000           0.000
     93.4686139        6.152000          254.57            0.03         0.00649           13.59           1.301           0.000           0.000          23.199           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.662           0.000           0.000
     93.4686139        6.158000          262.08            0.07         0.00647           13.54           4.892           0.000           0.000          24.330           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.654           0.000           0.000
     93.4686139        6.164000          269.78            0.12         0.00649           13.39           9.487           0.000           0.000          25.488           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.644           0.000           0.000
     93.4686139        6.170000          277.67            0.20         0.00649           13.23           9.633           0.000           0.000          26.686           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.636           0.000           0.000
     93.4686139        6.176000          285.76            0.28         0.00649           13.09           3.129           0.000           0.000          27.908           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.626           0.000           0.000
     93.4686139        6.182000          294.04            0.34         0.00649           12.94           2.439           0.000           0.000          29.154           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.613           0.000           0.000
     93.4686139        6.188000          302.53            0.43         0.00649           12.78           9.400           0.000           0.000          30.431           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.601           0.000           0.000
     93.4686139        6.194000          311.23            0.50         0.00649           12.60           2.232           0.000           0.000          31.732           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.588           0.000           0.000
     93.4696040        5.600000          135.95            0.10         0.00648            7.37           5.219           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.924           0.000           0.000
     93.4696040        5.606000          131.63            0.15         0.00648            7.39           9.547           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.912           0.000           0.000
     93.4696040        5.612000          127.41            0.20         0.00647            7.43           1.170           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.900           0.000           0.000
     93.4696040        5.618000          123.30            0.26         0.00648            7.46           3.338           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.887           0.000           0.000
     93.4696040        5.624000          119.30            0.32         0.00647            7.50           2.019           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.877           0.000           0.000
     93.4696040        5.630000          115.41            0.39         0.00648            7.54           1.986           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.866           0.000           0.000
     93.4696040        5.636000          111.63            0.47         0.00648            7.59           1.096           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.854           0.000           0.000
     93.4696040        5.642000          107.96            0.56         0.00648            7.63           1.007           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.843           0.000           0.000
     93.4696040        5.648000          104.40            0.65         0.00648            7.68           2.400           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.832           0.000           0.000
     93.4696040        5.654000          100.95            0.75         0.00648            7.74           3.375           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.822           0.000           0.000
     93.4696040        5.660000           97.61            0.85         0.00648            7.79           1.109           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.812           0.000           0.000
     93.4696040        5.666000           94.39            0.96         0.00648            7.84           8.549           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.802           0.000           0.000
     93.4696040        5.672000           91.28            1.07         0.00648            7.90           1.258           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.792           0.000           0.000
     93.4696040        5.678000           88.29            1.19         0.00648            7.96           6.205           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.783           0.000           0.000
     93.4696040        5.684000           85.41            1.31         0.00648            8.04           1.110           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.773           0.000           0.000
     93.4696040        5.690000           82.64            1.45         0.00648            8.10           2.749           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.764           0.000           0.000
     93.4696040        5.696000           79.99            1.57         0.00647            8.15           5.592           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.755           0.000           0.000
     93.4696040        5.702000           77.46            1.71         0.00649            8.24           1.851           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.747           0.000           0.000
     93.4696040        5.708000           75.05            1.85         0.00649            8.31           5.868           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.739           0.000           0.000
     93.4696040        5.714000           72.75            1.97         0.00649            8.40           3.075           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.732           0.000           0.000
     93.4696040        5.720000           70.57            2.15         0.00649            8.45           9.088           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.722           0.000           0.000
     93.4696040        5.726000           68.51            2.28         0.00649            8.54           1.442           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.715           0.000           0.000
