             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
     93.4735644        6.188000          271.09            1.71         0.02811            4.06           3.472           0.000           0.000          29.064           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.210           0.000           0.000
     93.4735644        6.194000          280.33            1.72         0.02811            3.92           1.102           0.000           0.000          30.403           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.197           0.000           0.000
     93.4745545        5.600000          129.44            0.06         0.02815            2.59           7.208           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.638           0.000           0.000
     93.4745545        5.606000          124.67            0.03         0.02815            2.52           2.136           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.630           0.000           0.000
     93.4745545        5.612000          119.99            0.02         0.02815            2.48           3.774           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.615           0.000           0.000
     93.4745545        5.618000          115.42            0.00         0.02815            2.44           9.970           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.596           0.000           0.000
     93.4745545        5.624000          110.97            0.00         0.02814            2.41           9.959           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.580           0.000           0.000
     93.4745545        5.630000          106.62            0.00         0.02815            2.36           4.103           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.578           0.000           0.000
     93.4745545        5.636000          107.07            0.00         0.00639            7.43           2.114           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.586           0.000           0.000
     93.4745545        5.642000           98.27            0.01         0.02814            2.32           9.399           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.561           0.000           0.000
     93.4745545        5.648000           94.26            0.04         0.02814            2.28           6.512           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.544           0.000           0.000
     93.4745545        5.654000           90.37            0.07         0.02814            2.26           8.584           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.532           0.000           0.000
     93.4745545        5.660000           86.59            0.10         0.02814            2.24           8.171           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.522           0.000           0.000
     93.4745545        5.666000           82.93            0.14         0.02814            2.23           9.289           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.510           0.000           0.000
     93.4745545        5.672000           79.39            0.17         0.02814            2.22           3.077           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.505           0.000           0.000
     93.4745545        5.678000           75.96            0.22         0.02814            2.21           7.045           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.492           0.000           0.000
     93.4745545        5.684000           72.65            0.27         0.02814            2.21           9.712           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.482           0.000           0.000
     93.4745545        5.690000           69.46            0.32         0.02814            2.21           9.943           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.473           0.000           0.000
     93.4745545        5.696000           66.39            0.37         0.02814            2.21           3.281           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.469           0.000           0.000
     93.4745545        5.702000           63.43            0.44         0.02814            2.21           6.203           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.458           0.000           0.000
     93.4745545        5.708000           60.60            0.54         0.02814            2.22           4.455           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.444           0.000           0.000
     93.4745545        5.714000           57.89            0.57         0.02813            2.24           3.805           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.442           0.000           0.000
     93.4745545        5.720000           55.30            0.63         0.02813            2.25           1.786           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.437           0.000           0.000
     93.4745545        5.726000           52.83            0.72         0.02813            2.27           1.937           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.428           0.000           0.000
     93.4745545        5.732000           50.47            0.79         0.02813            2.28           9.960           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.415           0.000           0.000
     93.4745545        5.738000           48.26            0.89         0.02813            2.28           1.174           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.412           0.000           0.000
     93.4745545        5.744000           46.15            0.95         0.02813            2.33           3.348           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.404           0.000           0.000
     93.4745545        5.750000           44.17            1.01         0.02813            2.33           8.913           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.396           0.000           0.000
     93.4745545        5.756000           42.31            1.09         0.02813            2.37           7.865           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.390           0.000           0.000
     93.4745545        5.762000           40.59            1.19         0.02813            2.41           2.292           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.386           0.000           0.000
     93.4745545        5.768000           38.98            1.33         0.02813            2.44           8.390           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.370           0.000           0.000
     93.4745545        5.774000           37.50            1.35         0.02812            2.48           1.303           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.375           0.000           0.000
     93.4745545        5.780000           36.14            1.43         0.02813            2.51           7.039           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.364           0.000           0.000
     93.4745545        5.786000           34.91            1.51         0.02812            2.56           3.778           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.361           0.000           0.000
     93.4745545        5.792000           33.81            1.59         0.02812            2.60           1.660           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.359           0.000           0.000
     93.4745545        5.798000           32.83            1.66         0.02812            2.64           2.072           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.353           0.000           0.000
     93.4745545        5.804000           31.97            1.75         0.02812            2.68           5.683           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.344           0.000           0.000
     93.4745545        5.810000           31.25            1.81         0.02812            2.73           1.520           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.344           0.000           0.000
     93.4745545        5.816000           30.64            1.87         0.02812            2.76           7.454           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.335           0.000           0.000
     93.4745545        5.822000           30.17            1.90         0.02812            2.83           6.291           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.334           0.000           0.000
     93.4745545        5.828000           29.82            1.99         0.02812            2.87           9.322           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.327           0.000           0.000
     93.4745545        5.834000           29.59            2.05         0.02812            2.92           6.925           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.324           0.000           0.000
     93.4745545        5.840000           29.51            2.10         0.02812            2.98           1.276           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.327           0.000           0.000
     93.4745545        5.846000           29.53            2.13         0.02812            3.03           4.057           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.321           0.000           0.000
     93.4745545        5.852000           29.69            2.19         0.02812            3.09           3.380           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.317           0.000           0.000
     93.4745545        5.858000           29.97            2.21         0.02812            3.11           7.546           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.313           0.000           0.000
     93.4745545        5.864000           30.39            2.24         0.02812            3.19           1.600           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.315           0.000           0.000
     93.4745545        5.870000           30.92            2.26         0.02811            3.25           4.439           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.310           0.000           0.000
     93.4745545        5.876000           31.58            2.31         0.02811            3.31           6.322           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.305           0.000           0.000
     93.4745545        5.882000           32.36            2.26         0.02811            3.36           7.240           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.305           0.000           0.000
     93.4745545        5.888000           33.28            2.26         0.02811            3.44           1.134           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.310           0.000           0.000
     93.4745545        5.894000           34.31            2.25         0.02811            3.48           1.450           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.308           0.000           0.000
     93.4745545        5.900000           35.47            2.24         0.02811            3.54           6.674           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.301           0.000           0.000
     93.4745545        5.906000           36.76            2.22         0.02811            3.62           1.031           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.306           0.000           0.000
     93.4745545        5.912000           38.16            2.17         0.02811            3.68           7.363           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.300           0.000           0.000
     93.4745545        5.918000           40.80            2.25         0.02811            3.77           1.059           0.000           0.000           1.100           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.300           0.000           0.000
     93.4745545        5.924000           42.58            2.22         0.02811            3.83           7.270           0.000           0.000           1.236           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.292           0.000           0.000
     93.4745545        5.930000           44.50            2.15         0.02811            3.90           5.906           0.000           0.000           1.377           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.293           0.000           0.000
     93.4745545        5.936000           46.55            2.12         0.02811            3.96           1.420           0.000           0.000           1.521           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.297           0.000           0.000
     93.4745545        5.942000           48.73            2.05         0.02811            4.01           3.580           0.000           0.000           1.689           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        5.948000           51.04            1.95         0.02811            4.06           1.475           0.000           0.000           1.862           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.297           0.000           0.000
     93.4745545        5.954000           53.49            1.89         0.02811            4.13           1.492           0.000           0.000           2.050           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4745545        5.960000           56.08            1.77         0.02811            4.20           4.497           0.000           0.000           2.261           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        5.966000           58.79            1.70         0.02811            4.26           3.245           0.000           0.000           2.474           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        5.972000           61.64            1.60         0.02810            4.32           4.587           0.000           0.000           2.710           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.293           0.000           0.000
     93.4745545        5.978000           64.63            1.50         0.02810            4.37           5.117           0.000           0.000           2.959           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.293           0.000           0.000
     93.4745545        5.984000           67.75            1.36         0.02811            4.43           5.248           0.000           0.000           3.229           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        5.990000           71.01            1.27         0.02810            4.49           4.685           0.000           0.000           3.510           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        5.996000           74.40            1.16         0.02810            4.55           1.104           0.000           0.000           3.805           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.299           0.000           0.000
     93.4745545        6.002000           77.92            1.04         0.02810            4.58           1.507           0.000           0.000           4.129           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.298           0.000           0.000
     93.4745545        6.008000           81.59            0.94         0.02810            4.62           7.831           0.000           0.000           4.480           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.292           0.000           0.000
     93.4745545        6.014000           85.40            0.83         0.02810            4.65           1.147           0.000           0.000           4.832           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.298           0.000           0.000
     93.4745545        6.020000           89.34            0.72         0.02810            4.67           2.055           0.000           0.000           5.222           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4745545        6.026000           93.43            0.59         0.02810            4.76           3.003           0.000           0.000           5.637           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4745545        6.032000           97.66            0.49         0.02810            4.79           5.515           0.000           0.000           6.077           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.293           0.000           0.000
     93.4745545        6.038000          102.03            0.39         0.02810            4.83           2.077           0.000           0.000           6.531           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4745545        6.044000          106.54            0.30         0.02810            4.85           1.419           0.000           0.000           7.014           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.297           0.000           0.000
     93.4745545        6.050000          111.21            0.23         0.02810            4.86           2.445           0.000           0.000           7.529           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        6.056000          116.02            0.15         0.02810            4.92           1.356           0.000           0.000           8.068           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.295           0.000           0.000
     93.4745545        6.062000          120.99            0.09         0.02810            4.86           1.083           0.000           0.000           8.638           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4745545        6.068000          126.11            0.05         0.02810            4.93           1.205           0.000           0.000           9.239           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.291           0.000           0.000
     93.4745545        6.074000          131.39            0.02         0.02808            4.91           1.140           0.000           0.000           9.871           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.289           0.000           0.000
     93.4745545        6.080000          136.83            0.00         0.02810            4.72           3.592           0.000           0.000          10.548           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.283           0.000           0.000
     93.4745545        6.086000          142.42            0.00         0.02810            4.93           1.100           0.000           0.000          11.235           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.284           0.000           0.000
     93.4745545        6.092000          148.19            0.02         0.02810            4.93           3.219           0.000           0.000          11.982           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.278           0.000           0.000
     93.4745545        6.098000          154.12            0.06         0.02810            4.90           2.635           0.000           0.000          12.747           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.275           0.000           0.000
     93.4745545        6.104000          160.23            0.12         0.02810            4.90           2.743           0.000           0.000          13.556           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.271           0.000           0.000
     93.4745545        6.110000          166.51            0.18         0.02810            4.84           2.633           0.000           0.000          14.391           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.265           0.000           0.000
     93.4745545        6.116000          172.98            0.29         0.02810            4.86           1.447           0.000           0.000          15.270           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.264           0.000           0.000
     93.4745545        6.122000          179.63            0.39         0.02810            4.81           1.317           0.000           0.000          16.185           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.258           0.000           0.000
     93.4745545        6.128000          186.47            0.53         0.02810            4.76           2.349           0.000           0.000          17.146           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.250           0.000           0.000
     93.4745545        6.134000          193.51            0.67         0.02810            4.71           1.011           0.000           0.000          18.130           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.245           0.000           0.000
     93.4745545        6.140000          200.76            0.81         0.02810            4.66           3.854           0.000           0.000          19.170           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.232           0.000           0.000
     93.4745545        6.146000          208.22            0.98         0.02810            4.61           8.530           0.000           0.000          20.248           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.221           0.000           0.000
     93.4745545        6.152000          215.89            1.14         0.02811            4.50           1.001           0.000           0.000          21.335           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.218           0.000           0.000
     93.4745545        6.158000          223.78            1.33         0.02811            4.40           1.074           0.000           0.000          22.484           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.208           0.000           0.000
     93.4745545        6.164000          231.90            1.53         0.02811            4.39           1.018           0.000           0.000          23.670           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.197           0.000           0.000
     93.4745545        6.170000          240.26            1.60         0.02811            4.24           2.246           0.000           0.000          24.890           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.180           0.000           0.000
     93.4745545        6.176000          248.87            1.79         0.02811            4.08           8.134           0.000           0.000          26.165           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.164           0.000           0.000
     93.4745545        6.182000          257.71            1.91         0.02811            4.04           2.477           0.000           0.000          27.447           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.154           0.000           0.000
     93.4745545        6.188000          266.82            2.01         0.02811            3.91           2.138           0.000           0.000          28.775           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.139           0.000           0.000
     93.4745545        6.194000          276.18            2.07         0.02811            3.81           1.711           0.000           0.000          30.134           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.124           0.000           0.000
     93.4755446        5.600000          130.06            0.12         0.02815            2.63           2.067           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.592           0.000           0.000
     93.4755446        5.606000          125.36            0.02         0.02816            2.99           1.276           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.537           0.000           0.000
     93.4755446        5.612000          120.40            0.06         0.02815            2.54           5.583           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.563           0.000           0.000
     93.4755446        5.618000          115.76            0.03         0.02815            2.47           1.219           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.556           0.000           0.000
     93.4755446        5.624000          111.20            0.02         0.02815            2.44           4.710           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.540           0.000           0.000
     93.4755446        5.630000          106.76            0.01         0.02815            2.40           5.559           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.526           0.000           0.000
     93.4755446        5.636000          102.44            0.00         0.02815            2.37           1.257           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.520           0.000           0.000
     93.4755446        5.642000           98.23            0.00         0.02815            2.37           1.065           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.511           0.000           0.000
     93.4755446        5.648000           94.12            0.01         0.02814            2.31           7.396           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.492           0.000           0.000
     93.4755446        5.654000           90.14            0.02         0.02814            2.30           9.518           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.480           0.000           0.000
     93.4755446        5.660000           86.27            0.03         0.02814            2.26           9.785           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.472           0.000           0.000
     93.4755446        5.666000           82.52            0.06         0.02814            2.25           3.097           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.464           0.000           0.000
     93.4755446        5.672000           78.89            0.08         0.02814            2.24           2.827           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.455           0.000           0.000
     93.4755446        5.678000           75.39            0.15         0.02814            2.26           8.019           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.428           0.000           0.000
     93.4755446        5.684000           71.97            0.15         0.02814            2.22           7.847           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.433           0.000           0.000
     93.4755446        5.690000           68.69            0.19         0.02814            2.21           3.599           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.425           0.000           0.000
     93.4755446        5.696000           65.53            0.24         0.02814            2.21           3.466           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.416           0.000           0.000
     93.4755446        5.702000           62.49            0.28         0.02814            2.21           6.075           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.405           0.000           0.000
     93.4755446        5.708000           59.58            0.33         0.02814            2.22           1.091           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.402           0.000           0.000
     93.4755446        5.714000           56.78            0.38         0.02813            2.23           1.226           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.395           0.000           0.000
     93.4755446        5.720000           54.13            0.55         0.02813            2.23           8.781           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.362           0.000           0.000
     93.4755446        5.726000           51.55            0.51         0.02813            2.25           2.716           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.375           0.000           0.000
     93.4755446        5.732000           49.11            0.57         0.02813            2.26           9.020           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.363           0.000           0.000
     93.4755446        5.738000           46.81            0.63         0.02813            2.28           2.682           0.000           0.000           0.000           0.000           1.654          10.302           0.000           0.000           0.000           0.000           1.360           0.000           0.000
     93.4755446        5.744000           44.62            0.72         0.02813            2.30           8.124           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.346           0.000           0.000
     93.4755446        5.750000           42.56            0.76         0.02813            2.32           4.482           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.344           0.000           0.000
     93.4755446        5.756000           40.62            0.83         0.02813            2.35           7.033           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.336           0.000           0.000
     93.4755446        5.762000           38.81            0.90         0.02813            2.37           5.471           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.330           0.000           0.000
     93.4755446        5.768000           37.14            0.96         0.02813            2.41           1.048           0.000           0.000           0.000           0.000           1.655          10.302           0.000           0.000           0.000           0.000           1.330           0.000           0.000
     93.4755446        5.774000           35.57            1.03         0.02813            2.44           3.878           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.320           0.000           0.000
     93.4755446        5.780000           34.14            1.01         0.02813            2.48           5.930           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.321           0.000           0.000
     93.4755446        5.786000           32.83            1.21         0.02813            2.49           2.849           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.306           0.000           0.000
     93.4755446        5.792000           31.64            1.30         0.02813            2.52           5.925           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4755446        5.798000           30.58            1.30         0.02812            2.58           7.470           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.296           0.000           0.000
     93.4755446        5.804000           29.66            1.37         0.02812            2.64           3.496           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.294           0.000           0.000
     93.4755446        5.810000           28.85            1.43         0.02812            2.67           5.686           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.287           0.000           0.000
     93.4755446        5.816000           28.18            1.48         0.02812            2.72           3.711           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.285           0.000           0.000
     93.4755446        5.822000           27.63            1.54         0.02812            2.77           3.091           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.281           0.000           0.000
     93.4755446        5.828000           27.21            1.59         0.02812            2.81           3.860           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.276           0.000           0.000
