             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
      4.6701609        0.660000          118.16            0.23         0.00002            7.70           1.377           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.802           0.000           0.000
      4.6701609        0.670000          125.33            0.22         0.00003            7.68           9.999           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.827           0.000           0.000
      4.6701609        0.680000          132.77            0.21         0.00014            7.67           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.852           0.000           0.000
      4.6701609        0.690000          140.46            0.20         0.00001            7.65           9.997           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.876           0.000           0.000
      4.6701609        0.700000          148.42            0.19         0.00003            7.64           4.019           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.902           0.000           0.000
      4.6701609        0.710000          156.64            0.18         0.00000            7.64           1.029           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.928           0.000           0.000
      4.6701609        0.720000          165.11            0.18         0.00000            7.63           7.633           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.955           0.000           0.000
      4.6701609        0.730000          173.83            0.17         0.00027            7.63           1.539           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.980           0.000           0.000
      4.6701609        0.740000          182.80            0.17         0.00008            7.63           1.175           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.007           0.000           0.000
      4.6701609        0.750000          192.01            0.17         0.00001            7.63           2.050           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.035           0.000           0.000
      4.6701609        0.760000          201.47            0.17         0.00004            7.64           1.010           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.063           0.000           0.000
      4.6701609        0.770000          211.17            0.17         0.00003            7.64           1.063           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.090           0.000           0.000
      4.6701609        0.780000          221.11            0.18         0.00014            7.65           5.298           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.118           0.000           0.000
      4.6701609        0.790000          231.27            0.18         0.00037            7.66           1.003           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.147           0.000           0.000
      4.6701609        0.800000          241.67            0.18         0.00004            7.68           9.993           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.177           0.000           0.000
      4.6701609        0.810000          252.30            0.19         0.00043            7.69           4.418           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.205           0.000           0.000
      4.6701609        0.820000          263.15            0.20         0.00019            7.72           1.090           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.235           0.000           0.000
      4.6701609        0.830000          274.22            0.21         0.00012            7.74           5.928           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.265           0.000           0.000
      4.6701609        0.840000          285.51            0.22         0.00004            7.76           2.106           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.295           0.000           0.000
      4.6701609        0.850000          297.01            0.23         0.00008            7.79           4.099           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.326           0.000           0.000
      4.6701609        0.860000          308.77            0.20         0.00003            7.79           3.721           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.377           0.000           0.000
      4.6701609        0.870000          320.92            0.13         0.00024            7.79           9.076           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.442           0.000           0.000
      4.6701609        0.880000          333.38            0.12         0.00611            7.50           7.610           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.477           0.000           0.000
      4.6701609        0.890000          346.20            0.28         0.00012            7.92           4.454           0.000           0.000           1.095           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.457           0.000           0.000
      4.6701609        0.900000          358.75            0.30         0.00011            7.96           5.615           0.000           0.000           1.121           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.489           0.000           0.000
      4.6701609        0.910000          371.50            0.32         0.00023            8.00           6.422           0.000           0.000           1.147           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.521           0.000           0.000
      4.6701609        0.920000          384.43            0.34         0.00000            8.05           1.830           0.000           0.000           1.171           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.554           0.000           0.000
      4.6701609        0.930000          397.56            0.37         0.00009            8.10           1.064           0.000           0.000           1.195           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.587           0.000           0.000
      4.6701609        0.940000          410.86            0.39         0.00011            8.14           4.329           0.000           0.000           1.218           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.621           0.000           0.000
      4.6701609        0.950000          424.35            0.42         0.00027            8.20           8.081           0.000           0.000           1.239           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.655           0.000           0.000
      4.6701609        0.960000          438.01            0.46         0.00014            8.27           6.585           0.000           0.000           1.262           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.687           0.000           0.000
      4.6701609        0.970000          451.84            0.48         0.00011            8.31           1.652           0.000           0.000           1.281           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.723           0.000           0.000
      4.6701609        0.980000          465.84            0.52         0.00012            8.36           9.408           0.000           0.000           1.300           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.758           0.000           0.000
      4.6701609        0.990000          480.01            0.56         0.00012            8.43           1.181           0.000           0.000           1.319           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.793           0.000           0.000
      4.6701609        1.000000          494.34            0.60         0.00010            8.49           3.583           0.000           0.000           1.337           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.829           0.000           0.000
      4.6701609        1.010000          508.83            0.64         0.00001            8.56           1.912           0.000           0.000           1.354           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.864           0.000           0.000
      4.6701609        1.020000          523.48            0.73         0.00033            8.67           9.824           0.000           0.000           1.380           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.889           0.000           0.000
      4.6701609        1.030000          538.35            0.86         0.00099            8.80           9.981           0.000           0.000           1.412           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.906           0.000           0.000
      4.6701609        1.040000          553.56            0.97         0.00510            8.77           2.463           0.000           0.000           1.429           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.924           0.000           0.000
      4.6701609        1.050000          568.74            1.16         0.00003            9.02           4.448           0.000           0.000           1.479           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.939           0.000           0.000
      4.6701609        1.060000          584.93            1.04         0.00004            9.05           5.351           0.000           0.000           1.457           0.000           1.653          10.302           0.000           0.000           0.000           1.309           3.013           0.000           0.000
      4.6701609        1.070000          599.98            1.49         0.00089            9.45           9.932           0.000           0.000           1.541           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.972           0.000           0.000
      4.6701609        1.080000          615.89            1.69             nan            9.62           9.186           0.000           0.000           1.572           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.990           0.000           0.000
      4.6701609        1.090000          631.78            1.27         0.00001            9.33           3.041           0.000           0.000           1.494           0.000           1.653          10.302           0.000           0.000           0.000           1.653           3.121           0.000           0.000
      4.6701644        0.100000          277.60           55.34         0.00005            8.34          10.000           0.000           0.000          28.273           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.306           0.000           0.000
      4.6701644        0.110000          258.11           62.61         0.00030            8.62           2.323           0.000           0.000          25.639           0.000           1.653          10.302           0.000           0.000           0.000           1.816           1.208           0.000           0.000
      4.6701644        0.120000          239.45           56.93         0.00042            8.75           2.752           0.000           0.000          23.403           0.000           1.653          10.302           0.000           0.000           0.000           2.057           1.186           0.000           0.000
      4.6701644        0.130000          222.20           51.66         0.00007            8.89           1.687           0.000           0.000          21.288           0.000           1.653          10.302           0.000           0.000           0.000           2.277           1.168           0.000           0.000
      4.6701644        0.140000          206.21           46.67         0.00060            9.01           1.442           0.000           0.000          19.307           0.000           1.653          10.302           0.000           0.000           0.000           2.466           1.153           0.000           0.000
      4.6701644        0.150000          191.37           42.02         0.00033            9.12           1.588           0.000           0.000          17.460           0.000           1.653          10.302           0.000           0.000           0.000           2.625           1.142           0.000           0.000
      4.6701644        0.160000          177.55           37.86         0.00551            8.86           1.001           0.000           0.000          15.768           0.000           1.653          10.302           0.000           0.000           0.000           2.823           1.130           0.000           0.000
      4.6701644        0.170000          164.68           34.07         0.00641            8.81           1.006           0.000           0.000          14.189           0.000           1.653          10.302           0.000           0.000           0.000           2.970           1.122           0.000           0.000
      4.6701644        0.180000          152.69           30.57         0.00647            8.88           1.000           0.000           0.000          12.731           0.000           1.653          10.302           0.000           0.000           0.000           3.074           1.117           0.000           0.000
      4.6701644        0.190000          141.52           27.22         0.00013            9.43           9.534           0.000           0.000          11.366           0.000           1.653          10.302           0.000           0.000           0.000           3.063           1.118           0.000           0.000
      4.6701644        0.200000          131.07           24.49         0.00649            8.98           1.003           0.000           0.000          10.172           0.000           1.653          10.302           0.000           0.000           0.000           3.224           1.111           0.000           0.000
      4.6701644        0.210000          121.33           21.85         0.00643            9.02           1.000           0.000           0.000           9.061           0.000           1.653          10.302           0.000           0.000           0.000           3.267           1.111           0.000           0.000
      4.6701644        0.220000          112.27           19.40         0.00001            9.56           9.988           0.000           0.000           8.024           0.000           1.653          10.302           0.000           0.000           0.000           3.212           1.116           0.000           0.000
      4.6701644        0.230000          103.78           17.38         0.00647            9.07           1.005           0.000           0.000           7.135           0.000           1.653          10.302           0.000           0.000           0.000           3.326           1.113           0.000           0.000
      4.6701644        0.240000           95.90           15.47         0.00648            9.07           1.000           0.000           0.000           6.308           0.000           1.653          10.302           0.000           0.000           0.000           3.334           1.116           0.000           0.000
      4.6701644        0.250000           88.57           13.77         0.00646            9.08           1.000           0.000           0.000           5.561           0.000           1.653          10.302           0.000           0.000           0.000           3.336           1.120           0.000           0.000
      4.6701644        0.260000           81.76           12.21         0.00649            9.07           1.020           0.000           0.000           4.890           0.000           1.653          10.302           0.000           0.000           0.000           3.321           1.125           0.000           0.000
      4.6701644        0.270000           75.46           10.82         0.00646            9.09           1.000           0.000           0.000           4.287           0.000           1.653          10.302           0.000           0.000           0.000           3.293           1.130           0.000           0.000
      4.6701644        0.280000           69.67            9.53         0.00004            9.56           5.736           0.000           0.000           3.726           0.000           1.653          10.302           0.000           0.000           0.000           3.174           1.141           0.000           0.000
      4.6701644        0.290000           64.27            8.50         0.00649            9.01           1.006           0.000           0.000           3.260           0.000           1.653          10.302           0.000           0.000           0.000           3.234           1.143           0.000           0.000
      4.6701644        0.300000           59.36            7.44         0.00649            8.97           1.088           0.000           0.000           2.832           0.000           1.653          10.302           0.000           0.000           0.000           3.172           1.152           0.000           0.000
      4.6701644        0.310000           54.87            6.60         0.00649            8.95           1.000           0.000           0.000           2.444           0.000           1.653          10.302           0.000           0.000           0.000           3.126           1.160           0.000           0.000
      4.6701644        0.320000           50.80            5.81         0.00649            8.91           1.027           0.000           0.000           2.102           0.000           1.653          10.302           0.000           0.000           0.000           3.068           1.169           0.000           0.000
      4.6701644        0.330000           47.13            5.11         0.00649            8.87           1.000           0.000           0.000           1.798           0.000           1.653          10.302           0.000           0.000           0.000           3.003           1.178           0.000           0.000
      4.6701644        0.340000           43.87            4.49         0.00643            8.79           1.001           0.000           0.000           1.528           0.000           1.653          10.302           0.000           0.000           0.000           2.938           1.188           0.000           0.000
      4.6701644        0.350000           41.00            3.92         0.00649            8.77           1.151           0.000           0.000           1.293           0.000           1.653          10.302           0.000           0.000           0.000           2.868           1.199           0.000           0.000
      4.6701644        0.360000           38.49            3.43         0.00641            8.74           1.000           0.000           0.000           1.083           0.000           1.653          10.302           0.000           0.000           0.000           2.782           1.211           0.000           0.000
      4.6701644        0.370000           35.46            2.89         0.00649            8.69           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.647           1.228           0.000           0.000
      4.6701644        0.380000           33.86            2.54         0.00648            8.63           1.006           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.583           1.239           0.000           0.000
      4.6701644        0.390000           32.59            2.21         0.00649            8.57           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.503           1.251           0.000           0.000
      4.6701644        0.400000           31.67            1.93         0.00648            8.51           1.196           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.433           1.264           0.000           0.000
      4.6701644        0.410000           31.07            1.67         0.00646            8.46           1.003           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.340           1.278           0.000           0.000
      4.6701644        0.420000           30.80            1.44         0.00643            8.39           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.250           1.292           0.000           0.000
      4.6701644        0.430000           30.86            1.26         0.00649            8.33           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.174           1.306           0.000           0.000
      4.6701644        0.440000           31.25            1.08         0.00628            8.30           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           2.084           1.321           0.000           0.000
      4.6701644        0.450000           31.95            0.94         0.00620            8.26           1.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.998           1.336           0.000           0.000
      4.6701644        0.460000           32.98            0.79         0.00002            8.63           2.075           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.853           1.356           0.000           0.000
      4.6701644        0.470000           34.32            0.69         0.00471            8.32           1.004           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.803           1.369           0.000           0.000
      4.6701644        0.480000           35.98            0.58         0.00012            8.50           9.965           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.684           1.388           0.000           0.000
      4.6701644        0.490000           37.95            0.50         0.00008            8.44           9.658           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.602           1.405           0.000           0.000
      4.6701644        0.500000           40.23            0.43         0.00005            8.39           9.882           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           1.522           1.421           0.000           0.000
      4.6701644        0.510000           42.48            0.09         0.00003            8.51           1.009           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.498           0.000           0.000
      4.6701644        0.520000           45.12            0.09         0.00321            8.30           3.744           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.509           0.000           0.000
      4.6701644        0.530000           48.14            0.11         0.00061            8.32           4.822           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.516           0.000           0.000
      4.6701644        0.540000           51.56            0.12         0.00059            8.24           9.976           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.524           0.000           0.000
      4.6701644        0.550000           55.70            0.08         0.00649            7.76           9.579           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.541           0.000           0.000
      4.6701644        0.560000           59.39            0.14         0.00057            8.09           5.703           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.540           0.000           0.000
      4.6701644        0.570000           63.79            0.15         0.00002            8.02           6.932           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.548           0.000           0.000
      4.6701644        0.580000           68.52            0.17         0.00067            7.97           1.184           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.557           0.000           0.000
      4.6701644        0.590000           73.58            0.17         0.00394            7.73           1.925           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.567           0.000           0.000
      4.6701644        0.600000           78.94            0.17         0.00526            7.60           7.884           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.579           0.000           0.000
      4.6701644        0.610000           84.60            0.14         0.00449            7.64          10.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.603           0.000           0.000
      4.6701644        0.620000           90.54            0.12         0.00034            7.81           1.088           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.632           0.000           0.000
      4.6701644        0.630000           96.76            0.11         0.00036            7.78           2.373           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.654           0.000           0.000
      4.6701644        0.640000          103.26            0.10         0.00014            7.76           1.001           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.678           0.000           0.000
      4.6701644        0.650000          110.04            0.09         0.00033            7.73           1.398           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.702           0.000           0.000
      4.6701644        0.660000          117.09            0.08         0.00002            7.71           1.223           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.726           0.000           0.000
      4.6701644        0.670000          124.41            0.07         0.00003            7.69           9.990           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.750           0.000           0.000
      4.6701644        0.680000          132.01            0.06         0.00019            7.67           2.799           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.776           0.000           0.000
      4.6701644        0.690000          139.87            0.06         0.00026            7.65           1.630           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.800           0.000           0.000
      4.6701644        0.700000          147.99            0.06         0.00023            7.64           4.014           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.825           0.000           0.000
      4.6701644        0.710000          156.37            0.06         0.00019            7.63           9.978           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.851           0.000           0.000
      4.6701644        0.720000          165.02            0.05         0.00042            7.62           2.588           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.878           0.000           0.000
      4.6701644        0.730000          173.91            0.05         0.00008            7.62           6.000           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.904           0.000           0.000
      4.6701644        0.740000          183.06            0.05         0.00010            7.62           1.384           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.931           0.000           0.000
      4.6701644        0.750000          192.46            0.05         0.00055            7.62           9.360           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.959           0.000           0.000
      4.6701644        0.760000          202.10            0.05         0.00022            7.62           9.428           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           1.986           0.000           0.000
      4.6701644        0.770000          211.99            0.05         0.00022            7.63           5.583           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.014           0.000           0.000
      4.6701644        0.780000          222.12            0.06         0.00001            7.63           1.500           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.043           0.000           0.000
      4.6701644        0.790000          232.48            0.06         0.00023            7.64           5.663           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.070           0.000           0.000
      4.6701644        0.800000          243.08            0.07         0.00009            7.65           7.051           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.100           0.000           0.000
      4.6701644        0.810000          253.91            0.07         0.00003            7.67           9.998           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.130           0.000           0.000
      4.6701644        0.820000          264.96            0.08         0.00023            7.68           1.025           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.159           0.000           0.000
      4.6701644        0.830000          276.24            0.08         0.00034            7.70           1.051           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.190           0.000           0.000
      4.6701644        0.840000          287.79            0.06         0.00018            7.70           4.332           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.243           0.000           0.000
      4.6701644        0.850000          300.50            0.09         0.00021            7.75           9.701           0.000           0.000           1.045           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.255           0.000           0.000
      4.6701644        0.860000          312.16            0.01         0.00374            7.57           9.386           0.000           0.000           0.000           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.367           0.000           0.000
      4.6701644        0.870000          324.63            0.11         0.00000            7.81           1.187           0.000           0.000           1.104           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.317           0.000           0.000
      4.6701644        0.880000          337.01            0.12         0.00000            7.84           1.198           0.000           0.000           1.131           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.350           0.000           0.000
      4.6701644        0.890000          349.58            0.14         0.00000            7.87           4.649           0.000           0.000           1.158           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.382           0.000           0.000
      4.6701644        0.900000          362.36            0.15         0.00006            7.91           1.048           0.000           0.000           1.185           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.415           0.000           0.000
      4.6701644        0.910000          375.34            0.17         0.00008            7.95           9.577           0.000           0.000           1.210           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.448           0.000           0.000
      4.6701644        0.920000          388.50            0.18         0.00005            8.00           9.925           0.000           0.000           1.235           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.481           0.000           0.000
      4.6701644        0.930000          401.85            0.20         0.00000            8.05           1.005           0.000           0.000           1.259           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.514           0.000           0.000
      4.6701644        0.940000          415.39            0.22         0.00003            8.09           1.373           0.000           0.000           1.282           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.548           0.000           0.000
      4.6701644        0.950000          429.12            0.24         0.00059            8.15           8.745           0.000           0.000           1.303           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.584           0.000           0.000
      4.6701644        0.960000          443.01            0.27         0.00001            8.20           1.258           0.000           0.000           1.326           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.617           0.000           0.000
      4.6701644        0.970000          457.09            0.30         0.00006            8.25           2.420           0.000           0.000           1.346           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.651           0.000           0.000
      4.6701644        0.980000          471.33            0.33         0.00016            8.30           3.144           0.000           0.000           1.366           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.686           0.000           0.000
      4.6701644        0.990000          485.74            0.36         0.00004            8.37           1.176           0.000           0.000           1.385           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.721           0.000           0.000
      4.6701644        1.000000          500.32            0.39             nan            8.44           8.038           0.000           0.000           1.403           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.757           0.000           0.000
      4.6701644        1.010000          515.05            0.43         0.00006            8.51           8.691           0.000           0.000           1.421           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.792           0.000           0.000
      4.6701644        1.020000          529.95            0.48         0.00069            8.56           9.901           0.000           0.000           1.438           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.826           0.000           0.000
      4.6701644        1.030000          545.11            0.57         0.00396            8.59           9.992           0.000           0.000           1.457           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.845           0.000           0.000
      4.6701644        1.040000          560.43            0.68         0.00463            8.71           7.375           0.000           0.000           1.486           0.000           1.653          10.302           0.000           0.000           0.000           0.000           2.863           0.000           0.000
      4.6701644        1.050000          576.78            0.72         0.00011            8.90           2.898           0.000           0.000           1.508           0.000           1.653          10.302           0.000           0.000           0.000           1.169           2.908           0.000           0.000
      4.6701644        1.060000          592.37            0.78         0.00007            8.99           3.032           0.000           0.000           1.523           0.000           1.653          10.302           0.000           0.000           0.000           1.273           2.944           0.000           0.000
