             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV)         chi^2_K         chi^2_K       chi^2_eps         chi^2_D     chi^2_Bd_re     chi^2_Bd_im     chi^2_Bs_re     chi^2_Bs_im  chi^2_Bd_decay  chi^2_Bs_decay  chi^2_K1_decay  chi^2_K2_decay  chi^2_K3_decay
      4.6702302        0.400000           65.66           13.55         0.02808            4.80           3.955           0.000           0.000           0.000           0.000           1.539          10.309           0.000           0.000           0.000           6.279           0.000           0.000           0.000
      4.6702302        0.410000           65.66           13.68         0.02808            4.62           1.647           0.000           0.000           0.000           0.000           1.561          10.308           0.000           0.000           0.000           6.058           0.000           0.000           0.000
      4.6702302        0.420000           66.03           13.77         0.02808            4.47           3.170           0.000           0.000           0.000           0.000           1.544          10.309           0.000           0.000           0.000           5.844           0.000           0.000           0.000
      4.6702302        0.430000           66.81           13.85         0.02808            4.33           8.743           0.000           0.000           0.000           0.000           1.529          10.310           0.000           0.000           0.000           5.626           0.000           0.000           0.000
      4.6702302        0.440000           68.01           13.88         0.02808            4.19           9.390           0.000           0.000           0.000           0.000           1.529          10.310           0.000           0.000           0.000           5.417           0.000           0.000           0.000
      4.6702302        0.450000           69.63           13.86         0.02808            4.15           5.290           0.000           0.000           0.000           0.000           1.533          10.310           0.000           0.000           0.000           5.218           0.000           0.000           0.000
      4.6702302        0.460000           71.64           13.90         0.02809            3.96           9.786           0.000           0.000           0.000           0.000           1.530          10.310           0.000           0.000           0.000           5.000           0.000           0.000           0.000
      4.6702302        0.470000           74.09           13.89         0.02809            3.80           2.134           0.000           0.000           0.000           0.000           1.554          10.310           0.000           0.000           0.000           4.797           0.000           0.000           0.000
      4.6702302        0.480000           76.91           13.81         0.02809            3.67           4.400           0.000           0.000           0.000           0.000           1.537          10.311           0.000           0.000           0.000           4.611           0.000           0.000           0.000
      4.6702302        0.490000           80.13           13.73         0.02809            3.57           7.133           0.000           0.000           0.000           0.000           1.530          10.311           0.000           0.000           0.000           4.420           0.000           0.000           0.000
      4.6702302        0.500000           83.77           13.68         0.02809            3.44           5.807           0.000           0.000           0.000           0.000           1.532          10.311           0.000           0.000           0.000           4.221           0.000           0.000           0.000
      4.6702302        0.510000           87.80           13.53         0.02809            3.36           9.969           0.000           0.000           0.000           0.000           1.530          10.311           0.000           0.000           0.000           4.049           0.000           0.000           0.000
      4.6702302        0.520000           92.25           13.44         0.02810            2.97           6.926           0.000           0.000           0.000           0.000           1.530          10.312           0.000           0.000           0.000           3.892           0.000           0.000           0.000
      4.6702302        0.530000           97.05           13.28         0.02809            3.16           8.412           0.000           0.000           0.000           0.000           1.529          10.312           0.000           0.000           0.000           3.688           0.000           0.000           0.000
      4.6702302        0.540000          102.29           13.05         0.02810            3.06           1.417           0.000           0.000           0.000           0.000           1.565          10.310           0.000           0.000           0.000           3.545           0.000           0.000           0.000
      4.6702302        0.550000          107.89           12.96         0.02810            3.00           1.590           0.000           0.000           0.000           0.000           1.562          10.310           0.000           0.000           0.000           3.349           0.000           0.000           0.000
      4.6702302        0.560000          113.85           12.79         0.02810            2.89           4.130           0.000           0.000           0.000           0.000           1.538          10.312           0.000           0.000           0.000           3.181           0.000           0.000           0.000
      4.6702302        0.570000          120.22           12.61         0.02810            2.81           4.739           0.000           0.000           0.000           0.000           1.535          10.313           0.000           0.000           0.000           3.021           0.000           0.000           0.000
      4.6702302        0.580000          127.00           12.43         0.02810            2.74           1.001           0.000           0.000           0.000           0.000           1.574          10.310           0.000           0.000           0.000           2.858           0.000           0.000           0.000
      4.6702302        0.590000          134.08           12.23         0.02810            2.67           5.643           0.000           0.000           0.000           0.000           1.532          10.313           0.000           0.000           0.000           2.703           0.000           0.000           0.000
      4.6702302        0.600000          141.58           12.04         0.02810            2.61           4.967           0.000           0.000           0.000           0.000           1.535          10.313           0.000           0.000           0.000           2.542           0.000           0.000           0.000
      4.6702302        0.610000          149.44           11.81         0.02810            2.53           6.197           0.000           0.000           0.000           0.000           1.531          10.313           0.000           0.000           0.000           2.404           0.000           0.000           0.000
      4.6702302        0.620000          158.74           11.70         0.02811            2.43           3.898           0.000           0.000           1.053           0.000           1.539          10.313           0.000           0.000           0.000           2.228           0.000           0.000           0.000
      4.6702302        0.630000          167.39           11.45         0.02811            2.44           3.409           0.000           0.000           1.112           0.000           1.542          10.313           0.000           0.000           0.000           2.089           0.000           0.000           0.000
      4.6702302        0.640000          176.39           11.24         0.02811            2.38           9.709           0.000           0.000           1.170           0.000           1.530          10.313           0.000           0.000           0.000           1.951           0.000           0.000           0.000
      4.6702302        0.650000          185.76           11.00         0.02811            2.33           5.722           0.000           0.000           1.227           0.000           1.532          10.314           0.000           0.000           0.000           1.820           0.000           0.000           0.000
      4.6702302        0.660000          195.51           10.74         0.02811            2.30           1.841           0.000           0.000           1.284           0.000           1.558          10.312           0.000           0.000           0.000           1.698           0.000           0.000           0.000
      4.6702302        0.670000          205.55           10.52         0.02811            2.25           4.080           0.000           0.000           1.339           0.000           1.538          10.314           0.000           0.000           0.000           1.569           0.000           0.000           0.000
      4.6702302        0.680000          215.49           11.87         0.02811            2.29           1.665           0.000           0.000           1.336           0.000           1.561          10.313           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.690000          225.98           11.22         0.02811            2.25           7.443           0.000           0.000           1.403           0.000           1.530          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.700000          236.95           10.57         0.02811            2.20           1.216           0.000           0.000           1.470           0.000           1.569          10.312           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.710000          248.27            9.93         0.02812            2.16           1.336           0.000           0.000           1.536           0.000           1.567          10.312           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.720000          259.95            9.33         0.02812            2.14           2.700           0.000           0.000           1.601           0.000           1.548          10.314           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.730000          272.04            8.76         0.02812            2.13           2.565           0.000           0.000           1.666           0.000           1.549          10.314           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.740000          284.49            8.26         0.02812            2.12           9.868           0.000           0.000           1.727           0.000           1.530          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.750000          297.28            8.04         0.02812            2.13           5.531           0.000           0.000           1.774           0.000           1.533          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.760000          310.39            7.85         0.02812            2.13           3.456           0.000           0.000           1.818           0.000           1.542          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.770000          323.78            7.62         0.02812            2.14           6.438           0.000           0.000           1.863           0.000           1.531          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.780000          337.51            7.46         0.02812            2.15           1.018           0.000           0.000           1.903           0.000           1.574          10.312           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.790000          351.46            7.21         0.02813            2.18           4.368           0.000           0.000           1.947           0.000           1.537          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.800000          365.73            7.01         0.02813            2.20           5.189           0.000           0.000           1.987           0.000           1.534          10.317           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.810000          380.28            6.81         0.02813            2.22           5.708           0.000           0.000           2.025           0.000           1.533          10.317           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.820000          395.11            6.58         0.02813            2.25           5.453           0.000           0.000           2.065           0.000           1.533          10.317           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.830000          410.21            6.37         0.02813            2.29           9.258           0.000           0.000           2.102           0.000           1.530          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.840000          425.58            6.19         0.02813            2.32           6.582           0.000           0.000           2.135           0.000           1.531          10.318           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.850000          441.30            5.62         0.02813            2.49           2.112           0.000           0.000           2.197           0.000           1.555          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.860000          457.45            5.06         0.02814            2.79           3.098           0.000           0.000           2.259           0.000           1.545          10.317           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702302        0.870000          474.34            5.53         0.02814            2.49           8.329           0.000           0.000           2.238           0.000           1.529          10.318           0.000           0.000           0.000           0.000           1.085           0.000           0.000
      4.6702302        0.880000          490.76            5.28         0.02814            2.56           5.545           0.000           0.000           2.273           0.000           1.533          10.318           0.000           0.000           0.000           0.000           1.113           0.000           0.000
      4.6702302        0.890000          507.43            5.07         0.02814            2.62           9.709           0.000           0.000           2.304           0.000           1.530          10.317           0.000           0.000           0.000           0.000           1.144           0.000           0.000
      4.6702302        0.900000          524.35            4.87         0.02812            2.69           9.200           0.000           0.000           2.333           0.000           1.530          10.318           0.000           0.000           0.000           0.000           1.177           0.000           0.000
      4.6702302        0.910000          541.49            4.67         0.02814            2.77           9.160           0.000           0.000           2.360           0.000           1.530          10.318           0.000           0.000           0.000           0.000           1.210           0.000           0.000
      4.6702302        0.920000          558.86            4.47         0.02814            2.83           8.467           0.000           0.000           2.387           0.000           1.529          10.318           0.000           0.000           0.000           0.000           1.243           0.000           0.000
      4.6702302        0.930000          576.47            4.24         0.02814            2.89           6.466           0.000           0.000           2.416           0.000           1.531          10.319           0.000           0.000           0.000           0.000           1.274           0.000           0.000
      4.6702302        0.940000          594.28            4.09         0.02814            3.02           9.879           0.000           0.000           2.437           0.000           1.530          10.318           0.000           0.000           0.000           0.000           1.312           0.000           0.000
      4.6702302        0.950000          612.32            3.90         0.02814            3.07           5.998           0.000           0.000           2.460           0.000           1.532          10.320           0.000           0.000           0.000           0.000           1.348           0.000           0.000
      4.6702302        0.960000          630.57            3.71         0.02815            3.17           8.127           0.000           0.000           2.482           0.000           1.530          10.319           0.000           0.000           0.000           0.000           1.383           0.000           0.000
      4.6702302        0.970000          649.02            3.53         0.02814            3.27           5.183           0.000           0.000           2.503           0.000           1.534          10.320           0.000           0.000           0.000           0.000           1.419           0.000           0.000
      4.6702302        0.980000          667.67            3.34         0.02815            3.37           7.599           0.000           0.000           2.524           0.000           1.530          10.320           0.000           0.000           0.000           0.000           1.455           0.000           0.000
      4.6702302        0.990000          686.55            3.18         0.02815            3.46           1.422           0.000           0.000           2.542           0.000           1.565          10.316           0.000           0.000           0.000           0.000           1.493           0.000           0.000
      4.6702302        1.000000          705.56            3.01         0.02815            3.58           9.921           0.000           0.000           2.559           0.000           1.531          10.319           0.000           0.000           0.000           0.000           1.531           0.000           0.000
      4.6702302        1.010000          724.79            2.84         0.02815            3.58           9.268           0.000           0.000           2.575           0.000           1.530          10.319           0.000           0.000           0.000           0.000           1.572           0.000           0.000
      4.6702302        1.020000          744.22            2.67         0.02815            3.81           1.775           0.000           0.000           2.592           0.000           1.559          10.317           0.000           0.000           0.000           0.000           1.608           0.000           0.000
      4.6702302        1.030000          763.78            2.51         0.02815            3.92           9.830           0.000           0.000           2.606           0.000           1.530          10.319           0.000           0.000           0.000           0.000           1.648           0.000           0.000
      4.6702302        1.040000          783.54            2.39         0.02815            3.98           9.500           0.000           0.000           2.614           0.000           1.530          10.320           0.000           0.000           0.000           0.000           1.694           0.000           0.000
      4.6702302        1.050000          803.46            2.19         0.02815            4.16           3.957           0.000           0.000           2.632           0.000           1.540          10.321           0.000           0.000           0.000           0.000           1.728           0.000           0.000
      4.6702302        1.060000          823.54            2.05         0.02816            4.30           5.237           0.000           0.000           2.643           0.000           1.534          10.321           0.000           0.000           0.000           0.000           1.770           0.000           0.000
      4.6702302        1.070000          843.78            1.89         0.02816            4.41           9.743           0.000           0.000           2.655           0.000           1.530          10.320           0.000           0.000           0.000           0.000           1.809           0.000           0.000
      4.6702302        1.080000          864.18            1.76         0.02816            4.55           3.467           0.000           0.000           2.663           0.000           1.543          10.321           0.000           0.000           0.000           0.000           1.852           0.000           0.000
      4.6702302        1.090000          884.73            1.54         0.02816            4.75           9.877           0.000           0.000           2.688           0.000           1.531          10.320           0.000           0.000           0.000           0.000           1.877           0.000           0.000
      4.6702337        0.100000          282.74            0.00         0.02806            8.29           5.323           0.000           0.000          21.363           0.000           1.533          10.304           0.000           0.000           0.000          11.021           0.000           0.000           0.000
      4.6702337        0.110000          267.94            0.06         0.02806            8.54           1.050           0.000           0.000          18.855           0.000           1.573          10.303           0.000           0.000           0.000          11.342           0.000           0.000           0.000
      4.6702337        0.120000          253.80            0.20         0.02804            8.70           6.730           0.000           0.000          16.559           0.000           1.530          10.304           0.000           0.000           0.000          11.601           0.000           0.000           0.000
      4.6702337        0.130000          240.38            0.44         0.02805            8.89           7.759           0.000           0.000          14.478           0.000           1.529          10.304           0.000           0.000           0.000          11.780           0.000           0.000           0.000
      4.6702337        0.140000          227.64            0.77         0.02805            8.97           6.351           0.000           0.000          12.603           0.000           1.531          10.305           0.000           0.000           0.000          11.912           0.000           0.000           0.000
      4.6702337        0.150000          215.56            1.20         0.02805            9.05           1.510           0.000           0.000          10.929           0.000           1.563          10.304           0.000           0.000           0.000          11.966           0.000           0.000           0.000
      4.6702337        0.160000          204.02            1.70         0.02805            9.19           6.840           0.000           0.000           9.437           0.000           1.530          10.305           0.000           0.000           0.000          11.985           0.000           0.000           0.000
      4.6702337        0.170000          193.09            2.35         0.02805            9.08           4.466           0.000           0.000           8.121           0.000           1.537          10.305           0.000           0.000           0.000          11.918           0.000           0.000           0.000
      4.6702337        0.180000          182.71            3.04         0.02805            8.99           4.726           0.000           0.000           6.959           0.000           1.535          10.305           0.000           0.000           0.000          11.820           0.000           0.000           0.000
      4.6702337        0.190000          172.86            3.73         0.02806            8.87           5.900           0.000           0.000           5.935           0.000           1.532          10.306           0.000           0.000           0.000          11.719           0.000           0.000           0.000
      4.6702337        0.200000          163.52            4.51         0.02805            8.76           8.901           0.000           0.000           5.041           0.000           1.529          10.306           0.000           0.000           0.000          11.557           0.000           0.000           0.000
      4.6702337        0.210000          154.69            5.31         0.02805            8.64           4.049           0.000           0.000           4.261           0.000           1.539          10.306           0.000           0.000           0.000          11.371           0.000           0.000           0.000
      4.6702337        0.220000          146.32            6.15         0.02806            8.37           7.646           0.000           0.000           3.583           0.000           1.529          10.306           0.000           0.000           0.000          11.156           0.000           0.000           0.000
      4.6702337        0.230000          138.45            6.94         0.02806            8.23           2.254           0.000           0.000           2.993           0.000           1.553          10.306           0.000           0.000           0.000          10.937           0.000           0.000           0.000
      4.6702337        0.240000          131.01            7.73         0.02806            8.02           4.030           0.000           0.000           2.484           0.000           1.539          10.306           0.000           0.000           0.000          10.700           0.000           0.000           0.000
      4.6702337        0.250000          124.03            8.48         0.02806            7.89           9.932           0.000           0.000           2.044           0.000           1.530          10.306           0.000           0.000           0.000          10.458           0.000           0.000           0.000
      4.6702337        0.260000          117.54            9.34         0.02806            7.67           2.044           0.000           0.000           1.670           0.000           1.555          10.306           0.000           0.000           0.000          10.153           0.000           0.000           0.000
      4.6702337        0.270000          111.45           10.32         0.02806            7.42           4.560           0.000           0.000           1.354           0.000           1.536          10.307           0.000           0.000           0.000           9.790           0.000           0.000           0.000
      4.6702337        0.280000          105.82           10.69         0.02806            7.25           4.759           0.000           0.000           1.074           0.000           1.535          10.307           0.000           0.000           0.000           9.636           0.000           0.000           0.000
      4.6702337        0.290000           99.78           11.51         0.02806            7.10           9.070           0.000           0.000           0.000           0.000           1.529          10.307           0.000           0.000           0.000           9.294           0.000           0.000           0.000
      4.6702337        0.300000           95.25           12.07         0.02807            6.89           1.644           0.000           0.000           0.000           0.000           1.561          10.307           0.000           0.000           0.000           9.033           0.000           0.000           0.000
      4.6702337        0.310000           91.07           12.57         0.02807            6.65           9.983           0.000           0.000           0.000           0.000           1.530          10.307           0.000           0.000           0.000           8.780           0.000           0.000           0.000
      4.6702337        0.320000           87.35           13.08         0.02807            6.47           2.410           0.000           0.000           0.000           0.000           1.551          10.307           0.000           0.000           0.000           8.504           0.000           0.000           0.000
      4.6702337        0.330000           83.99           13.53         0.02807            6.27           5.468           0.000           0.000           0.000           0.000           1.533          10.308           0.000           0.000           0.000           8.238           0.000           0.000           0.000
      4.6702337        0.340000           81.08           13.95         0.02807            6.07           3.788           0.000           0.000           0.000           0.000           1.540          10.308           0.000           0.000           0.000           7.969           0.000           0.000           0.000
      4.6702337        0.350000           78.56           14.39         0.02807            5.93           8.789           0.000           0.000           0.000           0.000           1.529          10.308           0.000           0.000           0.000           7.670           0.000           0.000           0.000
      4.6702337        0.360000           76.48           14.52         0.02807            5.66           3.231           0.000           0.000           0.000           0.000           1.544          10.308           0.000           0.000           0.000           7.485           0.000           0.000           0.000
      4.6702337        0.370000           74.78           14.77         0.02807            5.48           9.450           0.000           0.000           0.000           0.000           1.530          10.308           0.000           0.000           0.000           7.239           0.000           0.000           0.000
      4.6702337        0.380000           73.55           15.41         0.02807            5.34           7.837           0.000           0.000           0.000           0.000           1.529          10.309           0.000           0.000           0.000           6.834           0.000           0.000           0.000
      4.6702337        0.390000           72.67           15.19         0.02808            5.12           9.989           0.000           0.000           0.000           0.000           1.530          10.309           0.000           0.000           0.000           6.745           0.000           0.000           0.000
      4.6702337        0.400000           72.25           15.32         0.02808            4.95           4.632           0.000           0.000           0.000           0.000           1.536          10.309           0.000           0.000           0.000           6.512           0.000           0.000           0.000
      4.6702337        0.410000           72.23           15.41         0.02808            4.80           8.851           0.000           0.000           0.000           0.000           1.529          10.309           0.000           0.000           0.000           6.287           0.000           0.000           0.000
      4.6702337        0.420000           72.68           15.38         0.02808            4.63           1.343           0.000           0.000           0.000           0.000           1.566          10.308           0.000           0.000           0.000           6.098           0.000           0.000           0.000
      4.6702337        0.430000           73.50           15.95         0.02808            4.16           5.546           0.000           0.000           0.000           0.000           1.533          10.310           0.000           0.000           0.000           5.696           0.000           0.000           0.000
      4.6702337        0.440000           74.71           15.48         0.02808            4.39           4.993           0.000           0.000           0.000           0.000           1.534          10.310           0.000           0.000           0.000           5.635           0.000           0.000           0.000
      4.6702337        0.450000           76.36           15.58         0.02808            4.22           5.074           0.000           0.000           0.000           0.000           1.534          10.310           0.000           0.000           0.000           5.379           0.000           0.000           0.000
      4.6702337        0.460000           78.43           15.48         0.02809            4.10           4.877           0.000           0.000           0.000           0.000           1.535          10.311           0.000           0.000           0.000           5.191           0.000           0.000           0.000
      4.6702337        0.470000           80.93           15.41         0.02809            3.93           1.199           0.000           0.000           0.000           0.000           1.569          10.309           0.000           0.000           0.000           4.991           0.000           0.000           0.000
      4.6702337        0.480000           83.80           15.72         0.02809            3.67           5.385           0.000           0.000           0.000           0.000           1.533          10.311           0.000           0.000           0.000           4.661           0.000           0.000           0.000
      4.6702337        0.490000           87.08           15.22         0.02809            3.69           9.957           0.000           0.000           0.000           0.000           1.530          10.310           0.000           0.000           0.000           4.592           0.000           0.000           0.000
      4.6702337        0.500000           90.78           15.12         0.02809            3.57           4.802           0.000           0.000           0.000           0.000           1.535          10.311           0.000           0.000           0.000           4.392           0.000           0.000           0.000
      4.6702337        0.510000           94.88           14.96         0.02809            3.46           6.287           0.000           0.000           0.000           0.000           1.531          10.312           0.000           0.000           0.000           4.210           0.000           0.000           0.000
      4.6702337        0.520000           99.39           14.83         0.02809            3.25           7.544           0.000           0.000           0.000           0.000           1.529          10.312           0.000           0.000           0.000           4.020           0.000           0.000           0.000
      4.6702337        0.530000          104.30           14.56         0.02810            3.14           9.949           0.000           0.000           0.000           0.000           1.530          10.311           0.000           0.000           0.000           3.882           0.000           0.000           0.000
      4.6702337        0.540000          109.60           14.44         0.02809            3.15           4.836           0.000           0.000           0.000           0.000           1.535          10.312           0.000           0.000           0.000           3.669           0.000           0.000           0.000
      4.6702337        0.550000          115.32           14.29         0.02810            3.05           1.458           0.000           0.000           0.000           0.000           1.564          10.310           0.000           0.000           0.000           3.482           0.000           0.000           0.000
      4.6702337        0.560000          121.38           14.08         0.02810            2.96           3.912           0.000           0.000           0.000           0.000           1.539          10.312           0.000           0.000           0.000           3.313           0.000           0.000           0.000
      4.6702337        0.570000          127.84           13.87         0.02810            2.88           8.166           0.000           0.000           0.000           0.000           1.529          10.312           0.000           0.000           0.000           3.143           0.000           0.000           0.000
      4.6702337        0.580000          134.71           13.65         0.02810            2.80           3.285           0.000           0.000           0.000           0.000           1.543          10.312           0.000           0.000           0.000           2.981           0.000           0.000           0.000
      4.6702337        0.590000          141.94           13.42         0.02810            2.72           3.250           0.000           0.000           0.000           0.000           1.544          10.312           0.000           0.000           0.000           2.821           0.000           0.000           0.000
      4.6702337        0.600000          149.57           12.75         0.02810            2.65           6.575           0.000           0.000           0.000           0.000           1.531          10.313           0.000           0.000           0.000           2.823           0.000           0.000           0.000
      4.6702337        0.610000          158.57           12.96         0.02810            2.58           9.946           0.000           0.000           1.042           0.000           1.530          10.312           0.000           0.000           0.000           2.509           0.000           0.000           0.000
      4.6702337        0.620000          166.99           12.80         0.02810            2.53           9.355           0.000           0.000           1.100           0.000           1.530          10.313           0.000           0.000           0.000           2.330           0.000           0.000           0.000
      4.6702337        0.630000          175.78           12.69         0.02811            2.49           9.081           0.000           0.000           1.154           0.000           1.529          10.313           0.000           0.000           0.000           2.135           0.000           0.000           0.000
      4.6702337        0.640000          184.92           12.30         0.02811            2.41           9.553           0.000           0.000           1.218           0.000           1.530          10.313           0.000           0.000           0.000           2.045           0.000           0.000           0.000
      4.6702337        0.650000          194.43           12.04         0.02811            2.36           7.933           0.000           0.000           1.275           0.000           1.529          10.314           0.000           0.000           0.000           1.909           0.000           0.000           0.000
      4.6702337        0.660000          204.29           11.78         0.02811            2.31           9.536           0.000           0.000           1.332           0.000           1.530          10.313           0.000           0.000           0.000           1.776           0.000           0.000           0.000
      4.6702337        0.670000          214.51           11.29         0.02811            2.26           9.655           0.000           0.000           1.397           0.000           1.530          10.313           0.000           0.000           0.000           1.725           0.000           0.000           0.000
      4.6702337        0.680000          225.06           11.25         0.02811            2.24           9.711           0.000           0.000           1.444           0.000           1.530          10.314           0.000           0.000           0.000           1.523           0.000           0.000           0.000
      4.6702337        0.690000          235.96           10.97         0.02811            2.21           5.852           0.000           0.000           1.498           0.000           1.532          10.315           0.000           0.000           0.000           1.407           0.000           0.000           0.000
      4.6702337        0.700000          247.20           10.71         0.02811            2.18           8.570           0.000           0.000           1.551           0.000           1.529          10.314           0.000           0.000           0.000           1.290           0.000           0.000           0.000
      4.6702337        0.710000          257.94           11.05         0.02811            2.17           1.000           0.000           0.000           1.578           0.000           1.575          10.311           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.720000          269.70           10.43         0.02812            2.14           7.257           0.000           0.000           1.644           0.000           1.530          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.730000          281.93            9.79         0.02811            2.13           3.495           0.000           0.000           1.709           0.000           1.542          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.740000          294.52            9.20         0.02812            2.12           8.215           0.000           0.000           1.773           0.000           1.529          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.750000          307.52            8.81         0.02812            2.12           1.313           0.000           0.000           1.827           0.000           1.567          10.313           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.760000          320.76            8.60         0.02812            2.12           9.346           0.000           0.000           1.871           0.000           1.530          10.315           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.770000          334.34            8.36         0.02812            2.13           5.543           0.000           0.000           1.916           0.000           1.533          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.780000          348.26            8.14         0.02812            2.14           1.000           0.000           0.000           1.959           0.000           1.575          10.312           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.790000          362.40            7.90         0.02813            2.16           8.130           0.000           0.000           2.001           0.000           1.529          10.316           0.000           0.000           0.000           0.000           0.000           0.000           0.000
      4.6702337        0.800000          376.87            7.68         0.02813            2.17           4.682           0.000           0.000           2.042           0.000           1.536          10.317           0.000           0.000           0.000           0.000           0.000           0.000           0.000
